N_params_B,D_tokens_B,val_loss,step,interpolated,pred
11.965825,269.138,2.0988,128,1,2.101124290870008
11.965825,273.33,2.1003,130,1,2.1000064190208403
11.965825,277.588,2.0972,132,1,2.0988931924499097
11.965825,281.912,2.0993,134,1,2.0977848591690007
11.965825,286.304,2.0961,136,1,2.096681152916911
11.965825,290.764,2.0948,139,1,2.0955823183987365
11.965825,295.293,2.0964,141,1,2.0944883447164138
11.965825,299.893,2.0936,143,1,2.093398989469519
2.782831,0.134,4.1185,0,1,4.117729561165598
2.782831,0.136,4.11,0,1,4.1087127050326036
2.782831,0.138,4.0963,0,1,4.0998640082947775
2.782831,0.14,4.0913,0,1,4.091177965073826
2.782831,0.143,4.0785,0,1,4.078442456884339
2.782831,0.145,4.0755,0,1,4.070140599758071
2.782831,0.147,4.0666,0,1,4.061984041441722
2.782831,0.149,4.0565,0,1,4.053968313334123
2.782831,0.152,4.0509,0,1,4.0421994801028704
2.782831,0.154,4.0385,0,1,4.034517530767355
2.782831,0.156,4.0297,0,1,4.0269622376202605
2.782831,0.159,4.02,0,1,4.015858786584157
2.782831,0.161,4.0118,0,1,4.008604396068377
2.782831,0.164,4.0057,0,1,3.997936401234595
2.782831,0.166,3.9966,0,1,3.990962211643647
2.782831,0.169,3.988,0,1,3.9807001579776156
2.782831,0.172,3.9819,0,1,3.97066867901928
2.782831,0.174,3.9684,0,1,3.964104623792556
2.782831,0.177,3.964,0,1,3.9544375334824693
2.782831,0.18,3.9541,0,1,3.9449779371704503
2.782831,0.183,3.9472,0,1,3.935718032670052
2.782831,0.185,3.9338,0,1,3.929652038793636
2.782831,0.188,3.9298,0,1,3.920708730596055
2.782831,0.191,3.9186,0,1,3.91194626229604
2.782831,0.194,3.912,0,1,3.903358221715201
2.782831,0.197,3.9027,0,1,3.89493851874988
2.782831,0.2,3.8916,0,1,3.886681364579852
2.782831,0.203,3.8852,0,1,3.8785812525082015
2.782831,0.207,3.8734,0,1,3.868016366137133
2.782831,0.21,3.8679,0,1,3.8602627257292603
2.782831,0.213,3.8614,0,1,3.852649592181221
2.782831,0.216,3.8531,0,1,3.8451724934580085
2.782831,0.22,3.8416,0,1,3.835407285428181
2.782831,0.223,3.8315,0,1,3.8282313225565066
2.782831,0.227,3.822,0,1,3.8188533218991143
2.782831,0.23,3.8175,0,1,3.8119575513079544
2.782831,0.234,3.8092,0,1,3.802940231868774
2.782831,0.237,3.7999,0,1,3.796305743384031
2.782831,0.241,3.7901,0,1,3.787625116971887
2.782831,0.245,3.7814,0,1,3.7791269859103434
2.782831,0.249,3.7732,0,1,3.770804626622941
2.782831,0.253,3.7683,0,1,3.7626516662281224
2.782831,0.256,3.7561,0,1,3.756644465416863
2.782831,0.26,3.7495,0,1,3.7487735902708206
2.782831,0.265,3.7387,0,1,3.7391502298071195
2.782831,0.269,3.7323,0,1,3.7316173666247225
2.782831,0.273,3.724,0,1,3.7242265392430456
2.782831,0.277,3.7168,0,1,3.7169730464887376
2.782831,0.281,3.7086,0,1,3.7098524078346022
2.782831,0.286,3.7012,0,1,3.701131944368613
2.782831,0.29,3.6928,0,1,3.6942948994759313
2.782831,0.295,3.6888,0,1,3.6859164327824128
2.782831,0.299,3.682,0,1,3.6793434705834067
2.782831,0.304,3.6733,0,1,3.671283820565657
2.782831,0.309,3.666,0,1,3.6633920940182096
2.782831,0.314,3.6578,0,1,3.6556621587294718
2.782831,0.318,3.6542,0,1,3.649590782327024
2.782831,0.323,3.6511,0,1,3.6421376167491415
2.782831,0.328,3.638,0,1,3.6348306929451955
2.782831,0.334,3.6347,0,1,3.6262483530507508
2.782831,0.339,3.6258,0,1,3.6192457859861262
2.782831,0.344,3.6197,0,1,3.6123741945892585
2.782831,0.349,3.6113,0,1,3.6056292780997703
2.782831,0.355,3.6025,0,1,3.5976968290920963
2.782831,0.36,3.5964,0,1,3.591216427998582
2.782831,0.366,3.5857,0,1,3.5835903773681945
2.782831,0.372,3.5817,0,1,3.5761227005518457
2.782831,0.377,3.577,0,1,3.5700164482898558
2.782831,0.383,3.57,0,1,3.562824365436443
2.782831,0.389,3.5631,0,1,3.5557750797277086
2.782831,0.395,3.5564,0,1,3.548863618126916
2.782831,0.402,3.5464,0,1,3.5409681463723284
2.782831,0.408,3.5418,0,1,3.5343393910822654
2.782831,0.414,3.5339,0,1,3.5278342584234
2.782831,0.421,3.5292,0,1,3.5203957928164638
2.782831,0.427,3.5236,0,1,3.514144873609346
2.782831,0.434,3.5155,0,1,3.5069927285232936
2.782831,0.441,3.5036,0,1,3.4999867440612933
2.782831,0.447,3.4995,0,1,3.494093969538417
2.782831,0.454,3.4897,0,1,3.4873457345420813
2.782831,0.461,3.486,0,1,3.4807293896955196
2.782831,0.469,3.4776,0,1,3.4733235596357273
2.782831,0.476,3.4713,0,1,3.4669748891267567
2.782831,0.483,3.4635,0,1,3.4607446178222507
2.782831,0.491,3.4567,0,1,3.453764321776026
2.782831,0.499,3.4497,0,1,3.446928112207694
2.782831,0.506,3.4451,0,1,3.441060519436445
2.782831,0.514,3.4386,0,1,3.4344806298813166
2.782831,0.522,3.43,0,1,3.4280305435895957
2.782831,0.53,3.4214,0,1,3.4217057686368353
2.782831,0.539,3.4171,0,1,3.4147348724493214
2.782831,0.547,3.4083,0,1,3.4086624573813937
2.782831,0.556,3.4047,0,1,3.4019654360746623
2.782831,0.564,3.401,0,1,3.3961279877153014
2.782831,0.573,3.3906,0,1,3.3896862460216317
2.782831,0.582,3.3865,0,1,3.3833727351269416
2.782831,0.591,3.3783,0,1,3.3771829778824065
2.782831,0.6,3.3736,0,1,3.3711127186281686
2.782831,0.61,3.3696,0,1,3.3645032209240746
2.782831,0.619,3.361,0,1,3.3586721769718757
2.782831,0.629,3.3603,0,1,3.352319198648413
2.782831,0.638,3.35,0,1,3.3467110801811577
2.782831,0.648,3.3454,0,1,3.3405974098581157
2.782831,0.659,3.3461,0,1,3.334010341837544
2.782831,0.669,3.3317,0,1,3.328143082698312
2.782831,0.679,3.3264,0,1,3.322387026917073
2.782831,0.69,3.3206,0,1,3.316179395392891
2.782831,0.701,3.3171,0,1,3.3100971664243826
2.782831,0.711,3.3104,0,1,3.304672945357039
2.782831,0.723,3.3012,0,1,3.2982913698498058
2.782831,0.734,3.297,0,1,3.292559572023788
2.782831,0.745,3.2899,0,1,3.286936688685417
2.782831,0.757,3.2875,0,1,3.280922586937278
2.782831,0.769,3.2816,0,1,3.2750292992807886
2.782831,0.781,3.2776,0,1,3.2692525694986942
2.782831,0.793,3.272,0,1,3.2635883538020707
2.782831,0.805,3.2643,0,1,3.2580328072028166
2.782831,0.818,3.2569,0,1,3.2521326892239966
2.782831,0.83,3.256,0,1,3.2467919876607265
2.782831,0.843,3.2443,0,1,3.241116646252978
2.782831,0.856,3.2375,0,1,3.2355522445566747
2.782831,0.87,3.233,0,1,3.229679520683748
2.782831,0.883,3.2295,0,1,3.2243335870287337
2.782831,0.897,3.2211,0,1,3.218687955341736
2.782831,0.911,3.2144,0,1,3.2131540039142976
2.782831,0.925,3.2131,0,1,3.2077278574765247
2.782831,0.94,3.205,0,1,3.202029577085725
2.782831,0.954,3.2016,0,1,3.1968152220116104
2.782831,0.969,3.1956,0,1,3.191336016174964
2.782831,0.984,3.191,0,1,3.185964320197443
2.782831,1.0,3.1852,0,1,3.180348844605419
2.782831,1.015,3.1754,0,1,3.1751878114886525
2.782831,1.031,3.1714,0,1,3.1697892377835664
2.782831,1.047,3.162,0,1,3.164496856340984
2.782831,1.063,3.158,0,1,3.159307002738789
2.782831,1.08,3.1601,0,1,3.153901228004014
2.782831,1.097,3.1507,0,1,3.148603292054881
2.782831,1.114,3.1433,0,1,3.143409421794357
2.782831,1.131,3.1416,0,1,3.1383160311714695
2.782831,1.149,3.1329,0,1,3.1330287606907214
2.782831,1.167,3.1325,0,1,3.1278464677447415
2.782831,1.185,3.1271,0,1,3.1227654963981233
2.782831,1.203,3.1192,0,1,3.117782371124665
2.782831,1.222,3.113,0,1,3.1126249052866646
2.782831,1.241,3.1071,0,1,3.1075690791188473
2.782831,1.26,3.1068,0,1,3.102611378824575
2.782831,1.28,3.0995,0,1,3.0974950844295983
2.782831,1.3,3.0953,0,1,3.092480110941907
2.782831,1.32,3.0925,0,1,3.087562938731666
2.782831,1.341,3.0872,0,1,3.0825015072137525
2.782831,1.362,3.0824,0,1,3.077540532149854
2.782831,1.383,3.0826,0,1,3.0726765163270837
2.782831,1.404,3.0765,0,1,3.067906135047492
2.782831,1.426,3.0687,0,1,3.0630055771311797
2.782831,1.449,3.0619,0,1,3.0579846813547045
2.782831,1.471,3.0588,0,1,3.0532766374225315
2.782831,1.494,3.0527,0,1,3.048450002927784
2.782831,1.517,3.0475,0,1,3.043717559144586
2.782831,1.541,3.0421,0,1,3.038876293262236
2.782831,1.565,3.0384,0,1,3.0341305937115335
2.782831,1.589,3.0301,0,1,3.029477151265979
2.782831,1.614,3.0313,0,1,3.024724527645705
2.782831,1.639,3.025,0,1,3.020065214516058
2.782831,1.665,3.0155,0,1,3.0153150595244975
2.782831,1.691,3.0186,0,1,3.010658918628828
2.782831,1.717,3.0112,0,1,3.00609352793185
2.782831,1.744,3.0051,0,1,3.0014452729903702
2.782831,1.771,2.9996,0,1,2.9968882338197718
2.782831,1.799,2.9955,0,1,2.9922554050206003
2.782831,1.827,2.9889,0,1,2.987713969289945
2.782831,1.855,2.9828,0,1,2.9832607639125706
2.782831,1.884,2.9799,0,1,2.9787383217322043
2.782831,1.913,2.9786,0,1,2.974304121915427
2.782831,1.943,2.9721,0,1,2.969806663641708
2.782831,1.973,2.9672,0,1,2.9653972270541695
2.782831,2.004,2.9604,0,1,2.9609300718159277
2.782831,2.035,2.9588,0,1,2.9565505079182945
2.782831,2.067,2.9502,0,1,2.9521183498144694
2.782831,2.099,2.95,1,1,2.9477731653275745
2.782831,2.132,2.9415,1,1,2.9433801193864784
2.782831,2.165,2.9368,1,1,2.9390732632857843
2.782831,2.199,2.9371,1,1,2.9347229105284267
2.782831,2.233,2.9309,1,1,2.9304578179738257
2.782831,2.268,2.9283,1,1,2.926153249074314
2.782831,2.303,2.9246,1,1,2.921932883824609
2.782831,2.339,2.9208,1,1,2.917676740990383
2.782831,2.375,2.9166,1,1,2.913503635971994
2.782831,2.412,2.9124,1,1,2.90929815277664
2.782831,2.45,2.9092,1,1,2.905064105621006
2.782831,2.488,2.9051,1,1,2.9009132977052285
2.782831,2.527,2.903,1,1,2.89673680150402
2.782831,2.566,2.895,1,1,2.8926420100669343
2.782831,2.606,2.8927,1,1,2.8885241610900283
2.782831,2.647,2.8883,1,1,2.884386494160929
2.782831,2.688,2.881,1,1,2.8803300627734174
2.782831,2.73,2.8819,1,1,2.8762560018669596
2.782831,2.773,2.8753,1,1,2.87216722870741
2.782831,2.816,2.875,1,1,2.868158820644574
2.782831,2.86,2.8668,1,1,2.8641374941737126
2.782831,2.904,2.8579,1,1,2.86019459102191
2.782831,2.949,2.8599,1,1,2.8562403977705237
2.782831,2.995,2.8532,1,1,2.8522773746232444
2.782831,3.042,2.8499,1,1,2.8483078716214356
2.782831,3.089,2.848,1,1,2.844416108890215
2.782831,3.138,2.8416,1,1,2.8404386292371147
2.782831,3.186,2.841,1,1,2.8366186661329236
2.782831,3.236,2.8347,1,1,2.8327170929396415
2.782831,3.286,2.8322,1,1,2.8288919336335443
2.782831,3.338,2.827,1,1,2.824992006803001
2.782831,3.39,2.8279,1,1,2.821169083351873
2.782831,3.442,2.8206,1,1,2.8174204961937854
2.782831,3.496,2.8155,1,1,2.8136036950041237
2.782831,3.551,2.8118,1,1,2.8097930143444216
2.782831,3.606,2.8094,1,1,2.8060571463942536
2.782831,3.662,2.8062,1,1,2.8023275561737395
2.782831,3.719,2.7991,1,1,2.798605600247343
2.782831,3.777,2.7973,1,1,2.7948925604430332
2.782831,3.836,2.7941,1,1,2.7911896462391987
2.782831,3.896,2.7905,1,1,2.7874979971774145
2.782831,3.956,2.7858,1,1,2.783878415313285
2.782831,4.018,2.7785,1,1,2.780211270458551
2.782831,4.08,2.7791,1,1,2.77661585323709
2.782831,4.144,2.777,1,1,2.772977081962819
2.782831,4.209,2.7689,2,1,2.769354354036629
2.782831,4.274,2.7641,2,1,2.765802541974834
2.782831,4.341,2.76,2,1,2.7622130916720424
2.782831,4.408,2.7629,2,1,2.7586938658662383
2.782831,4.477,2.7545,2,1,2.7551404452054413
2.782831,4.547,2.7533,2,1,2.751606451161983
2.782831,4.618,2.7446,2,1,2.7480924091737444
2.782831,4.69,2.7448,2,1,2.7445988021991736
2.782831,4.763,2.7415,2,1,2.741126072716549
2.782831,4.837,2.7413,2,1,2.737674624662276
2.782831,4.912,2.7371,2,1,2.7342448253072424
2.782831,4.989,2.734,2,1,2.7307926111301235
2.782831,5.066,2.7284,2,1,2.7274079353430953
2.782831,5.145,2.7237,2,1,2.7240031091255963
2.782831,5.225,2.7199,2,1,2.720622710252248
2.782831,5.307,2.7196,2,1,2.717225874447836
2.782831,5.389,2.7123,2,1,2.7138955675415
2.782831,5.473,2.7162,2,1,2.7105506274582343
2.782831,5.559,2.7101,2,1,2.707193449237888
2.782831,5.645,2.7068,2,1,2.703902103761601
2.782831,5.733,2.6989,2,1,2.7006000004986848
2.782831,5.823,2.7005,2,1,2.6972892915774382
2.782831,5.913,2.6958,2,1,2.6940434440766223
2.782831,6.005,2.6954,2,1,2.690790185476428
2.782831,6.099,2.6901,2,1,2.687531445785897
2.782831,6.194,2.6863,2,1,2.68430271519672
2.782831,6.29,2.6811,3,1,2.681103759852076
2.782831,6.388,2.6763,3,1,2.6779019864163836
2.782831,6.488,2.6703,3,1,2.674699040934604
2.782831,6.589,2.6692,3,1,2.671527578228545
2.782831,6.692,2.6723,3,1,2.6683567686827976
2.782831,6.796,2.6613,3,1,2.6652179355038204
2.782831,6.902,2.6598,3,1,2.662081385996633
2.782831,7.009,2.6588,3,1,2.6589771696926685
2.782831,7.118,2.6548,3,1,2.6558766883430396
2.782831,7.229,2.66,3,1,2.6527811585647822
2.782831,7.342,2.6491,3,1,2.6496917316455826
2.782831,7.456,2.646,3,1,2.646636034809193
2.782831,7.572,2.6435,3,1,2.6435875123930304
2.782831,7.69,2.6405,3,1,2.6405471601286603
2.782831,7.81,2.6375,3,1,2.6375159164681095
2.782831,7.932,2.6348,3,1,2.634494664556983
2.782831,8.055,2.6343,3,1,2.6315082741673708
2.782831,8.181,2.6252,3,1,2.62850897094852
2.782831,8.308,2.6255,3,1,2.625545112930989
2.782831,8.438,2.6231,4,1,2.622570713082418
2.782831,8.569,2.6205,4,1,2.6196321879759688
2.782831,8.703,2.6182,4,1,2.6166852731472052
2.782831,8.838,2.6139,4,1,2.6137745229167093
2.782831,8.976,2.6123,4,1,2.610857331511882
2.782831,9.116,2.6096,4,1,2.6079559471402445
2.782831,9.258,2.6025,4,1,2.6050708050779003
2.782831,9.402,2.6026,4,1,2.6022023057285413
2.782831,9.548,2.6025,4,1,2.5993508162549914
2.782831,9.697,2.5951,4,1,2.5964977112173884
2.782831,9.848,2.5933,4,1,2.5936629972578302
2.782831,10.002,2.5902,4,1,2.59082870311098
2.782831,10.157,2.5913,4,1,2.5880318580116124
2.782831,10.316,2.5819,4,1,2.5852190397029275
2.782831,10.476,2.5821,5,1,2.582444001431485
2.782831,10.64,2.58,5,1,2.579655332428919
2.782831,10.805,2.5738,5,1,2.5769046402718807
2.782831,10.974,2.571,5,1,2.574142451591201
2.782831,11.145,2.5729,5,1,2.571402449009489
2.782831,11.318,2.5698,5,1,2.5686846235966114
2.782831,11.495,2.5682,5,1,2.565958448472063
2.782831,11.674,2.567,5,1,2.5632555785956255
2.782831,11.855,2.5601,5,1,2.560575922545352
2.782831,12.04,2.5586,5,1,2.5578906313067677
2.782831,12.228,2.5558,5,1,2.5552153674555234
2.782831,12.418,2.5518,5,1,2.5525646106011406
2.782831,12.612,2.5497,6,1,2.549911084842745
2.782831,12.808,2.55,6,1,2.5472827402999236
2.782831,13.008,2.5474,6,1,2.5446533033083485
2.782831,13.21,2.5428,6,1,2.5420495848848694
2.782831,13.416,2.5378,6,1,2.539446277743318
2.782831,13.625,2.5365,6,1,2.536856833830294
2.782831,13.837,2.5333,6,1,2.534281653823359
2.782831,14.053,2.5322,6,1,2.5317093147019682
2.782831,14.272,2.5298,6,1,2.52915240886258
2.782831,14.494,2.5266,6,1,2.5266112319337304
2.782831,14.72,2.5231,7,1,2.524074940027297
2.782831,14.949,2.5186,7,1,2.5215553226209626
2.782831,15.182,2.518,7,1,2.5190419026606143
2.782831,15.418,2.5165,7,1,2.516545960158096
2.782831,15.659,2.516,7,1,2.5140471069923356
2.782831,15.903,2.5101,7,1,2.511566805450644
2.782831,16.15,2.5105,7,1,2.5091051357299117
2.782831,16.402,2.5057,7,1,2.5066428096500326
2.782831,16.657,2.5014,7,1,2.5041999793576215
2.782831,16.917,2.5026,8,1,2.5017580503424677
2.782831,17.18,2.501,8,1,2.499336340106657
2.782831,17.448,2.4963,8,1,2.496916924313922
2.782831,17.72,2.4948,8,1,2.494509557563274
2.782831,17.996,2.494,8,1,2.4921146617792775
2.782831,18.276,2.4885,8,1,2.4897326274826903
2.782831,18.561,2.4837,8,1,2.4873555564323997
2.782831,18.85,2.4872,9,1,2.484992362213665
2.782831,19.144,2.4831,9,1,2.482635400992656
2.782831,19.442,2.4793,9,1,2.480293189856915
2.782831,19.745,2.4769,9,1,2.477958332593502
2.782831,20.052,2.4767,9,1,2.475638968302856
2.782831,20.365,2.4732,9,1,2.4733206074776763
2.782831,20.682,2.4687,9,1,2.47101865014808
2.782831,21.004,2.4652,10,1,2.468726166717652
2.782831,21.331,2.4684,10,1,2.46644367232347
2.782831,21.664,2.4666,10,1,2.464164871752262
2.782831,22.001,2.4641,10,1,2.461903897416742
2.782831,22.344,2.4608,10,1,2.459647741199139
2.782831,22.692,2.4588,10,1,2.4574035572003687
2.782831,23.045,2.4549,11,1,2.455171694797418
2.782831,23.404,2.4527,11,1,2.452946337980097
2.782831,23.769,2.4507,11,1,2.4507281427582486
2.782831,24.139,2.4489,11,1,2.4485236252603304
2.782831,24.515,2.4438,11,1,2.446327233409227
2.782831,24.897,2.4454,11,1,2.4441395162593893
2.782831,25.285,2.4429,12,1,2.4419609877718953
2.782831,25.679,2.4427,12,1,2.4397921282014052
2.782831,26.079,2.4397,12,1,2.4376333854633043
2.782831,26.485,2.4404,12,1,2.4354851764776724
2.782831,26.898,2.4332,12,1,2.4333427519694935
2.782831,27.317,2.4315,13,1,2.431211808346199
2.782831,27.742,2.4288,13,1,2.42909267108266
2.782831,28.174,2.4257,13,1,2.426980799226681
2.782831,28.613,2.4235,13,1,2.424876751830265
2.782831,29.059,2.4272,13,1,2.422781053032658
2.782831,29.512,2.4237,14,1,2.4206941934053354
2.782831,29.971,2.4188,14,1,2.4186211033691474
2.782831,30.438,2.4145,14,1,2.416553178514709
2.782831,30.912,2.4166,14,1,2.41449537809996
2.782831,31.394,2.4109,15,1,2.412443857040805
2.782831,31.883,2.4085,15,1,2.410403336974462
2.782831,32.38,2.4082,15,1,2.408370078174751
2.782831,32.884,2.4076,15,1,2.406348576458007
2.782831,33.396,2.4066,15,1,2.4043351959633372
2.782831,33.917,2.403,16,1,2.4023265832568006
2.782831,34.445,2.3993,16,1,2.4003308812257655
2.782831,34.982,2.4001,16,1,2.398340930927364
2.782831,35.526,2.3965,16,1,2.3963645185074656
2.782831,36.08,2.3964,17,1,2.394391196338827
2.782831,36.642,2.3895,17,1,2.3924286174906175
2.782831,37.213,2.392,17,1,2.3904736818082406
2.782831,37.792,2.3895,18,1,2.3885301785229927
2.782831,38.381,2.3832,18,1,2.386591830479569
2.782831,38.979,2.3828,18,1,2.3846624338401665
2.782831,39.586,2.3794,18,1,2.3827423667492402
2.782831,40.203,2.3824,19,1,2.3808289098370734
2.782831,40.829,2.3785,19,1,2.378925579830032
2.782831,41.465,2.3762,19,1,2.3770297226832335
2.782831,42.111,2.3775,20,1,2.375141785930505
2.782831,42.767,2.3711,20,1,2.373262187830064
2.782831,43.433,2.3749,20,1,2.3713913185490125
2.782831,44.11,2.3689,21,1,2.3695268143241135
2.782831,44.797,2.3717,21,1,2.367671846376572
2.782831,45.495,2.3661,21,1,2.365824103019538
2.782831,46.204,2.3626,22,1,2.363984024153437
2.782831,46.923,2.3623,22,1,2.3621545404366198
2.782831,47.654,2.3622,22,1,2.3603309472833534
2.782831,48.397,2.3574,23,1,2.3585137500675843
2.782831,49.15,2.3571,23,1,2.3567081715976053
2.782831,49.916,2.3571,23,1,2.3549073939844267
2.782831,50.694,2.3531,24,1,2.353114257471146
2.782831,51.483,2.352,24,1,2.351331390432101
2.782831,52.285,2.35,25,1,2.3495546386894777
2.782831,53.1,2.3511,25,1,2.347784472902805
2.782831,53.927,2.3456,25,1,2.346023442782526
2.782831,54.767,2.3451,26,1,2.344269770197017
2.782831,55.62,2.3378,26,1,2.3425238434239257
2.782831,56.487,2.3406,27,1,2.340784037695913
2.782831,57.367,2.3373,27,1,2.3390527550103735
2.782831,58.26,2.3381,27,1,2.3373303062668525
2.782831,59.168,2.3357,28,1,2.335613234544626
2.782831,60.09,2.3325,28,1,2.333903861718678
2.782831,61.026,2.3308,29,1,2.3322025363190457
2.782831,61.976,2.3318,29,1,2.3305095826245426
2.782831,62.942,2.3267,30,1,2.3288218417280624
2.782831,63.922,2.3272,30,1,2.3271431878370663
2.782831,64.918,2.3265,31,1,2.3254705486475125
2.782831,65.929,2.3232,31,1,2.3238059829036652
2.782831,66.956,2.3227,32,1,2.322148197804324
2.782831,67.999,2.3216,32,1,2.3204975705119297
2.782831,69.058,2.3204,33,1,2.3188544531407556
2.782831,70.134,2.3166,33,1,2.3172176675597345
2.782831,71.227,2.3132,34,1,2.3155876073418202
2.782831,72.336,2.3143,34,1,2.313966088253361
2.782831,73.463,2.3119,35,1,2.312350529878062
2.782831,74.608,2.3094,35,1,2.3107413372651284
2.782831,75.77,2.3108,36,1,2.3091402539021497
2.782831,76.95,2.3051,36,1,2.3075462163465015
2.782831,78.149,2.3054,37,1,2.3059582452923637
2.782831,79.366,2.3064,37,1,2.3043780127010405
2.782831,80.603,2.2995,38,1,2.3028032832914875
2.782831,81.858,2.2987,39,1,2.301236941576737
2.782831,83.133,2.298,39,1,2.299676806067629
2.782831,84.428,2.2965,40,1,2.2981232416865565
2.782831,85.744,2.2983,41,1,2.2965754248125574
2.782831,87.079,2.2998,41,1,2.295036025404515
2.782831,88.436,2.294,42,1,2.2935019127426926
2.782831,89.813,2.2919,42,1,2.2919756881410827
2.782831,91.212,2.2895,43,1,2.290455451618132
2.782831,92.633,2.2859,44,1,2.288941562257742
2.782831,94.076,2.2879,45,1,2.2874343556609587
2.782831,95.542,2.2864,45,1,2.2859331309365376
2.782831,97.03,2.2845,46,1,2.284439233222814
2.782831,98.542,2.2837,47,1,2.2829509828533086
2.782831,100.077,2.2797,47,1,2.2814696996380848
2.782831,101.636,2.2817,48,1,2.2799947314186157
2.782831,103.219,2.2801,49,1,2.2785263975483905
2.782831,104.827,2.2762,50,1,2.277064095276907
2.782831,106.46,2.2745,50,1,2.2756081544552647
2.782831,108.118,2.2721,51,1,2.2741588829479946
2.782831,109.802,2.2719,52,1,2.272715718975532
2.782831,111.513,2.2694,53,1,2.271278147030274
2.782831,113.25,2.2698,54,1,2.2698473267229855
2.782831,115.014,2.2699,55,1,2.268422732056953
2.782831,116.806,2.2724,55,1,2.267003880102047
2.782831,118.625,2.2662,56,1,2.265591865985839
2.782831,120.473,2.2652,57,1,2.264185442320041
2.782831,122.35,2.2627,58,1,2.2627849384905634
2.782831,124.256,2.2602,59,1,2.261390662263616
2.782831,126.191,2.2625,60,1,2.260002900663301
2.782831,128.157,2.2572,61,1,2.2586205283743603
2.782831,130.154,2.2618,62,1,2.257243875296487
2.782831,132.181,2.2578,63,1,2.255873919043493
2.782831,134.24,2.2524,64,1,2.254509595878143
2.782831,136.331,2.2514,65,1,2.2531512131431075
2.782831,138.455,2.2505,66,1,2.2517984270441205
2.782831,140.612,2.2482,67,1,2.2504515418333155
2.782831,142.802,2.2475,68,1,2.2491108414551344
2.782831,145.027,2.2507,69,1,2.247775401786888
2.782831,147.286,2.2436,70,1,2.2464461211281614
2.782831,149.58,2.2488,71,1,2.2451226890039635
2.782831,151.91,2.2433,72,1,2.243804821241332
2.782831,154.277,2.2426,73,1,2.2424922585423945
2.782831,156.68,2.2426,74,1,2.2411858417457067
2.782831,159.121,2.2375,76,1,2.2398847662117576
2.782831,161.6,2.2373,77,1,2.2385893269394823
2.782831,164.117,2.2385,78,1,2.2372997993038584
2.782831,166.674,2.2354,79,1,2.236015445158174
2.782831,169.27,2.2337,80,1,2.234737049073321
2.782831,171.907,2.2339,82,1,2.2334639036565322
2.782831,174.585,2.2305,83,1,2.232196296139197
2.782831,177.304,2.2265,84,1,2.2309344946080305
2.782831,180.066,2.2302,86,1,2.2296778477826438
2.782831,182.871,2.2311,87,1,2.228426640732201
2.782831,185.72,2.2294,88,1,2.2271807065471245
2.782831,188.613,2.2276,90,1,2.2259403186064852
2.782831,191.551,2.2242,91,1,2.2247053156328476
2.782831,194.535,2.2206,93,1,2.223475551285135
2.782831,197.566,2.2246,94,1,2.222250893290122
2.782831,200.643,2.2234,96,1,2.221032007074535
2.782831,203.769,2.2201,97,1,2.2198179708403196
2.782831,206.943,2.2169,99,1,2.218609444605256
2.782831,210.167,2.2172,100,1,2.2174059313492016
2.782831,213.441,2.219,102,1,2.216207699768522
2.782831,216.766,2.2147,103,1,2.2150146452863497
2.782831,220.142,2.2129,105,1,2.2138270222388243
2.782831,223.572,2.2157,106,1,2.2126440431000116
2.782831,227.054,2.2128,108,1,2.2114666580266977
2.782831,230.591,2.2118,110,1,2.2102941051298943
2.782831,234.183,2.2084,112,1,2.2091266491115
2.782831,237.831,2.2066,113,1,2.207964221521955
2.782831,241.536,2.2064,115,1,2.206806761718659
2.782831,245.299,2.2062,117,1,2.2056542163497914
2.782831,249.12,2.2011,119,1,2.2045068361910602
2.782831,253.001,2.2053,121,1,2.203364272038143
2.782831,256.942,2.2016,122,1,2.202226775684379
2.782831,260.944,2.2033,124,1,2.2010943017812084
2.782831,265.009,2.2021,126,1,2.199966535977726
2.782831,269.138,2.1976,128,1,2.1988434600698756
2.782831,273.33,2.1988,130,1,2.197725588220708
2.782831,277.588,2.1943,132,1,2.1966123616497777
2.782831,281.912,2.1897,134,1,2.1955040283688687
2.782831,286.304,2.1906,136,1,2.1944003221167785
2.782831,290.764,2.1905,139,1,2.1933014875986045
2.782831,295.293,2.1918,141,1,2.1922075139162818
2.782831,299.893,2.1916,143,1,2.1911181586693864
6.86104,0.134,4.0498,0,1,4.051695608274462
6.86104,0.136,4.0396,0,1,4.042678752141468
6.86104,0.138,4.0349,0,1,4.033830055403642
6.86104,0.14,4.0253,0,1,4.0251440121826905
6.86104,0.143,4.019,0,1,4.012408503993204
6.86104,0.145,4.0063,0,1,4.004106646866936
6.86104,0.147,4.0013,0,1,3.995950088550587
6.86104,0.149,3.9925,0,1,3.9879343604429875
6.86104,0.152,3.9809,0,1,3.9761655272117356
6.86104,0.154,3.9727,0,1,3.9684835778762197
6.86104,0.156,3.968,0,1,3.9609282847291256
6.86104,0.159,3.9588,0,1,3.949824833693021
6.86104,0.161,3.9466,0,1,3.9425704431772415
6.86104,0.164,3.9376,0,1,3.9319024483434593
6.86104,0.166,3.9322,0,1,3.9249282587525114
6.86104,0.169,3.9189,0,1,3.9146662050864798
6.86104,0.172,3.913,0,1,3.904634726128144
6.86104,0.174,3.9063,0,1,3.8980706709014212
6.86104,0.177,3.8959,0,1,3.8884035805913344
6.86104,0.18,3.8883,0,1,3.8789439842793154
