model_repo,model_size,step,branch,commit
EleutherAI/pythia-14m,14m,142000,step142000,cca39af689139d049aedf10206e932638f19679a
EleutherAI/pythia-14m,14m,141000,step141000,37d03d13381a010ede721945b18170e2f61b0f95
EleutherAI/pythia-14m,14m,140000,step140000,a5891531bf82c6a04eeea84c2bb5b69da15c7c4b
EleutherAI/pythia-14m,14m,139000,step139000,d1fd0ae9d7cd2a98fb8e792c993e601cf17f910b
EleutherAI/pythia-14m,14m,138000,step138000,cb0d666c9b2ac495ce27b75d8f79216572ecc788
EleutherAI/pythia-14m,14m,137000,step137000,dde81509c53fa3f79f35d2098c7b6f55d2710544
EleutherAI/pythia-14m,14m,136000,step136000,fbfc8ed1f8fa4d97e5fbe1b08f94586d8d25cd9d
EleutherAI/pythia-14m,14m,135000,step135000,5b8abc4d3473fbada5aa627bc0b45cc60823d91d
EleutherAI/pythia-14m,14m,134000,step134000,eb7ddf920a5f9e977f0a791fb087005d45d17911
EleutherAI/pythia-14m,14m,133000,step133000,04930e11ddc5bea51ac8f14f37a148f8b9088283
EleutherAI/pythia-14m,14m,132000,step132000,e4d1cf1063b45ba20ecd11e7d3017529a215d3df
EleutherAI/pythia-14m,14m,131000,step131000,677beb266414c7ad23c1411a7ce546e7bc68b6ee
EleutherAI/pythia-14m,14m,130000,step130000,e910fdf6548f7d8773a3147451e17bd0d0c7b309
EleutherAI/pythia-14m,14m,129000,step129000,096a261e07cc28aee3e3d638190e527272360698
EleutherAI/pythia-14m,14m,128000,step128000,db784253a58eeaae4bad0ed27b889da2c542796a
EleutherAI/pythia-14m,14m,127000,step127000,29116458d64bfdd75728480caf7fec21c6bd2193
EleutherAI/pythia-14m,14m,126000,step126000,84c001b42f70bc12affed756fa39048fc869b0a2
EleutherAI/pythia-14m,14m,125000,step125000,71140a43d3d0f7ecd28901fd64eb6d52ce465984
EleutherAI/pythia-14m,14m,124000,step124000,5fda7afc77196593259a35a50750a577d40282e0
EleutherAI/pythia-14m,14m,123000,step123000,36555cc4e4d36b98417cbf02d8e022816d8113bb
EleutherAI/pythia-14m,14m,122000,step122000,19f0d2a23afb4907cdf9f9ada905b31c7c0f9e7f
EleutherAI/pythia-14m,14m,121000,step121000,9ba66414d3c6b14692ff5b1d9a32b1b0ec1ceba8
EleutherAI/pythia-14m,14m,120000,step120000,58e13afbca5078a60dbc2ffe5311e5e0fb3f25ba
EleutherAI/pythia-14m,14m,119000,step119000,bf1c52ede64d0685ca9fc942f45fc2082a6a99b2
EleutherAI/pythia-14m,14m,118000,step118000,670ef7bc364bc79fb7bfc4c70e4f6faca4af2941
EleutherAI/pythia-14m,14m,117000,step117000,77091ccc86fa99c2ac573516616b0f2bc5dfb24b
EleutherAI/pythia-14m,14m,116000,step116000,22b1dbc54eda1c621f4d3fd1d4f103e1a1118cf4
EleutherAI/pythia-14m,14m,115000,step115000,6af4e438bbdcc3431a29fe6095a2d648c578e607
EleutherAI/pythia-14m,14m,114000,step114000,f1ad1edaeddf23bdc26f7ff55c374b471917a4a5
EleutherAI/pythia-14m,14m,113000,step113000,d41cdb451c548d41c3a219fbdc80cea17c4f0727
EleutherAI/pythia-14m,14m,112000,step112000,621bda8515540f0e73ad39ad09606180d31dca3e
EleutherAI/pythia-14m,14m,111000,step111000,1b8be08c6b19765a90a19f7844e70143f5de87b0
EleutherAI/pythia-14m,14m,110000,step110000,6d1012ff403b5a7c51f69217d0529da59641c354
EleutherAI/pythia-14m,14m,109000,step109000,1aa264d4d36f02c1f73389f4cbe80538dff53c6b
EleutherAI/pythia-14m,14m,108000,step108000,15316d8fe78d34c54f6a1c0e3cc1298f4d3602ea
EleutherAI/pythia-14m,14m,107000,step107000,4e7d7776b81450c3a1b9050bae7e6deb7b5cfa00
EleutherAI/pythia-14m,14m,106000,step106000,41d1567f63301f3616487fd124c54a6a83edca30
EleutherAI/pythia-14m,14m,105000,step105000,00583b01b13a70c7ac155322ccffd475202d974b
EleutherAI/pythia-14m,14m,104000,step104000,b8d4196af974c32275b01d11c8e5cfeae39b319c
EleutherAI/pythia-14m,14m,103000,step103000,f4abd7541e7b1cf6115a19a82e156c791b7551bc
EleutherAI/pythia-14m,14m,102000,step102000,ab9d5f4b52066f529c68dfcb184b140d802ed79f
EleutherAI/pythia-14m,14m,101000,step101000,69bf782f2bd16bc848b386afdabc1ea3378f208f
EleutherAI/pythia-14m,14m,100000,step100000,d8ef477bd905f3cceeb9327b0cefba4f6f9895ac
EleutherAI/pythia-14m,14m,99000,step99000,da15233bf65f16030d75a959a4dfacdf0f3a4ce8
EleutherAI/pythia-14m,14m,98000,step98000,2e79e8947031cd876d5e487ab7592ebf9d5df224
EleutherAI/pythia-14m,14m,97000,step97000,7f2f5e256375824c8670c418aaf57a173ae7c3a8
EleutherAI/pythia-14m,14m,96000,step96000,374e0654c525e01c1e55731fb088cf1dd039f472
EleutherAI/pythia-14m,14m,95000,step95000,74ca859bf18fbf6decaae40f32107a1b5e8b4265
EleutherAI/pythia-14m,14m,94000,step94000,10b14212ce8904cf9cc9d3fbba2cb0cf09685c74
EleutherAI/pythia-14m,14m,93000,step93000,e2e15011391f0b108d2309458845aa0070299c8f
EleutherAI/pythia-14m,14m,92000,step92000,e0d202712a515fce82c8773b6d821a1e24fb1efd
EleutherAI/pythia-14m,14m,91000,step91000,df1100aa01b9de71d6a4fbbb402d69d23cd4cee7
EleutherAI/pythia-14m,14m,90000,step90000,fe6add2ed7def9bbac155eb61ba2afcdd3a65ddc
EleutherAI/pythia-14m,14m,89000,step89000,01aa3296b292d458bd766f0ad885f48c12887665
EleutherAI/pythia-14m,14m,88000,step88000,fab4fe95a1feddaa8bdfd540b1fe18f7c8346b3e
EleutherAI/pythia-14m,14m,87000,step87000,5f6b6f585772d748dee34494284f890e68a95726
EleutherAI/pythia-14m,14m,86000,step86000,85b56a19945b2362cf6f546bf9da2c7b5cc76c4d
EleutherAI/pythia-14m,14m,85000,step85000,1126db0eb897f042f53a269e6eb7cd990a413380
EleutherAI/pythia-14m,14m,84000,step84000,4a558de1100a1d92f1517f4051051a4106ada216
EleutherAI/pythia-14m,14m,83000,step83000,7ff784c296ff90ea0182a2ec23a231a5b97c69cb
EleutherAI/pythia-14m,14m,82000,step82000,4264d610f9a7489a751251093dad7d5e1d972e5f
EleutherAI/pythia-14m,14m,81000,step81000,90c5f178372d60c575361a1581be04ce020bba71
EleutherAI/pythia-14m,14m,80000,step80000,9c92e49247d7387bb63955f63c124ca92554ba88
EleutherAI/pythia-14m,14m,79000,step79000,aefc67a6042e5d3fe56311541824b6835781c75d
EleutherAI/pythia-14m,14m,78000,step78000,ca8ff932d5e89112c31c0d9b7610b906caf47727
EleutherAI/pythia-14m,14m,77000,step77000,dfacbd16fc1f84a6d61aa2018fd8017412b0cc95
EleutherAI/pythia-14m,14m,76000,step76000,b955ee1b1871feeebd6607849a5ad0bc0b2c80bc
EleutherAI/pythia-14m,14m,75000,step75000,a1aa8d5bfdd157cef133bd844f73ec8ed00b9c4f
EleutherAI/pythia-14m,14m,74000,step74000,30d1c91492a3cd0e2a6cad7f69fd4218219dba91
EleutherAI/pythia-14m,14m,73000,step73000,b76b05132ad8be4e8c9ba8d5b2930cdb5d609b38
EleutherAI/pythia-14m,14m,72000,step72000,a4bf1f4c48f4c48d384177116082d2ec87ac920e
EleutherAI/pythia-14m,14m,71000,step71000,6a9156279d41c80dea69f043e25818cb3e596f56
EleutherAI/pythia-14m,14m,70000,step70000,bc2da4b54c5cf83a29b2c875759ba1e9d6f85bb1
EleutherAI/pythia-14m,14m,69000,step69000,de9fd46f9cfce7e0b022ab3199b243851660f85f
EleutherAI/pythia-14m,14m,68000,step68000,bc548de1710b1723df17c3b3a66dda7b9fcef509
EleutherAI/pythia-14m,14m,67000,step67000,c20477a97dc2fec7546c8cd21a49bc357711845b
EleutherAI/pythia-14m,14m,66000,step66000,d0abacf0da401c2e5d8884d44212ee3ca927f698
EleutherAI/pythia-14m,14m,65000,step65000,1fcdd6369b758642cde3bcbd96cf8048e28a588a
EleutherAI/pythia-14m,14m,64000,step64000,7bd2eaaf66022cb4ec8d1811704ba939bc4a53c5
EleutherAI/pythia-14m,14m,63000,step63000,89ceab028fa1fe0c5d44886e47e758c6fe24c017
EleutherAI/pythia-14m,14m,62000,step62000,a01b61916d74ef9cc4ca8e8182bbee387d6c87ca
EleutherAI/pythia-14m,14m,61000,step61000,6a0d05ba761075f9d66e7da074eab8c1a73debf6
EleutherAI/pythia-14m,14m,60000,step60000,31a5084977c97cdb008f23731326d1566c8b8409
EleutherAI/pythia-14m,14m,59000,step59000,f64fb7daf92a0850209b79f66bcb898c788ca265
EleutherAI/pythia-14m,14m,58000,step58000,7169ae8eea540690b080c5d48d447babce298cbf
EleutherAI/pythia-14m,14m,57000,step57000,49729cd2443176d4a1b382736f08f84eab33b81c
EleutherAI/pythia-14m,14m,56000,step56000,1ab4f49669e262a89709404f502a3fe0fd175e9a
EleutherAI/pythia-14m,14m,55000,step55000,628e98bdf753ab034a21faf92a601c4ee0c689c8
EleutherAI/pythia-14m,14m,54000,step54000,a8d68564676acea582332eea112133dd74e8f5f1
EleutherAI/pythia-14m,14m,53000,step53000,a58d7210607a65c69868f9a62a3081f8e24e0ee2
EleutherAI/pythia-14m,14m,52000,step52000,a0cdcad2f6ca0a4c15cb5b671bf1cb50bf6e160e
EleutherAI/pythia-14m,14m,51000,step51000,09df5a9c1901323d67dec3662d5d872096ca9dff
EleutherAI/pythia-14m,14m,50000,step50000,8dd98715ddbbc5f55f04c66661b2e1744ab8f91c
EleutherAI/pythia-14m,14m,49000,step49000,ef4bd4581e551ecaba93dcd416436312abe93d7a
EleutherAI/pythia-14m,14m,48000,step48000,567c9ae53625f37e4951a7589e8a4c787fe77825
EleutherAI/pythia-14m,14m,47000,step47000,58f06b59325ae32e91d49e200a91ddf7a0aee3e4
EleutherAI/pythia-14m,14m,46000,step46000,524e8396cc2e0b49e2415ed2312a49023bfb5fa1
EleutherAI/pythia-14m,14m,45000,step45000,1268036f27cec88c1c0f365a9a9a4785518ad812
EleutherAI/pythia-14m,14m,44000,step44000,6df9cb0e9e8bed1325962123b5fe32753d6d1290
EleutherAI/pythia-14m,14m,43000,step43000,f9924086f04270269291f462d260fa0a39736638
EleutherAI/pythia-14m,14m,42000,step42000,d03f1c79a20358c52637cf093c74d1c0e783efa2
EleutherAI/pythia-14m,14m,41000,step41000,5d9b98ac5ed8205d5e4d2182be1e3e2a7048e98e
EleutherAI/pythia-14m,14m,40000,step40000,8df25c656dd39781fd7485ed8c09fe29d26a53ac
EleutherAI/pythia-14m,14m,39000,step39000,c8b63714db71296df8a70979ebe679f7fd1e2d79
EleutherAI/pythia-14m,14m,38000,step38000,b741dbd1ecb86d45a53c362b26d0e291ebba12db
EleutherAI/pythia-14m,14m,37000,step37000,b2f9ea541b075a259013c23cd70b1c05763ed382
EleutherAI/pythia-14m,14m,36000,step36000,a49ded178cf6843fe6f2bb8677f2e7b4a5442884
EleutherAI/pythia-14m,14m,35000,step35000,0dd992b701df2b1709403f6a7cdd7f6931fa76db
EleutherAI/pythia-14m,14m,34000,step34000,4d2bdd0856e3d1a8edf5fc24d7945a4047728ae8
EleutherAI/pythia-14m,14m,33000,step33000,cfc0faa136d13c09fca9fa0744de393a24561611
EleutherAI/pythia-14m,14m,32000,step32000,33df84a2cb76e6f4e4ff9d51e2fccd636cd7fcad
EleutherAI/pythia-14m,14m,31000,step31000,31a1a8dc3ad73302525925505534e45aedecab4b
EleutherAI/pythia-14m,14m,30000,step30000,b101b716cea95f2efd05bf6a06939b4e352536a9
EleutherAI/pythia-14m,14m,29000,step29000,1dbd5bbfc7e13108731db666277aeb9843d3dbc9
EleutherAI/pythia-14m,14m,28000,step28000,5d5cfa4af5b7451275423f5ca3a6e07fed6571ae
EleutherAI/pythia-14m,14m,27000,step27000,4b5fffb58c8301599f68767173e4445b10ba2553
EleutherAI/pythia-14m,14m,26000,step26000,07dd24c154119ff70957e20ecb17a93a87c11d12
EleutherAI/pythia-14m,14m,25000,step25000,077adaee5f80973809e5842f3fe44109b957217f
EleutherAI/pythia-14m,14m,24000,step24000,5e3233dc82100c1ee3766a87e29922eaf75fb69d
EleutherAI/pythia-14m,14m,23000,step23000,2da24f0d54249975578940610ee7b83d0eb18c32
EleutherAI/pythia-14m,14m,22000,step22000,e6c78016a222dd0d0cc55a019d70143d64190f8b
EleutherAI/pythia-14m,14m,21000,step21000,70b642be8594e1e902297744d09af326542bafb4
EleutherAI/pythia-14m,14m,20000,step20000,56d84e3d6aa724fac4c1bd29cd0e2ed1222813d0
EleutherAI/pythia-14m,14m,19000,step19000,79e9d88a7bd7275f121380bd58ec3699d79a9bc4
EleutherAI/pythia-14m,14m,18000,step18000,e50dcf9f9b0e13ba2dc5d37c2f11a28ab1331741
EleutherAI/pythia-14m,14m,17000,step17000,63da8a496492aa4d446df521d2d6e7300e6c4dde
EleutherAI/pythia-14m,14m,16000,step16000,1832f3521343e1a8f388214152ac72226d7804d5
EleutherAI/pythia-14m,14m,15000,step15000,324980fcb403793e67283cb4087b9be156b23d48
EleutherAI/pythia-14m,14m,14000,step14000,8a7f290c5d8af7f7c1a56ad32b470d9c674b0fab
EleutherAI/pythia-14m,14m,13000,step13000,cba5f0d99daebf589fd90521df895a76d100ce85
EleutherAI/pythia-14m,14m,12000,step12000,e70c0676f3e0063cab04bcecf9968bb9106dadb2
EleutherAI/pythia-14m,14m,11000,step11000,e44195ca4a40ccfde1572ac84d957df9364572c0
EleutherAI/pythia-14m,14m,10000,step10000,b9935f34c34c4bddaa99bed4c2ed3fc8e67c7504
EleutherAI/pythia-14m,14m,9000,step9000,f1ccde19a25a9680186f7a1b5d630fa2133291d2
EleutherAI/pythia-14m,14m,8000,step8000,7eaf1fcd5df4240021dad46cf103e58d53ed5f9e
EleutherAI/pythia-14m,14m,7000,step7000,b4c8b15bb25f81dd73bd6c90faf96da9f0dc0eec
EleutherAI/pythia-14m,14m,6000,step6000,79692de0292e42ac6b46db95605142dcf48cc8cc
EleutherAI/pythia-14m,14m,5000,step5000,547149b6bfcb4edc81868fc8dea02e59305b7c1d
EleutherAI/pythia-14m,14m,4000,step4000,b60dbd5b25fd86556d353656317f0f9bddd0116a
EleutherAI/pythia-14m,14m,3000,step3000,ce5c3df65194d4e4baab60f677da33e14b8ed030
EleutherAI/pythia-14m,14m,2000,step2000,55c108a1bc50cc1c118276ac6c592725636531c7
EleutherAI/pythia-14m,14m,1000,step1000,5b020995bfc7aee2931b0f35bd70cf7ee8b1db62
EleutherAI/pythia-14m,14m,512,step512,64c08eedb345bd7766b4283febb672eb04e993ba
EleutherAI/pythia-14m,14m,256,step256,f102f5014c71a573c3dab96838d46989345b9a51
EleutherAI/pythia-14m,14m,128,step128,3a5eb43ebee7160010d65f7162fd09eb1ae543e2
EleutherAI/pythia-14m,14m,64,step64,34ae3b5dc9c67591eaa0d394440b2c2d3752a143
EleutherAI/pythia-14m,14m,32,step32,6eae4186e80772e4f571b94526ea7e7348b5e011
EleutherAI/pythia-14m,14m,16,step16,b3819bb4ea5715cf5b9454428aa746cb6f61c953
EleutherAI/pythia-14m,14m,8,step8,fbd7af0e00c2ded2d0812b65b95842a65fdbc9d8
EleutherAI/pythia-14m,14m,4,step4,de985e60a7337d37f0eb3bc628d0b16c8202947c
EleutherAI/pythia-14m,14m,2,step2,090e997cac8cc804b7a34d32d3861457d7120b0c
EleutherAI/pythia-14m,14m,1,step1,a5a6c6adfd6e48b43682e231c1c30cc674545f0e
EleutherAI/pythia-14m,14m,0,step0,56079904bb80b7f36d3b794089f146e7a4d6efae
EleutherAI/pythia-14m,14m,143000,step143000,f1545025bb394553a7f4e547db0874886f05ef9c
EleutherAI/pythia-70m,70m,143000,step143000,de3e4e2d6cbb3b1a51f90fe153ea51fcd8c7c852
EleutherAI/pythia-70m,70m,142000,step142000,98ed6786d8d131baeb4f687da6a06fbdb9d97bbc
EleutherAI/pythia-70m,70m,141000,step141000,3235dc7ddba743420f14030f22dbe2d360806993
EleutherAI/pythia-70m,70m,140000,step140000,75712a7276ef7c13ed2d45d39715e11e4bc1fe6d
EleutherAI/pythia-70m,70m,139000,step139000,f5014d55858ded6b6b483bb54ac8da458c06e4b1
EleutherAI/pythia-70m,70m,138000,step138000,14f621430c460ecff27a1c50c4f667dc585cd30d
EleutherAI/pythia-70m,70m,137000,step137000,1d4c36b5e81c3b8aee3d37ee3251ee0b6854b839
EleutherAI/pythia-70m,70m,136000,step136000,7d7ece5694ba162fda36d3d98dbbd48398391a78
EleutherAI/pythia-70m,70m,135000,step135000,ebd68cbb6308b34b21a33994eb5156ae803ea59b
EleutherAI/pythia-70m,70m,134000,step134000,ceff8eb7410e6b0ed20058aa4f6ab9bfcde73ad4
EleutherAI/pythia-70m,70m,133000,step133000,1dc9e11f4b9373e1f1ce5fc04ea327ef8a551aea
EleutherAI/pythia-70m,70m,132000,step132000,fa20273d7311d43d5e30065e68e5ed91570be701
EleutherAI/pythia-70m,70m,131000,step131000,7a7df7dd62e0355dcc59dfa9e5de1ff4c8b3c2f3
EleutherAI/pythia-70m,70m,130000,step130000,1f76b83d73389453807919881eb3cc30ecb7faf5
EleutherAI/pythia-70m,70m,129000,step129000,626a8e23033840a5bcd3bcf971e3efbf216118bc
EleutherAI/pythia-70m,70m,128000,step128000,c037a4430fb15f849667c0ea1cb2487d8bb1b9b3
EleutherAI/pythia-70m,70m,127000,step127000,de4315c70ac6c36bb4ee23748bb28b200d55ff88
EleutherAI/pythia-70m,70m,126000,step126000,ebdf5033fdd3bb90c744d7430cde9b5d058b8dfd
EleutherAI/pythia-70m,70m,125000,step125000,f128cef16ca9bedf2c18100c6d672c5c2b1dbc96
EleutherAI/pythia-70m,70m,124000,step124000,bbb0f7de1f0cc19813d69ca2e2d42163e543bfe2
EleutherAI/pythia-70m,70m,123000,step123000,d91619cf1e21f4d2e2a815e76892d5b4be8218c6
EleutherAI/pythia-70m,70m,122000,step122000,9a6349bc2196639a09fbc78f794b1d894b1cf7fc
EleutherAI/pythia-70m,70m,121000,step121000,fe3d6a8e1de8888b449af77855b824587b4e1f72
EleutherAI/pythia-70m,70m,120000,step120000,b17a8cb6f76b1236ca11e0ab713425ebdddadc84
EleutherAI/pythia-70m,70m,119000,step119000,da300f35d26a4b260ff494e2c2894c074dd631c6
EleutherAI/pythia-70m,70m,118000,step118000,085b1b9000a79a6826226331ea0fefdef8777759
EleutherAI/pythia-70m,70m,117000,step117000,986d6c5b741c4da633e2b1176125325ed20d75fc
EleutherAI/pythia-70m,70m,116000,step116000,b0a582f9715a8fd39be14c2543f0fc094b89e5ed
EleutherAI/pythia-70m,70m,115000,step115000,385d6120c6cbdc6e136ed03a6232f3b6b26a503c
EleutherAI/pythia-70m,70m,114000,step114000,39d5f31352dce690d66d533cf7c5ba8a6327b008
EleutherAI/pythia-70m,70m,113000,step113000,d037efc180db80f3d158e1a57132498c152f215e
EleutherAI/pythia-70m,70m,112000,step112000,92f2eb949858a5eaa02a6021a18503c2765b0556
EleutherAI/pythia-70m,70m,111000,step111000,1f35b6b036cd7bc2661b6acb2e3eb6201cc1cff0
EleutherAI/pythia-70m,70m,110000,step110000,4d7103e8e736ceb090568b16e3ba310d6c4a034f
EleutherAI/pythia-70m,70m,109000,step109000,2f8a6c33b430e7334e51d9b80aae0a8f75434ec9
EleutherAI/pythia-70m,70m,108000,step108000,e08a4e8f5b99ca19df46614b2a9a60868ac22f30
EleutherAI/pythia-70m,70m,107000,step107000,2e55197fd932708ed0c987cd1a0856754351f09e
EleutherAI/pythia-70m,70m,106000,step106000,56bbd3b4095651fd36327572f9395a0cd03590d6
EleutherAI/pythia-70m,70m,105000,step105000,c0ba8f42637e71fd6fe7569bf0cef96fe09861c0
EleutherAI/pythia-70m,70m,104000,step104000,c95ad53a903f1b118eb448cd47e509fc18ef708a
EleutherAI/pythia-70m,70m,103000,step103000,1b6ce018068f9c9017f1ab5d6b339d4482c762cb
EleutherAI/pythia-70m,70m,102000,step102000,70357a8a3d5cc0d986e23db7f6ff87c3a51522f0
EleutherAI/pythia-70m,70m,101000,step101000,a33d475131fdd6bb3060e90f9b1602c762e44a2a
EleutherAI/pythia-70m,70m,100000,step100000,332bbc7a79c2a63c0b0684b31014a6fde7af076e
EleutherAI/pythia-70m,70m,99000,step99000,8360d60ad58d8bc3cb338bde1e64a9b79076c449
EleutherAI/pythia-70m,70m,98000,step98000,bc1f9cac3daeb2eaf88b9002990824f1e0539553
EleutherAI/pythia-70m,70m,97000,step97000,9e0e91001730e5804cf6074032c47aa4d95a48b9
EleutherAI/pythia-70m,70m,96000,step96000,4dfdd92f63db10d80feecea8a457cb5b786edcc9
EleutherAI/pythia-70m,70m,95000,step95000,3ed67c12d1d2b62d054fef245957a4f96ef3aaae
EleutherAI/pythia-70m,70m,94000,step94000,a448dbcaf63a2a3085cf50ff8d5cc3ed8f5adc27
EleutherAI/pythia-70m,70m,93000,step93000,f2364ca2b30630674196b2f7fb69c22494859201
EleutherAI/pythia-70m,70m,92000,step92000,d25ae9aaf81399760d7ce2d36899b5ff2eece622
EleutherAI/pythia-70m,70m,91000,step91000,3842af7f3bf3fc10a4dd803c56273a9e3a4947d3
EleutherAI/pythia-70m,70m,90000,step90000,a46b38d7f705a32b531ad439520daad11e7a5b5e
EleutherAI/pythia-70m,70m,89000,step89000,87c1d5ba480708f67553005b30d0aab5f781e80c
EleutherAI/pythia-70m,70m,88000,step88000,2d2d6da1a75f39aea90f212453ff7781ed47afe0
EleutherAI/pythia-70m,70m,87000,step87000,8a00cb98c9b4b50b0d2941705aa3b63eca45fce2
EleutherAI/pythia-70m,70m,86000,step86000,0e66e4f9e548acd036fb88771c3557650173fc14
EleutherAI/pythia-70m,70m,85000,step85000,e5e46b142f4cc79fc728353752d4cc03e9ff0ff1
EleutherAI/pythia-70m,70m,84000,step84000,50c5a3088f688795765fe6a4570e44a83d42f9b8
EleutherAI/pythia-70m,70m,83000,step83000,d5da4d19b1c186d11c3ed1b815c0947de942e43f
EleutherAI/pythia-70m,70m,82000,step82000,f44798987925cb1b266c1284b54274418439db65
EleutherAI/pythia-70m,70m,81000,step81000,13e02a868bfa9a83ef0b9e5cd2d2bb2143f01f08
EleutherAI/pythia-70m,70m,80000,step80000,ffec934891d440fb1c3af1ea46e008e449276aad
EleutherAI/pythia-70m,70m,79000,step79000,0a53967eac660fa1a4bce521c10e25e359c04a40
EleutherAI/pythia-70m,70m,78000,step78000,7ae906f4791221fe5db558a33f435855b0e8ad20
EleutherAI/pythia-70m,70m,77000,step77000,a44ca505e6309ea84a37b1e22e92f744b17fca84
EleutherAI/pythia-70m,70m,76000,step76000,ce16a15bc1366b8bfb7e3a7d7dae71d60a8e5ff5
EleutherAI/pythia-70m,70m,75000,step75000,f3b9bbf3345b09062276fe6beb7aecbeb1385a09
EleutherAI/pythia-70m,70m,74000,step74000,46818f7ee32e66af70c924bef79801ef95e6ae20
EleutherAI/pythia-70m,70m,73000,step73000,f5ce3fd7f9b9412724b21dbb2188cfcd56ac2e23
EleutherAI/pythia-70m,70m,72000,step72000,0c6777105ff6a4fa11a3b8fe2c374a9334844b66
EleutherAI/pythia-70m,70m,71000,step71000,fd371714036fc1c3678d764d7bd13bf43da22bdd
EleutherAI/pythia-70m,70m,70000,step70000,537e5fe9c04878a5aa4e88cee8ebc5ce710c6acb
EleutherAI/pythia-70m,70m,69000,step69000,e4396cc27f521ec17b88196c7de3546fdf503419
EleutherAI/pythia-70m,70m,68000,step68000,f4a865fb9ed1df9af4d90177eff6770cab0509b7
EleutherAI/pythia-70m,70m,67000,step67000,9d972b84bacf7ea83fced7a9be84011a63a18c0a
EleutherAI/pythia-70m,70m,66000,step66000,c0f8a50688c86e7602613b1d731557fc63ed086c
EleutherAI/pythia-70m,70m,65000,step65000,76071a1196f5739d7ea0c1d25a63ac194dcea42b
EleutherAI/pythia-70m,70m,64000,step64000,711835453cce260cc654b2db2ec0578693579b97
EleutherAI/pythia-70m,70m,63000,step63000,bee915b365db743caf9774fc2d42575624334a75
EleutherAI/pythia-70m,70m,62000,step62000,57f55048a3d873c7fed85004e6c11b85e72a0e14
EleutherAI/pythia-70m,70m,61000,step61000,dd6de1e005d8ef695e314229bbfc66497fd31f6c
EleutherAI/pythia-70m,70m,60000,step60000,36bad8985feff4f5a4f2103488968d41e53aabcd
EleutherAI/pythia-70m,70m,59000,step59000,9ddc09aa40b76239c5190a4f2a25ef85ecf1462c
EleutherAI/pythia-70m,70m,58000,step58000,259b515af8dfde4af6d36d353a82bc80f6585e71
EleutherAI/pythia-70m,70m,57000,step57000,03df467d1dd7a9baaaa6f1e534176232b08995e1
EleutherAI/pythia-70m,70m,56000,step56000,7061fc3753d4aaa015027860e8e13b752020f353
EleutherAI/pythia-70m,70m,55000,step55000,fcfad17ba2d0db29e0bac5c485fabe56db614e68
EleutherAI/pythia-70m,70m,54000,step54000,9016c60a5cb36812be11aac8a8c474463ef419d3
EleutherAI/pythia-70m,70m,53000,step53000,2a8de66d27c0e9ee389f7c61b7ba1a0e59b87155
EleutherAI/pythia-70m,70m,52000,step52000,051badd0206bb7094dce4dfb570faa02d54d6196
EleutherAI/pythia-70m,70m,51000,step51000,1b77cfc0b41ff04be6621f9c956a333eeeb7e501
EleutherAI/pythia-70m,70m,50000,step50000,9e248145b8da9f43ba82dbb9c3e14a4047d8f3b4
EleutherAI/pythia-70m,70m,49000,step49000,a462aee19e7b811edd7520e2dd8a3b72215f2d1f
EleutherAI/pythia-70m,70m,48000,step48000,963d0ddf8852ce1e02388c85dc0a70592efeff07
EleutherAI/pythia-70m,70m,47000,step47000,677191f7b0cb6714dffbb70227b09b48e25ee866
EleutherAI/pythia-70m,70m,46000,step46000,61b4e70ba1b898ba68bc10f7cf8c954f62c3e2d4
EleutherAI/pythia-70m,70m,45000,step45000,06deba680ba4fbae2dbcffd13578b1a338c33055
EleutherAI/pythia-70m,70m,44000,step44000,80acfcb3d49c749072fdfd23165b9cdb2676cb7f
EleutherAI/pythia-70m,70m,43000,step43000,d0be19a975ff00b89e41edb65760fa5be5adb2f9
EleutherAI/pythia-70m,70m,42000,step42000,7cb0aa0531576193e2fbfad90d0a75cede7b9455
EleutherAI/pythia-70m,70m,41000,step41000,b1f3699ff1a96724888ee27d6c35f022ae035c62
EleutherAI/pythia-70m,70m,40000,step40000,03829e7b6e418e61d532638093d22545ecdbfc15
EleutherAI/pythia-70m,70m,39000,step39000,66866ff2b9a946db8074a4a78c669e554676ce4c
EleutherAI/pythia-70m,70m,38000,step38000,7e663aaf641d01e3b7ba31806d82e237fa045de9
EleutherAI/pythia-70m,70m,37000,step37000,65405f77a4680b9c24ac2062c22e6b6c1a6b6fb9
EleutherAI/pythia-70m,70m,36000,step36000,6539118837f2417b455c2e0583977f2bb88904ca
EleutherAI/pythia-70m,70m,35000,step35000,045f2cbe7b9b640615d5e00d1d0e2827cdc60069
EleutherAI/pythia-70m,70m,34000,step34000,5b4839243e0341840bd53c93b9ac313380e0393f
EleutherAI/pythia-70m,70m,33000,step33000,5373137c3e8c669baffc1d443b20002967d77bd2
EleutherAI/pythia-70m,70m,32000,step32000,9cfc9da903b5d222d871ad599891f113abb834e6
EleutherAI/pythia-70m,70m,31000,step31000,214b530650da2e7feffe2c38df555328dae3d8ee
EleutherAI/pythia-70m,70m,30000,step30000,94104dcf689dcafe03dfadea36417c962e8f6ebd
EleutherAI/pythia-70m,70m,29000,step29000,0de164218c2d7a67776f1a70127ae17647e02532
EleutherAI/pythia-70m,70m,28000,step28000,0e2814b035c8a02aa8d68de306a73ed37904a289
EleutherAI/pythia-70m,70m,27000,step27000,59e8890d3c69e2119cc2bece5dc4ae68d2dc8bf8
