Model,#Params (B),Submission Date,Hub License,Type,Average ⬆️,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,Epoch_AI_Publication_Date,Epoch_AI_Organization,Epoch_AI_Open_Weights
netcat420/MFANN-Llama3.1-Abliterated-SLERP-TIES-V3,8.03,2024-11-26,,🔶 fine-tuned on domain-specific datasets,19.222030340557662,42.38021782204551,26.978850946197483,7.552870090634441,6.263982102908276,4.491145833333334,27.665115248226947,,,
netcat420/MFANN-Llama3.1-Abliterated-SLERP-V4,8.03,2024-11-09,apache-2.0,🤝 base merges and moerges,19.39947102160331,41.68827599657797,26.706074443441803,6.797583081570997,7.38255033557047,5.861718750000001,27.960623522458626,,,
netcat420/MFANN-Llama3.1-Abliterated-SLERP-V5,8.03,2024-11-26,,🤝 base merges and moerges,19.493723327477287,43.289471934467215,27.36714348720693,8.157099697885197,5.8165548098434,5.165625000000001,27.16644503546099,,,
netcat420/MFANN-Llama3.1-Abliterated-Slerp-TIES,8.03,2024-10-29,,🤝 base merges and moerges,19.24800486274757,42.93474647269245,27.59982935067644,6.646525679758309,5.592841163310966,4.587239583333335,28.126846926713934,,,
netcat420/MFANN-Llama3.1-Abliterated-Slerp-V3.2,8.03,2024-10-29,,🤝 base merges and moerges,19.05371896057877,41.28113405763375,27.774394299037056,7.02416918429003,5.033557046979867,5.128385416666671,28.08067375886525,,,
netcat420/MFANN-SFT,8.03,2024-12-20,,🤝 base merges and moerges,17.932006161848246,36.82229816885863,26.20853268810661,5.966767371601208,8.83668903803132,3.801041666666666,25.956708037825056,,,
netcat420/MFANN-abliterated-phi2-merge-unretrained,2.775,2025-01-15,,🔶 fine-tuned on domain-specific datasets,9.638779331398394,30.05037744296245,17.590366415972785,2.8700906344410875,1.45413870246085,0.5596354166666665,5.308067375886525,,,
netcat420/MFANN-llama3.1-Abliterated-SLERP,8.03,2024-10-07,,🤝 base merges and moerges,13.881633563903852,25.906262051357064,22.28062513418979,4.833836858006042,3.1319910514541416,5.714583333333336,21.42250295508274,,,
netcat420/MFANN-llama3.1-abliterated-SLERP-v3,8.03,2024-10-07,llama3.1,🔶 fine-tuned on domain-specific datasets,18.042261525952014,37.9938563012806,27.1872703942033,6.419939577039275,5.480984340044745,3.053906250000002,28.117612293144205,,,
netcat420/MFANN-llama3.1-abliterated-SLERP-v3.1,8.03,2024-10-17,llama3.1,🤝 base merges and moerges,18.96623306213071,42.01551882338861,27.026315532744476,6.948640483383686,5.7046979865771785,3.846093750000001,28.25613179669031,,,
netcat420/MFANN-llama3.1-abliterated-v2,8.03,2024-10-07,,🤝 base merges and moerges,19.77111132997354,44.29114748866341,27.35361826731554,7.401812688821751,5.7046979865771785,6.201041666666668,27.67434988179669,,,
netcat420/MFANN-phigments-slerp-V2,2.78,2024-10-26,,🤝 base merges and moerges,16.26870816278764,32.31603257135512,26.92749154408088,3.1722054380664653,3.0201342281879207,13.099479166666663,19.0769060283688,,,
netcat420/MFANN-phigments-slerp-V3.2,2.78,2025-02-06,,🤝 base merges and moerges,16.453301876572546,35.24359809749243,26.91803539968917,3.3232628398791544,4.4742729306487705,9.81302083333333,18.947621158392437,,,
netcat420/MFANN-phigments-slerp-V3.3,2.78,2025-02-06,,🤝 base merges and moerges,17.167734327311486,36.90973284219205,28.170621881092465,3.3232628398791544,3.355704697986576,11.219010416666665,20.02807328605201,,,
netcat420/MFANN3b,2.78,2024-12-14,mit,🔶 fine-tuned on domain-specific datasets,12.652447668077093,25.244351653612416,22.23921095390767,2.190332326283988,5.592841163310966,6.142187500000003,14.505762411347517,,,
netcat420/MFANN3bv0.15,2.78,2024-07-05,mit,🔶 fine-tuned on domain-specific datasets,11.92455505796081,20.12105657433388,23.46934667082661,2.643504531722054,0.2237136465324418,8.773958333333335,16.315750591016545,,,
netcat420/MFANN3bv0.18,2.78,2024-07-25,mit,🔶 fine-tuned on domain-specific datasets,12.649876255790772,22.06445564435697,23.07340376774899,2.492447129909366,1.0067114093959737,10.595572916666669,16.666666666666664,,,
netcat420/MFANN3bv0.19,2.78,2024-08-08,,🔶 fine-tuned on domain-specific datasets,12.591488714276778,22.581528123157664,22.9070546869096,2.2658610271903323,1.0067114093959737,9.899479166666667,16.888297872340427,,,
netcat420/MFANN3bv0.20,2.78,2024-08-29,mit,🔶 fine-tuned on domain-specific datasets,12.5720051522728,21.934578030736223,22.790710795250103,2.643504531722054,1.230425055928408,10.166145833333337,16.666666666666664,,,
netcat420/MFANN3bv0.21,2.78,2024-09-24,mit,🔶 fine-tuned on domain-specific datasets,12.00855289802916,19.09189838517356,22.58342571657233,3.1722054380664653,1.9015659955257265,9.82682291666667,15.475398936170212,,,
netcat420/MFANN3bv0.22,2.78,2024-10-26,mit,🔶 fine-tuned on domain-specific datasets,12.2565063872572,19.79381374752324,22.49153679693963,2.643504531722054,1.5659955257270708,10.183593749999996,16.860593971631204,,,
netcat420/MFANN3bv0.23,2.78,2024-11-07,,🔶 fine-tuned on domain-specific datasets,11.448026000697595,20.480768804549704,22.696340563264982,2.492447129909366,0.2237136465324418,7.042447916666667,15.752437943262413,,,
netcat420/MFANN3bv0.24,2.78,2024-11-22,mit,🔶 fine-tuned on domain-specific datasets,11.81028360635554,22.00450360598767,21.54538472469568,2.794561933534743,1.1185682326621946,8.375781250000001,15.022901891252952,,,
netcat420/MFANN3bv1.1,2.775,2025-01-03,,🔶 fine-tuned on domain-specific datasets,6.659216615990036,25.06948230694557,8.39170874742591,2.0392749244712998,2.2371364653243813,0.4557291666666662,1.7619680851063828,,,
netcat420/MFANN3bv1.2,2.775,2025-01-22,mit,🔶 fine-tuned on domain-specific datasets,8.060474667336623,26.86050789682487,11.121791518461544,2.643504531722054,1.789709172259505,0.9440104166666662,5.003324468085105,,,
netcat420/MFANN3bv1.3,2.78,2025-02-01,,🔶 fine-tuned on domain-specific datasets,11.533255279970446,25.466650709007656,22.63700866653784,2.114803625377644,1.0067114093959737,3.801041666666667,14.17331560283688,,,
netcat420/MFANN3bv1.4,2.78,2025-02-06,mit,🔶 fine-tuned on domain-specific datasets,16.497599656783464,35.24359809749243,26.91803539968917,3.700906344410876,4.36241610738255,9.81302083333333,18.947621158392437,,,
netcat420/MFANNv0.19,8.03,2024-07-27,llama3.1,🔶 fine-tuned on domain-specific datasets,14.38906583250676,30.567449921763146,24.92410586579366,4.154078549848943,7.606263982102905,2.720572916666667,16.36192375886525,,,
netcat420/MFANNv0.20,8.03,2024-08-08,llama3.1,🔶 fine-tuned on domain-specific datasets,16.46165681188948,34.78647765706104,22.401696904581677,4.984894259818732,5.369127516778524,6.757812500000003,24.469932033096924,,,
netcat420/MFANNv0.21,8.03,2024-09-02,llama3,🔶 fine-tuned on domain-specific datasets,15.886167017885262,32.33099287667832,22.058431786302453,5.740181268882175,3.803131991051453,8.81666666666667,22.567597517730498,,,
netcat420/MFANNv0.22.1,8.03,2024-10-05,llama3.1,🔶 fine-tuned on domain-specific datasets,15.66737725944644,30.894692748573785,23.602792666118614,5.362537764350453,3.467561521252797,4.64609375,26.03058510638298,,,
netcat420/MFANNv0.23,8.03,2024-10-29,llama3.1,🔶 fine-tuned on domain-specific datasets,16.652655864272365,31.27435205255389,27.04234546686432,4.984894259818732,4.586129753914992,5.498958333333338,26.529255319148938,,,
netcat420/MFANNv0.24,8.03,2024-11-09,llama3.1,🔶 fine-tuned on domain-specific datasets,16.398373723349362,31.624090745887575,25.3517249924116,6.117824773413897,4.586129753914992,4.624479166666667,26.08599290780142,,,
netcat420/MFANNv0.25,8.03,2024-11-26,llama3.1,🤝 base merges and moerges,16.59696503760558,34.666573580322435,25.409784264889016,5.81570996978852,4.026845637583895,3.632291666666667,26.03058510638298,,,
netcat420/Qwen2.5-7B-nerd-uncensored-v0.9-MFANN,7.616,2025-01-02,apache-2.0,🔶 fine-tuned on domain-specific datasets,28.031122057978823,58.78413720040604,32.26698603219006,33.76132930513595,4.138702460850116,6.971614583333335,32.263962765957444,2024-09-19,Alibaba,Yes
netcat420/Qwen2.5-7b-MFANN-slerp,7.616,2025-01-25,mit,🤝 base merges and moerges,27.70922289818492,65.32123654126606,30.361031469633605,28.700906344410875,6.040268456375841,8.979427083333334,26.852467494089836,2024-09-19,Alibaba,Yes
netcat420/Qwen2.5-7b-nerd-uncensored-MFANN-slerp,7.616,2025-01-25,,🤝 base merges and moerges,4.248121471104624,15.644711587476785,1.7557228747317382,0.0,1.342281879194629,5.630468750000001,1.1155437352245865,2024-09-19,Alibaba,Yes
netcat420/Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,7.616,2025-01-01,apache-2.0,🔶 fine-tuned on domain-specific datasets,25.39674192004996,57.422749415994005,29.98074987281026,25.6797583081571,5.7046979865771785,9.63046875,23.96202718676123,,,
netcat420/Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN-Slerp-Unretrained,7.616,2025-01-19,,🤝 base merges and moerges,28.058882677645745,64.86411610083468,29.939052758341504,29.909365558912388,6.487695749440718,10.134375,27.01869089834516,,,
netcat420/Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b,7.616,2025-01-23,,🤝 base merges and moerges,8.630087573410409,26.755564125409467,13.455601394009934,1.812688821752266,0.0,2.232291666666667,7.524379432624113,,,
netcat420/Qwen2.5-MFANN-7b,7.616,2025-01-24,,🔶 fine-tuned on domain-specific datasets,26.18533023472354,60.97233119234742,30.29029020592803,27.870090634441087,4.809843400447425,8.357812500000001,24.811613475177303,,,
netcat420/qwen2.5-MFANN-7b-SLERP-V1.2,7.616,2025-02-09,apache-2.0,🤝 base merges and moerges,28.515188837080995,66.060608075462,30.830881032801734,28.700906344410875,6.263982102908276,12.1421875,27.09256796690307,,,
netcat420/qwen2.5-MFANN-7b-SLERPv1.1,7.616,2025-02-03,,🤝 base merges and moerges,27.982247626031956,65.54852236510237,29.97691243171087,29.68277945619335,5.369127516778524,10.112760416666667,27.203383569739948,,,
netcat420/qwen2.5-MFANN-7b-v1.1,7.616,2025-02-09,,🔶 fine-tuned on domain-specific datasets,26.134594460492067,60.88489651901399,29.471725204280187,28.24773413897281,3.467561521252797,9.7578125,24.977836879432623,,,
netease-youdao/Confucius-o1-14B,14.77,2025-01-27,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",38.52750121655241,63.78497941018719,47.34523316427439,43.126888217522655,15.324384787472036,14.193229166666663,47.39029255319149,,,
newsbang/Homer-7B-v0.1,7.616,2024-11-14,apache-2.0,🔶 fine-tuned on domain-specific datasets,33.058437903590075,61.08724850064496,37.30922654202453,38.59516616314199,9.955257270693512,12.79557291666667,38.60815602836879,,,
newsbang/Homer-7B-v0.2,7.616,2024-11-15,,"💬 chat models (RLHF, DPO, IFT, ...)",33.0139580788785,74.93827488840721,36.4034863975643,24.773413897280967,10.96196868008949,13.118750000000004,37.88785460992907,,,
newsbang/Homer-v0.3-Qwen2.5-7B,7.616,2024-11-18,,"💬 chat models (RLHF, DPO, IFT, ...)",31.31478883195753,51.54013572875526,36.41367722607503,30.891238670694865,11.185682326621922,19.46223958333333,38.39575945626477,,,
newsbang/Homer-v0.4-Qwen2.5-7B,7.616,2024-11-18,,"💬 chat models (RLHF, DPO, IFT, ...)",33.944012752963395,79.9940823681166,36.6037028382434,27.794561933534744,8.7248322147651,13.185416666666669,37.3614804964539,,,
newsbang/Homer-v0.5-Qwen2.5-7B,7.616,2024-11-20,,"💬 chat models (RLHF, DPO, IFT, ...)",34.76384451852059,78.80756393037142,36.67808911980736,37.235649546827794,7.046979865771815,11.379427083333336,37.43535756501182,,,
newsbang/Homer-v1.0-Qwen2.5-72B,72.706,2024-12-16,apache-2.0,🔶 fine-tuned on domain-specific datasets,47.464376408361055,76.27716680629618,62.27406507872839,49.01812688821752,22.14765100671141,17.89947916666667,57.16976950354611,,,
newsbang/Homer-v1.0-Qwen2.5-7B,7.616,2024-12-04,apache-2.0,🔶 fine-tuned on domain-specific datasets,32.62357604568507,63.92737935344884,37.81084749225178,33.23262839879154,9.61968680089485,11.877864583333334,39.27304964539008,,,
nguyentd/FinancialAdvice-Qwen2.5-7B,7.616,2024-11-18,apache-2.0,🔶 fine-tuned on domain-specific datasets,21.287932324484498,44.96059344760791,25.63043562216033,11.48036253776435,5.92841163310962,9.144531250000002,30.583259456264773,,,
ngxson/MiniThinky-1B-Llama-3.2,1.236,2025-01-07,,🔶 fine-tuned on domain-specific datasets,6.937116033349191,27.71479673931834,4.347795393431276,5.740181268882175,0.0,2.187239583333333,1.632683215130022,,,
ngxson/MiniThinky-v2-1B-Llama-3.2,1.236,2025-01-09,,"💬 chat models (RLHF, DPO, IFT, ...)",6.55067744157533,29.63071317437732,4.893769484250589,2.8700906344410875,0.0,0.6184895833333329,1.291001773049644,,,
nhyha/N3N_Delirium-v1_1030_0227,10.159,2024-11-04,apache-2.0,🔶 fine-tuned on domain-specific datasets,33.094478522688185,80.22890375315274,40.77504007448568,21.07250755287009,11.6331096196868,9.859895833333336,34.99741430260047,,,
nhyha/N3N_Llama-3.1-8B-Instruct_1028_0216,8.03,2024-11-04,apache-2.0,🔶 fine-tuned on domain-specific datasets,23.47935177286844,47.96063334175543,28.980464124810663,17.069486404833835,7.494407158836691,10.062239583333335,29.308880023640665,,,
nhyha/N3N_gemma-2-9b-it_20241029_1532,10.159,2024-11-04,gemma,🔶 fine-tuned on domain-specific datasets,32.14813042759547,67.51940407008958,40.9866677332497,21.22356495468278,12.080536912751676,16.3859375,34.692671394799056,,,
nhyha/N3N_gemma-2-9b-it_20241110_2026,10.159,2024-11-12,gemma,🔶 fine-tuned on domain-specific datasets,29.119584296103525,62.82829558903709,40.94410554905775,16.08761329305136,11.521252796420578,9.779427083333337,33.55681146572104,,,
nhyha/merge_Qwen2.5-7B-Instruct_20241023_0314,7.616,2024-11-04,apache-2.0,🔶 fine-tuned on domain-specific datasets,31.4495497347518,56.94568190179834,36.36518528982388,35.422960725075534,9.50782997762864,11.099479166666669,39.35616134751773,,,
nidum/Nidum-Limitless-Gemma-2B,2.506,2024-08-07,apache-2.0,🔶 fine-tuned on domain-specific datasets,6.166007951282463,24.235140538216378,3.4510601516101125,1.3595166163141994,1.9015659955257265,4.120572916666667,1.9281914893617007,,,
nisten/franqwenstein-35b,34.714,2024-10-03,mit,🤝 base merges and moerges,36.57133162829882,37.98632074008077,52.227468077653526,34.06344410876133,20.46979865771812,22.119270833333328,52.56168735224587,,,
nisten/franqwenstein-35b,34.714,2024-10-03,mit,🔶 fine-tuned on domain-specific datasets,34.451116831224226,39.13538300597969,51.68027687329707,30.438066465256803,14.5413870246085,19.6796875,51.23190011820331,,,
nisten/tqwendo-36b,35.69,2024-12-21,mit,🔶 fine-tuned on domain-specific datasets,37.04172043230399,67.77672132164878,49.41493648187427,41.54078549848943,10.850111856823268,15.103124999999997,37.56464243498817,,,
nlpguy/Lion-Lamarck-v.1.0.8,14.766,2025-01-27,,🤝 base merges and moerges,35.883024988283445,45.090471061228655,40.84844139218024,55.4380664652568,14.429530201342288,19.008854166666666,40.48278664302601,,,
nlpguy/Lion-Lamarck-v.1.0.9,14.766,2025-01-28,,🤝 base merges and moerges,36.365577681666096,34.08954906315243,40.46884807072923,56.41993957703928,18.680089485458616,27.378124999999997,41.15691489361702,,,
nlpguy/Lion-Lamarck-v.1.1.0,14.766,2025-01-30,,🤝 base merges and moerges,37.03161283098529,36.57750324694034,41.16630363693309,57.55287009063444,19.01565995525727,27.533072916666654,40.3442671394799,,,
nlpguy/Miisce-one,14.766,2025-02-10,,🤝 base merges and moerges,39.83702135003988,60.65761069517769,49.71168185726318,41.69184290030212,18.12080536912752,19.81536458333333,49.02482269503546,,,
nlpguy/Mistral-NeMo-Minitron-Upscale-v1,12.451,2024-09-29,other,🟢 pretrained,10.990222795976974,16.484040124647045,22.06890968577206,1.4350453172205435,4.026845637583895,4.844270833333336,17.082225177304963,,,
nlpguy/Mistral-NeMo-Minitron-Upscale-v2,12.451,2024-09-29,other,🟢 pretrained,8.345444097364796,15.727159492369136,14.382673288078204,1.283987915407855,3.1319910514541416,5.252083333333334,10.2947695035461,,,
nlpguy/Mistral-NeMo-Minitron-Upscale-v3,12.451,2024-10-04,other,🟢 pretrained,5.202259190321894,14.120976786038822,3.3982664477164874,1.1329305135951662,1.230425055928408,9.43046875,1.9004875886524817,,,
nlpguy/StableProse,12.248,2024-08-17,,🤝 base merges and moerges,16.623904800931484,19.723888172271792,30.18020271418596,6.495468277945619,7.046979865771815,8.871875000000001,27.425014775413715,,,
nlpguy/StarFusion-alpha1,7.242,2024-06-26,apache-2.0,🤝 base merges and moerges,20.8283235530266,56.60092997690572,21.933181635654744,7.175226586102719,6.040268456375841,8.879687500000001,24.34064716312057,,,
noname0202/Llama-3.2-4x3B-Instruct,9.949,2025-01-26,,🤝 base merges and moerges,24.010126992420396,70.6718174443809,24.68990853488361,15.861027190332328,3.0201342281879207,4.424479166666669,25.39339539007092,,,
noname0202/gemma-2-2b-it-ties,2.614,2025-01-29,,🤝 base merges and moerges,10.06382335103593,12.657083205893697,18.13956937900525,2.416918429003021,2.684563758389265,7.144010416666667,17.340794917257686,,,
noname0202/gemma-2-9b-sft-jp-en-zh-v1,9.242,2025-01-05,,"💬 chat models (RLHF, DPO, IFT, ...)",16.85196649387241,29.88049486473668,22.0002402150018,8.91238670694864,7.606263982102905,9.101302083333335,23.61111111111111,,,
noname0202/gemma-2-9b-sft-jp-en-zh-v2,9.242,2025-01-05,,"💬 chat models (RLHF, DPO, IFT, ...)",19.13081989964549,39.93470657854493,22.658058596327027,10.42296072507553,5.033557046979867,7.011197916666666,29.724438534278963,,,
noname0202/llama-math-1b-r16-0to512tokens-test,1.236,2025-01-25,,🔶 fine-tuned on domain-specific datasets,13.804072106791525,54.69753587148765,8.389239359006991,8.157099697885197,2.2371364653243813,1.255729166666667,8.087692080378249,,,
noname0202/llama-math-1b-r32-0to512tokens-test,1.236,2025-01-24,,🔶 fine-tuned on domain-specific datasets,14.371257364913582,56.82577782505973,8.191900397270365,9.06344410876133,2.0134228187919474,1.6851562500000004,8.447842789598107,,,
noname0202/llama-math-1b-r32-test,1.236,2025-01-24,,🔶 fine-tuned on domain-specific datasets,14.418127068599686,58.192152377912834,8.498754758774203,7.250755287009064,1.5659955257270708,2.3223958333333345,8.678708628841607,,,
noname0202/llama-math-1b-r8-512tokens-test,1.236,2025-01-24,,🔶 fine-tuned on domain-specific datasets,14.630751727519524,57.91987482103042,8.396798396874248,8.157099697885197,2.460850111856823,2.485156250000001,8.36473108747045,,,
notbdq/Qwen2.5-14B-Instruct-1M-GRPO-Reasoning,14.77,2025-02-05,,"💬 chat models (RLHF, DPO, IFT, ...)",41.559026792386994,84.1356489669632,45.65828060023316,53.02114803625378,12.416107382550338,11.350000000000003,42.77297576832151,2024-09-19,Alibaba,Yes
nothingiisreal/L3.1-8B-Celeste-V1.5,8.03,2024-12-04,llama3.1,"💬 chat models (RLHF, DPO, IFT, ...)",26.172145831649967,73.2671533752665,28.887966925667627,14.652567975830816,4.586129753914992,5.59140625,30.04765070921986,,,
nothingiisreal/MN-12B-Starcannon-v2,12.248,2024-09-03,apache-2.0,🤝 base merges and moerges,18.181449904707133,39.25273828995952,28.424782963573875,5.966767371601208,3.803131991051453,7.993229166666668,23.648049645390067,,,
nothingiisreal/MN-12B-Starcannon-v3,12.248,2024-09-03,,🤝 base merges and moerges,19.14447126423964,38.07375541341418,30.873001626388614,7.779456193353475,3.1319910514541416,9.846093749999996,25.162529550827426,,,
nvidia/AceInstruct-1.5B,1.777,2025-01-24,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,18.11586485792988,39.47758613811354,15.468561041610592,31.268882175226587,2.9082774049217,2.0833333333333326,17.48854905437352,,,
nvidia/AceInstruct-72B,72.706,2025-01-24,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,40.40502231212503,71.1888899231816,44.20381994540313,62.61329305135952,9.50782997762864,11.875520833333338,43.04078014184397,,,
nvidia/AceInstruct-7B,7.616,2025-01-24,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,33.05654347527337,54.22290633297429,36.57481399081368,52.94561933534743,7.606263982102905,11.6875,35.30215721040189,,,
nvidia/AceMath-1.5B-Instruct,1.777,2025-01-24,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",20.18985986442293,32.1236541266063,16.762509591549986,52.87009063444109,3.243847874720355,4.320572916666668,11.818484042553193,,,
nvidia/AceMath-72B-Instruct,72.706,2025-01-24,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",36.65560439276686,49.49932844851659,48.68777244219516,71.45015105740181,2.796420581655479,9.602864583333336,37.89708924349882,,,
nvidia/AceMath-72B-RM,71.461,2025-01-24,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,3.4288267214523853,14.12596355447989,1.4035016501209492,0.0,0.0,3.0598958333333326,1.9835992907801416,,,
nvidia/AceMath-7B-Instruct,7.616,2025-01-24,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",30.32749004744572,45.317756885064966,29.99382585790849,63.36858006042296,5.592841163310966,11.208854166666669,26.483082151300238,,,
nvidia/AceMath-7B-RM,7.071,2025-01-24,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,3.2243900063069617,14.937809456686036,0.2515270350564467,0.0,0.0,2.6166666666666667,1.540336879432624,,,
nvidia/Hymba-1.5B-Base,1.523,2024-12-06,other,🟢 pretrained,8.035282134433706,22.95121389025563,7.689941118138137,1.3595166163141994,0.7829977628635317,5.179427083333335,10.248596335697398,2024-11-22,NVIDIA,Yes
nvidia/Hymba-1.5B-Instruct,1.523,2024-12-06,other,"💬 chat models (RLHF, DPO, IFT, ...)",14.192383567083992,60.09055971488983,4.591463615472479,2.719033232628399,5.145413870246088,1.0479166666666664,11.55991430260047,2024-11-22,NVIDIA,Yes
nvidia/Llama-3.1-Minitron-4B-Depth-Base,4.02,2024-09-25,other,🔶 fine-tuned on domain-specific datasets,11.658051143450892,16.069362624502986,19.44410955550794,1.9637462235649543,1.789709172259505,10.699479166666668,19.98190011820331,2024-11-04,NVIDIA,Yes
nvidia/Llama-3.1-Nemotron-70B-Instruct-HF,70.554,2024-10-16,llama3.1,"💬 chat models (RLHF, DPO, IFT, ...)",36.90717314950126,73.80672172059025,47.10953049372728,42.6737160120846,1.1185682326621946,13.195052083333335,43.53945035460993,2024-06-12,"NVIDIA,Meta AI",Yes
nvidia/Minitron-4B-Base,4.0,2024-09-25,other,🟢 pretrained,11.977737055629914,22.17937295265451,17.215600655061085,1.9637462235649543,2.572706935123044,9.938541666666667,17.99645390070922,,,
nvidia/Minitron-8B-Base,7.22,2024-09-25,other,🟢 pretrained,14.21649076588472,24.24267609941621,22.04079297000523,2.56797583081571,3.1319910514541416,9.085677083333335,24.229831560283685,,,
nvidia/Mistral-NeMo-Minitron-8B-Base,7.88,2024-08-22,other,🔶 fine-tuned on domain-specific datasets,17.697925857529604,19.456597383830456,31.822015157490156,4.833836858006042,10.067114093959727,8.944531250000002,31.06346040189125,,,
nvidia/Mistral-NeMo-Minitron-8B-Instruct,8.414,2024-10-04,other,"💬 chat models (RLHF, DPO, IFT, ...)",23.57259648330948,50.03889679384034,34.126491245346166,11.63141993957704,5.033557046979867,7.37161458333333,33.23359929078014,,,
nvidia/Nemotron-Mini-4B-Instruct,4.0,2024-09-25,other,"💬 chat models (RLHF, DPO, IFT, ...)",18.36351131288577,66.68761109411916,14.203825178862052,2.56797583081571,4.026845637583895,4.624479166666667,18.070330969267136,,,
nvidia/OpenMath2-Llama3.1-8B,8.03,2024-12-07,llama3.1,🔶 fine-tuned on domain-specific datasets,12.751664730325508,23.305939352030396,16.294369976218587,26.73716012084592,2.0134228187919474,2.010677083333334,6.148419030732861,,,
nxmwxm/Beast-Soul-new,7.242,2024-08-07,,🤝 base merges and moerges,21.81767341260428,48.68748254631046,33.07275916855207,7.401812688821751,4.250559284116329,14.140885416666668,23.352541371158388,,,
occiglot/occiglot-7b-es-en-instruct,7.242,2024-09-02,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",12.457903975085708,34.851416463871416,17.23541035561212,2.416918429003021,1.230425055928408,4.452083333333333,14.561170212765957,,,
odyssey-labs/Astral-1-10B,10.732,2025-01-28,,🔶 fine-tuned on domain-specific datasets,18.690197061048178,38.78065754420493,28.313232406760367,3.474320241691843,7.38255033557047,12.130729166666669,22.0596926713948,,,
olabs-ai/reflection_model,9.3,2024-09-08,apache-2.0,🔶 fine-tuned on domain-specific datasets,14.079165535571102,15.986914719610631,25.206881738811884,5.13595166163142,6.711409395973152,5.754166666666666,25.67966903073286,,,
ontocord/Llama_3.2_1b-autoredteam_helpfulness-train,1.498,2025-01-31,llama3.2,🔶 fine-tuned on domain-specific datasets,6.603005260709961,27.65484470094904,4.336962243234709,1.6616314199395772,1.230425055928408,3.267708333333333,1.466459810874704,,,
ontocord/RedPajama-3B-v1-AutoRedteam,2.776,2025-01-14,,🔶 fine-tuned on domain-specific datasets,3.5632816248649792,13.434021729012354,2.949522338615812,0.906344410876133,0.0,2.891145833333333,1.198655437352245,,,
ontocord/RedPajama-3B-v1-AutoRedteam-Harmless-only,2.776,2025-01-28,apache-2.0,🔶 fine-tuned on domain-specific datasets,3.9505437890141017,15.2475431854147,3.779555839764309,0.6042296072507553,0.0,2.9656249999999997,1.1063091016548463,,,
ontocord/RedPajama3b_v1-autoredteam_helpfulness-train,2.776,2025-01-26,apache-2.0,🔶 fine-tuned on domain-specific datasets,6.038454723335806,28.47666414003732,3.372124671371246,0.6797583081570997,0.0,2.512760416666666,1.1894208037825047,,,
ontocord/merged_0.2_expert_0.8,3.759,2025-03-10,,🟢 pretrained,4.808386541486368,17.425763640473946,3.2883157460305967,2.643504531722054,1.5659955257270708,2.691145833333332,1.2355939716312052,,,
ontocord/merged_0.2_expert_0.8-stack_2x,6.512,2025-03-10,,🟢 pretrained,4.697285033470183,17.960345217356615,2.818672035294685,2.492447129909366,1.6778523489932915,2.091145833333335,1.1432476359338055,,,
ontocord/merged_0.5_expert_0.5,3.759,2025-03-10,,🟢 pretrained,4.592377750754853,17.872910544023192,3.102804970729669,1.9637462235649543,1.9015659955257265,1.5145833333333325,1.198655437352245,,,
ontocord/ontocord_wide_3b-stage1_shuf_sample1_jsonl-pretrained-autoredteam_helpful-0.25_helpful,3.759,2025-02-27,,🟢 pretrained,4.00101442542838,13.184240038652996,2.34885308225961,1.0574018126888218,2.348993288590602,3.489322916666666,1.5772754137115832,,,
ontocord/ontocord_wide_7b-stacked-stage1,7.888,2025-02-27,,🟢 pretrained,3.907682384845091,14.845388014911546,1.5650455535749657,0.906344410876133,0.4474272930648763,4.5109375,1.1709515366430252,,,
ontocord/ontocord_wide_7b-stacked-stage1-instruct,7.888,2025-02-27,,🟢 pretrained,3.6656823104305456,15.302508455342934,1.4889344424638544,0.6797583081570997,0.0,3.22265625,1.300236406619384,,,
