g,Lctx,kappa_c,C,Q,regime,N,D,L
对数渐进型,2048,6.4096,5.6234132519034906e+17,0.6200709735609296,A,60338840.640720405,1454025794.7168963,4.081844294228943
对数渐进型,2048,6.4096,7.498942093324558e+17,1.0,B,145568651.32449675,421178101.86445695,3.9512882720192835
对数渐进型,2048,6.4096,1e+18,1.0,B,158379697.2614209,536889153.9062116,3.828251981503695
对数渐进型,2048,6.4096,1.333521432163324e+18,1.0,B,172553093.62285453,682657186.2201723,3.7132566823504565
对数渐进型,2048,6.4096,1.7782794100389228e+18,1.0,B,188261341.50178102,865717185.9232533,3.6056990693418163
对数渐进型,2048,6.4096,2.371373705661655e+18,1.0,B,205701480.25411296,1094869829.787937,3.505022478044652
对数渐进型,2048,6.4096,3.1622776601683794e+18,1.0,B,225098738.196113,1380772075.9922357,3.4107133640367353
对数渐进型,2048,6.4096,4.2169650342858225e+18,1.0,B,246710710.43979606,1736270898.2239137,3.3222980581831
对数渐进型,2048,6.4096,5.623413251903491e+18,1.0,B,270832131.8195988,2176785198.899504,3.2393397753060604
对数渐进型,2048,6.4096,7.498942093324558e+18,1.0,B,297800320.28397036,2720741841.134017,3.1614358549850587
对数渐进型,2048,6.4096,1e+19,1.0,B,328001374.56666476,3390073025.2075105,3.0882152145111634
对数渐进型,2048,6.4096,1.3335214321633241e+19,1.0,B,361877219.75261664,4210784004.9119053,3.019335995241888
对数渐进型,2048,6.4096,1.7782794100389229e+19,1.0,B,399933605.93857837,5213602481.199963,2.9544833847938667
对数渐进型,2048,6.4096,2.3713737056616554e+19,1.0,B,442749179.06060094,6434723989.980865,2.8933675987119276
对数渐进型,2048,6.4096,3.162277660168379e+19,1.0,B,490985759.67155516,7916671249.075945,2.835722006497061
对数渐进型,2048,6.4096,4.216965034285823e+19,1.0,B,545399985.5662516,9709289740.730183,2.781301388187316
对数渐进型,2048,6.4096,5.6234132519034905e+19,1.0,B,606856498.2028148,11870906744.411114,2.729880309075441
对数渐进型,2048,6.4096,7.498942093324558e+19,1.0,B,676342881.319387,14469686549.75335,2.681251601608457
对数渐进型,2048,6.4096,1e+20,1.0,B,754986593.3626473,17585220633.1758,2.635224945021284
对数渐进型,2048,6.4096,1.333521432163324e+20,1.0,B,844074173.6059449,21310398177.78581,2.5916255347656345
对数渐进型,2048,6.4096,1.778279410038923e+20,1.0,B,945073045.3598988,25753609528.803925,2.550292835249691
对数渐进型,2048,6.4096,2.3713737056616553e+20,1.0,B,1059656288.6946414,31041343169.70001,2.511079410741204
对数渐进型,2048,6.4096,3.1622776601683794e+20,1.0,B,1189730809.9199107,37321245837.4765,2.4738498304470773
对数渐进型,2048,6.4096,4.216965034285823e+20,1.0,B,1337469396.2017863,44765725818.24749,2.438479644718931
对数渐进型,2048,6.4096,5.6234132519034906e+20,1.0,B,1505347211.8781228,53576191697.97013,2.4048544300182266
对数渐进型,2048,6.4096,7.498942093324558e+20,1.0,B,1696183369.307962,63988033361.57203,2.3728689007006434
对数渐进型,2048,6.4096,1e+21,1.0,B,1913188292.8017282,76276469346.18126,2.3424260858649184
对数渐进型,2048,6.4096,1.333521432163324e+21,1.0,B,2160017690.9797254,90763405298.56946,2.3134365694924552
对数渐进型,2048,6.4096,1.7782794100389228e+21,1.0,B,2440834062.7214656,107825472834.59503,2.2858177919302545
对数渐进型,2048,6.4096,2.3713737056616553e+21,1.0,B,2760376786.876032,127903447170.60297,2.2594934104961517
对数渐进型,2048,6.4096,3.1622776601683794e+21,1.0,B,3124041988.521013,151513276190.0934,2.234392716666011
对数渐进型,2048,6.4096,4.2169650342858226e+21,1.0,B,3537973537.4423804,179258993927.06747,2.2104501069846556
对数渐进型,2048,6.4096,5.623413251903491e+21,1.0,B,4009166720.5961037,211847838734.1647,2.1876046045628397
对数渐进型,2048,6.4096,7.498942093324559e+21,1.0,B,4545586342.848334,250107951778.7828,2.1657994278066477
对数渐进型,2048,6.4096,1e+22,1.0,B,5156301252.912646,295009096303.94183,2.14498160288696
对数渐进型,2048,6.4096,1.3335214321633241e+22,1.0,B,5851637568.19669,347686913881.065,2.125101616398755
对数渐进型,2048,6.4096,1.7782794100389228e+22,1.0,B,6643353187.880578,409471322534.57587,2.1061131046790154
对数渐进型,2048,6.4096,2.371373705661655e+22,1.0,B,7544836543.241068,481919765332.5706,2.087972576338533
对数渐进型,2048,6.4096,3.1622776601683792e+22,1.0,B,8571332944.041587,566856139397.0194,2.070639164704808
对数渐进型,2048,6.4096,4.2169650342858225e+22,1.0,B,9740202346.577755,666416377323.2711,2.05407440705702
对数渐进型,2048,6.4096,5.623413251903491e+22,1.0,B,11071212900.560167,783101819262.5891,2.038242047746752
对数渐进型,2048,6.4096,7.498942093324558e+22,1.0,B,12586875237.35617,919841708573.0673,2.023107862527861
对数渐进型,2048,6.4096,1.0000000000000001e+23,1.0,B,14312823151.427773,1080066371850.3939,2.00863950165556
对数渐进型,2048,6.4096,1.3335214321633241e+23,1.0,B,16278247111.704634,1267792911010.5503,1.994806349550287
对数渐进型,2048,6.4096,1.7782794100389228e+23,1.0,B,18516387933.390854,1487725547581.4004,1.9815793990500714
对数渐进型,2048,6.4096,2.371373705661655e+23,1.0,B,21065098958.43413,1745373125277.607,1.9689311384914254
对数渐进型,2048,6.4096,3.162277660168379e+23,1.0,B,23967486251.76785,2047186705427.5938,1.9568354500604481
对数渐进型,2048,6.4096,4.2169650342858225e+23,1.0,B,27272637640.104694,2400720691593.6533,1.9452675180410623
对数渐进型,2048,6.4096,5.623413251903491e+23,1.0,B,31036452922.801327,2814821507312.4443,1.9342037457555346
对数渐进型,2048,6.4096,7.498942093324558e+23,1.0,B,35322589295.56677,3299848538956.8833,1.9236216801436226
对数渐进型,2048,6.4096,1e+24,1.0,B,40203537976.484474,3867932861467.265,1.9134999430615038
对数渐进型,2048,6.4096,1.333521432163324e+24,1.0,B,45761850242.935135,4533280208240.851,1.9038181685009192
对数渐进型,2048,6.4096,1.7782794100389228e+24,1.0,B,52091533615.05366,5312525751370.898,1.8945569450339397
对数渐进型,2048,6.4096,2.3713737056616553e+24,1.0,B,59299641799.0977,6225149552279.052,1.8856977628806093
对数渐进型,2048,6.4096,3.1622776601683796e+24,1.0,B,67508085281.21946,7293963057900.483,1.8772229650767933
对数渐进型,2048,6.4096,4.2169650342858227e+24,1.0,B,76855693194.01257,8545678791799.6045,1.8691157022890714
对数渐进型,2048,6.4096,5.62341325190349e+24,1.0,B,87500561327.9967,10011577467220.898,1.8613598908837048
对数渐进型,2048,6.4096,7.498942093324559e+24,1.0,B,99622725999.82098,11728289181994.521,1.853940173908697
对数渐进型,2048,6.4096,1e+25,1.0,B,113427209000.13846,13738708204191.064,1.8468418846927563
对数渐进型,2048,6.4096,1.3335214321633241e+25,1.0,B,129147485120.24559,16093064193579.283,1.8400510128035492
对数渐进型,2048,6.4096,1.7782794100389228e+25,1.0,B,147049430903.58725,18850176610626.9,1.8335541721407584
对数渐进型,2048,6.4096,2.3713737056616553e+25,1.0,B,167435821407.205,22078923639534.52,1.8273385709679597
对数渐进型,2048,6.4096,3.1622776601683795e+25,1.0,B,190651451026.7385,25859962308858.13,1.8213919837117594
对数渐进型,2048,6.4096,4.216965034285822e+25,1.0,B,217088964993.23853,30287742766465.02,1.8157027243776491
对数渐进型,2048,6.4096,5.6234132519034905e+25,1.0,B,247195500169.79126,35472867011482.58,1.8102596214500497
对数渐进型,2048,6.4096,7.498942093324558e+25,1.0,B,281480247463.4522,41544850988069.54,1.8050519941595238
对数渐进型,2048,6.4096,1e+26,1.0,B,320523063755.4067,48655359019000.19,1.800069630013458
对数渐进型,2048,6.4096,1.333521432163324e+26,1.0,B,364984279002.54395,56981991352856.73,1.7953027634979943
对数渐进型,2048,6.4096,1.7782794100389227e+26,1.0,B,415615864377.78326,66732719411534.445,1.7907420558688878
对数渐进型,2048,6.4096,2.3713737056616553e+26,1.0,B,473274150335.479,78151079499863.14,1.7863785759575221
对数渐进型,2048,6.4096,3.1622776601683796e+26,1.0,B,538934309702.15924,91522254680265.67,1.7822037819257106
对数渐进型,2048,6.4096,4.216965034285822e+26,1.0,B,613706850744.6577,107180196695587.89,1.77820950390934
对数渐进型,2048,6.4096,5.623413251903491e+26,1.0,B,698856399162.4977,125515965796413.62,1.7743879274964989
对数渐进型,2048,6.4096,7.498942093324558e+26,1.0,B,795823086663.617,146987496744044.22,1.7707315779906065
对数渐进型,2048,6.4096,1e+27,1.0,B,906246907867.8966,172131034876260.9,1.7672333054133298
对数渐进型,4096,6.8192,1000000000000000.0,0.6200709735609296,A,3363296.451055621,43601499.25786687,8.073073054445922
对数渐进型,4096,6.8192,1333521432163324.0,0.6200709735609296,A,3830058.1250299253,51057695.28252804,7.797181384924389
对数渐进型,4096,6.8192,1778279410038922.8,0.6200709735609296,A,4361597.454932491,59788958.910470195,7.533214035232747
对数渐进型,4096,6.8192,2371373705661655.5,0.6200709735609296,A,4966904.349193136,70013336.63451028,7.280655624085101
对数渐进型,4096,6.8192,3162277660168379.5,0.6200709735609296,A,5656216.34480147,81986162.59629928,7.03901304550129
对数渐进型,4096,6.8192,4216965034285822.5,0.6200709735609296,A,6441191.754456948,96006435.06473936,6.80781450604541
对数渐进型,4096,6.8192,5623413251903491.0,0.6200709735609296,A,7335106.843255047,112424283.3418823,6.586608603675877
对数渐进型,4096,6.8192,7498942093324558.0,0.6200709735609296,A,8353080.369752669,131649711.56790589,6.374963446408539
对数渐进型,4096,6.8192,1e+16,0.6200709735609296,A,9512329.289069269,154162837.7848517,6.17246580907205
对数渐进型,4096,6.8192,1.333521432163324e+16,0.6200709735609296,A,10832459.94272224,180525883.96002427,5.978720326509153
对数渐进型,4096,6.8192,1.7782794100389228e+16,0.6200709735609296,A,12335799.66008119,211397216.39679563,5.79334872164863
对数渐进型,4096,6.8192,2.371373705661655e+16,0.6200709735609296,A,14047774.379807033,247547787.16502213,5.615989066940753
对数渐进型,4096,6.8192,3.162277660168379e+16,0.6200709735609296,A,15997338.677974671,289880387.1441504,5.446295077714271
对数渐进型,4096,6.8192,4.216965034285822e+16,0.6200709735609296,A,18217465.475932565,339452191.48666966,5.283935436075217
对数渐进型,4096,6.8192,5.623413251903491e+16,0.6200709735609296,A,20745703.71031306,397501160.53144056,5.128593144027502
对数渐进型,4096,6.8192,7.498942093324558e+16,0.6200709735609296,A,23624813.3970494,465476955.4788607,4.979964904552297
对数渐进型,4096,6.8192,1e+17,0.6200709735609296,A,26903488.830217354,545077140.8873188,4.837760529437802
对数渐进型,4096,6.8192,1.333521432163324e+17,0.6200709735609296,A,30637182.147141483,638289578.0785578,4.701702372703209
对数渐进型,4096,6.8192,1.778279410038923e+17,0.6200709735609296,A,34889041.18869779,747442068.1455917,4.571524788510666
对数渐进型,4096,6.8192,2.3713737056616554e+17,0.6200709735609296,A,39730977.51681501,875260484.301694,4.446973612506839
对数渐进型,4096,6.8192,3.1622776601683795e+17,0.6200709735609296,A,45244882.65252301,1024936845.3138858,4.327805665581418
对数渐进型,4096,6.8192,4.216965034285823e+17,0.6200709735609296,A,51524013.104741566,1200209030.0238993,4.213788279073697
对数渐进型,4096,6.8192,5.6234132519034906e+17,1.0,B,128669672.4457565,326022265.3628898,4.097886179166099
对数渐进型,4096,6.8192,7.498942093324558e+17,1.0,B,139857697.51366723,416342137.0185298,3.965740452759195
对数渐进型,4096,6.8192,1e+18,1.0,B,152219529.86682555,530378271.37601596,3.8422947764979023
对数渐进型,4096,6.8192,1.333521432163324e+18,1.0,B,165902219.0577278,673920526.3710065,3.7268953371924978
对数渐进型,4096,6.8192,1.7782794100389228e+18,1.0,B,181073628.78332537,854035168.501909,3.6189388061859704
对数渐进型,4096,6.8192,2.371373705661655e+18,1.0,B,197925539.68054363,1079307502.0966108,3.517868519661899
对数渐进型,4096,6.8192,3.1622776601683794e+18,1.0,B,216677204.47077918,1360121443.6018274,3.4231709589606254
对数渐进型,4096,6.8192,4.2169650342858225e+18,1.0,B,237579414.64824694,1708980267.7960432,3.334372506626977
对数渐进型,4096,6.8192,5.623413251903491e+18,1.0,B,260919144.32921568,2140873387.488899,3.2510364554348916
对数渐进型,4096,6.8192,7.498942093324558e+18,1.0,B,287024844.07858455,2673694949.5008917,3.172760249025446
对数渐进型,4096,6.8192,1e+19,1.0,B,316272465.7642426,3328721331.0904546,3.099172934089029
对数渐进型,4096,6.8192,1.3335214321633241e+19,1.0,B,349092309.0978966,4131156393.903339,3.029932805257655
对数渐进型,4096,6.8192,1.7782794100389229e+19,1.0,B,385976791.9243809,5110755674.67259,2.9647252250893947
对数渐进型,4096,6.8192,2.3713737056616554e+19,1.0,B,427489260.0065656,6302543616.104172,2.9032606027619305
对数渐进型,4096,6.8192,3.162277660168379e+19,1.0,B,474273968.5458585,7747641487.763571,2.845272516378764
对数渐进型,4096,6.8192,4.216965034285823e+19,1.0,B,527067387.5055273,9494227801.797451,2.7905159651515623
对数渐进型,4096,6.8192,5.6234132519034905e+19,1.0,B,586711006.4530982,11598657753.081593,2.738765739162073
对数渐进型,4096,6.8192,7.498942093324558e+19,1.0,B,654165842.5212331,14126773461.67726,2.6898148959149877
对数渐进型,4096,6.8192,1e+20,1.0,B,730528887.5261743,17155442539.29299,2.643473334437697
对数渐进型,4096,6.8192,1.333521432163324e+20,1.0,B,817051767.5203192,20774368759.13357,2.599566459215433
对数渐进型,4096,6.8192,1.778279410038923e+20,1.0,B,915161930.2928118,25088225469.261,2.557933927710467
对数渐进型,4096,6.8192,2.3713737056616553e+20,1.0,B,1026486723.7980455,30219170028.579773,2.518428476537941
对数渐进型,4096,6.8192,3.1622776601683794e+20,1.0,B,1152880781.5212698,36309806225.643326,2.480914822500234
对数渐进型,4096,6.8192,4.216965034285823e+20,1.0,B,1296457189.906023,43526671706.7824,2.4452686355726017
对数渐进型,4096,6.8192,5.6234132519034906e+20,1.0,B,1459622978.9372523,52064339297.03149,2.4113755815621927
对数渐进型,4096,6.8192,7.498942093324558e+20,1.0,B,1645119550.8512135,62150235194.13646,2.379130432530904
对数渐进型,4096,6.8192,1e+21,1.0,B,1856068745.0704613,74050293832.18388,2.348436243203145
对数渐进型,4096,6.8192,1.333521432163324e+21,1.0,B,2096025331.4621475,88075589253.15762,2.3192035915137352
对数渐进型,4096,6.8192,1.7782794100389228e+21,1.0,B,2369036830.7628784,104590106632.18297,2.291349881241498
对数渐进型,4096,6.8192,2.3713737056616553e+21,1.0,B,2679711682.611417,124019845767.26122,2.264798704377415
对数渐进型,4096,6.8192,3.1622776601683794e+21,1.0,B,3033296920.410903,146863481536.0989,2.2394792605461653
对数渐进型,4096,6.8192,4.2169650342858226e+21,1.0,B,3435766670.76753,173704845317.47794,2.215325830482338
对数渐进型,4096,6.8192,5.623413251903491e+21,1.0,B,3893922976.3545837,205227537087.3968,2.1922773002921545
对数渐进型,4096,6.8192,7.498942093324559e+21,1.0,B,4415510647.867334,242232031417.42462,2.170276733030747
对数渐进型,4096,6.8192,1e+22,1.0,B,5009348086.789873,285655703214.74866,2.1492709840049264
对数渐进型,4096,6.8192,1.3335214321633241e+22,1.0,B,5685476289.957461,336596272280.19904,2.129210356173448
对数渐进型,4096,6.8192,1.7782794100389228e+22,1.0,B,6455328553.876987,396339251428.98016,2.1100482920553
对数渐进型,4096,6.8192,2.371373705661655e+22,1.0,B,7331923746.594933,466390083146.7459,2.091741098660981
对数渐进型,4096,6.8192,3.1622776601683792e+22,1.0,B,8330086413.428946,548511767040.3939,2.0742477021191497
对数渐进型,4096,6.8192,4.2169650342858225e+22,1.0,B,9466697436.793282,644768917618.9423,2.0575294288677144
对数渐进型,4096,6.8192,5.623413251903491e+22,1.0,B,10760979487.272123,757579352638.4805,2.0415498105012824
对数渐进型,4096,6.8192,7.498942093324558e+22,1.0,B,12234822091.735336,889774500385.8191,2.0262744096042806
对数渐进型,4096,6.8192,1.0000000000000001e+23,1.0,B,13913151814.573236,1044670134563.3661,2.0116706641411706
对数渐进型,4096,6.8192,1.3335214321633241e+23,1.0,B,15824353811.365767,1226149203380.5762,1.9977077482142647
对数渐进型,4096,6.8192,1.7782794100389228e+23,1.0,B,18000751883.39545,1438758821501.9365,1.9843564472298536
对数渐进型,4096,6.8192,2.371373705661655e+23,1.0,B,20479155151.0424,1687823847196.259,1.9715890457306098
对数渐进型,4096,6.8192,3.162277660168379e+23,1.0,B,23301480591.02081,1979579881211.687,1.9593792263538887
对数渐进型,4096,6.8192,4.2169650342858225e+23,1.0,B,26515461965.648514,2321329008914.4497,1.9477019785602412
对数渐进型,4096,6.8192,5.623413251903491e+23,1.0,B,30175457133.64579,2721622175186.726,1.9365335159436692
对数渐进型,4096,6.8192,7.498942093324558e+23,1.0,B,34343367395.97494,3190472746671.4937,1.9258512010851254
对数渐进型,4096,6.8192,1e+24,1.0,B,39089684425.20556,3739606594781.773,1.915633477044181
对数渐进型,4096,6.8192,1.333521432163324e+24,1.0,B,44494682484.75525,4382754944918.84,1.9058598047016748
对数渐进型,4096,6.8192,1.7782794100389228e+24,1.0,B,50649776101.7297,5135997305334.75,1.8965106052697256
对数渐进型,4096,6.8192,2.3713737056616553e+24,1.0,B,57659066155.4334,6018163039709.085,1.8875672073760226
对数渐进型,4096,6.8192,3.1622776601683796e+24,1.0,B,65641100530.34378,7051301612014.01,1.879011798208149
对数渐进型,4096,6.8192,4.2169650342858227e+24,1.0,B,74730879111.28732,8261233247193.197,1.8708273782720721
对数渐进型,4096,6.8192,5.62341325190349e+24,1.0,B,85082137031.14528,9678193759402.723,1.8629977193781162
对数渐进型,4096,6.8192,7.498942093324559e+24,1.0,B,96869944787.51488,11337589651209.479,1.8555073255187988
对数渐进型,4096,6.8192,1e+25,1.0,B,110293669203.9413,13280882340945.148,1.848341396346927
对数渐进型,4096,6.8192,1.3335214321633241e+25,1.0,B,125580345314.34636,15556623600131.52,1.84148579300019
对数渐进型,4096,6.8192,1.7782794100389228e+25,1.0,B,142988516199.1713,18221668059075.242,1.8349270060510419
对数渐进型,4096,6.8192,2.3713737056616553e+25,1.0,B,162812605716.2492,21342593060659.492,1.8286521253885983
对数渐进型,4096,6.8192,3.1622776601683795e+25,1.0,B,185387898082.24182,24997361320481.457,1.822648811863277
对数渐进型,4096,6.8192,4.216965034285822e+25,1.0,B,211096208524.14554,29277267915100.742,1.8169052705455107
对数渐进型,4096,6.8192,5.6234132519034905e+25,1.0,B,240372340908.38754,34289220220713.297,1.8114102254675652
对数渐进型,4096,6.8192,7.498942093324558e+25,1.0,B,273711441565.1881,40158407739356.914,1.8061528957327018
对数渐进型,4096,6.8192,1e+26,1.0,B,311677373683.2227,47031428486438.125,1.8011229728890157
对数渐进型,4096,6.8192,1.333521432163324e+26,1.0,B,354912253910.4154,55079950015120.12,1.7963105994765574
对数渐进型,4096,6.8192,1.7782794100389227e+26,1.0,B,404147312453.0785,64504996504633.68,1.7917063486660667
对数渐进型,4096,6.8192,2.3713737056616553e+26,1.0,B,460215260350.029,75541968974292.98,1.787301204916062
对数渐进型,4096,6.8192,3.1622776601683796e+26,1.0,B,524064373088.8601,88466523993439.44,1.7830865455823088
对数渐进型,4096,6.8192,4.216965034285822e+26,1.0,B,596774528760.2362,103601457696781.56,1.779054123420015
对数渐进型,4096,6.8192,5.623413251903491e+26,1.0,B,679575472002.9869,121324767020184.88,1.7751960499246053
对数渐进型,4096,6.8192,7.498942093324558e+26,1.0,B,773867612637.596,142079089470763.88,1.7715047794617342
对数渐进型,4096,6.8192,1e+27,1.0,B,881245710754.5925,166382757171403.44,1.7679730941414094
对数渐进型,8192,7.6384,1000000000000000.0,0.6200709735609296,A,3195355.177838996,40971179.20884336,8.185209805290878
对数渐进型,8192,7.6384,1333521432163324.0,0.6200709735609296,A,3638809.7925169393,47977570.01517658,7.904471470829883
对数渐进型,8192,7.6384,1778279410038922.8,0.6200709735609296,A,4143807.485924584,56182108.22851645,7.635866934009204
对数渐进型,8192,7.6384,2371373705661655.5,0.6200709735609296,A,4718889.268605476,65789686.38891589,7.3788717596979625
对数渐进型,8192,7.6384,3162277660168379.5,0.6200709735609296,A,5373781.481161482,77040235.25687142,7.132984179387442
对数渐进型,8192,7.6384,4216965034285822.5,0.6200709735609296,A,6119560.295554052,90214715.62196147,6.897724111516516
对数渐进型,8192,7.6384,5623413251903491.0,0.6200709735609296,A,6968839.046061707,105642134.7574416,6.672632224139622
对数渐进型,8192,7.6384,7498942093324558.0,0.6200709735609296,A,7935981.558217063,123707762.74322839,6.457269038107175
对数渐进型,8192,7.6384,1e+16,0.6200709735609296,A,9037345.083748663,144862753.8441222,6.251214069007443
对数渐进型,8192,7.6384,1.333521432163324e+16,0.6200709735609296,A,10291556.95027917,169635413.21865386,6.054065006194569
对数渐进型,8192,7.6384,1.7782794100389228e+16,0.6200709735609296,A,11719829.604747765,198644390.32291046,5.865436927299842
对数渐进型,8192,7.6384,2.371373705661655e+16,0.6200709735609296,A,13346319.37887648,232614128.48919067,5.684961546692599
对数渐进型,8192,7.6384,3.162277660168379e+16,0.6200709735609296,A,15198535.0444699,272392956.50295943,5.512286496423397
对数渐进型,8192,7.6384,4.216965034285822e+16,0.6200709735609296,A,17307803.06843108,318974273.98040056,5.347074638245581
对数渐进型,8192,7.6384,5.623413251903491e+16,0.6200709735609296,A,19709797.436338432,373521359.6105526,5.189003405371964
对数渐进型,8192,7.6384,7.498942093324558e+16,0.6200709735609296,A,22445143.00547259,437396421.80011207,5.037764172681459
对数渐进型,8192,7.6384,1e+17,0.6200709735609296,A,25560102.591784995,512194617.20479894,4.893061654146029
对数渐进型,8192,7.6384,1.333521432163324e+17,0.6200709735609296,A,29107359.41148986,599783886.6945701,4.75461332630146
对数渐进型,8192,7.6384,1.778279410038923e+17,0.6200709735609296,A,33146908.11068779,702351603.5792365,4.622148876636304
对数渐进型,8192,7.6384,2.3713737056616554e+17,0.6200709735609296,A,37747069.452980325,822459199.044028,4.495409675822037
对数渐进型,8192,7.6384,3.1622776601683795e+17,0.6200709735609296,A,42985645.82645699,963106128.9601251,4.374148272753948
对数渐进型,8192,7.6384,4.216965034285823e+17,0.6200709735609296,A,48951237.11310225,1127804779.5182025,4.258127911416886
对数渐进型,8192,7.6384,5.6234132519034906e+17,1.0,B,119529251.48829837,319431607.2868999,4.125646851123549
对数渐进型,8192,7.6384,7.498942093324558e+17,1.0,B,130003815.32170112,407450999.34649205,3.9927223896871062
对数渐进型,8192,7.6384,1e+18,1.0,B,141586995.28477913,518422275.7308439,3.868507926516134
对数渐进型,8192,7.6384,1.333521432163324e+18,1.0,B,154418644.9818105,657897932.14262,3.7523495769212696
对数渐进型,8192,7.6384,1.7782794100389228e+18,1.0,B,168658478.89604127,832639970.7261021,3.643643984611968
对数渐进型,8192,7.6384,2.371373705661655e+18,1.0,B,184489029.51608467,1050846274.4202707,3.5418345043483166
对数渐进型,8192,7.6384,3.1622776601683794e+18,1.0,B,202119032.92157316,1322410877.2469544,3.4464076841104268
对数渐进型,8192,7.6384,4.2169650342858225e+18,1.0,B,221787298.34462342,1659222051.8760376,3.3568900223304974
对数渐进型,8192,7.6384,5.623413251903491e+18,1.0,B,243767123.2651806,2075502798.3795335,3.272844977245298
对数渐进型,8192,7.6384,7.498942093324558e+18,1.0,B,268371322.43472254,2588199269.025531,3.1938702068197715
对数渐进型,8192,7.6384,1e+19,1.0,B,295957947.11862105,3217423985.0633183,3.119595019003113
对数渐进型,8192,7.6384,1.3335214321633241e+19,1.0,B,326936780.1416566,3986962467.924432,3.0496780133478048
对数渐进型,8192,7.6384,1.7782794100389229e+19,1.0,B,361776703.4197442,4924854177.53656,2.9838048962906005
对数渐进型,8192,7.6384,2.3713737056616554e+19,1.0,B,401014048.01901793,6064061457.437226,2.9216864537000644
对数渐进型,8192,7.6384,3.162277660168379e+19,1.0,B,445262052.87537754,7443243533.216039,2.8630566656669236
对数渐进型,8192,7.6384,4.216965034285823e+19,1.0,B,495221577.5912286,9107656473.693651,2.80767094996703
对数渐进型,8192,7.6384,5.6234132519034905e+19,1.0,B,551693237.6076387,11110204363.784628,2.7553045221599284
对数渐进型,8192,7.6384,7.498942093324558e+19,1.0,B,615591156.8595784,13512671718.489994,2.705750861876778
对数渐进型,8192,7.6384,1e+20,1.0,B,687958564.0097337,16387172380.859768,2.6588202764579
对数渐进型,8192,7.6384,1.333521432163324e+20,1.0,B,769985493.714968,19817855836.333237,2.6143385546653195
对数渐进型,8192,7.6384,1.778279410038923e+20,1.0,B,863028894.292404,23902918154.17746,2.572145704653601
对数渐进型,8192,7.6384,2.3713737056616553e+20,1.0,B,968635487.8592592,28756971823.835762,2.5320947716682434
对数渐进型,8192,7.6384,3.1622776601683794e+20,1.0,B,1088567778.893686,34513836854.35402,2.4940507320004395
对数渐进型,8192,7.6384,4.216965034285823e+20,1.0,B,1224833662.7678711,41329824975.71163,2.4578894605242665
对数渐进型,8192,7.6384,5.6234132519034906e+20,1.0,B,1379720147.945778,49387599995.177025,2.4234967696649994
对数渐进型,8192,7.6384,7.498942093324558e+20,1.0,B,1555831775.2805154,58900710724.79524,2.390767517907483
对数渐进型,8192,7.6384,1e+21,1.0,B,1756134396.5105617,70118908836.52953,2.359604785985214
对数渐进型,8192,7.6384,1.333521432163324e+21,1.0,B,1984005063.198756,83334382973.13455,2.3299191187435024
对数渐进型,8192,7.6384,1.7782794100389228e+21,1.0,B,2243288878.756936,98889062935.35275,2.3016278304015807
对数渐进型,8192,7.6384,2.3713737056616553e+21,1.0,B,2538363781.8279614,117183174324.4048,2.274654370606963
对数渐进型,8192,7.6384,3.1622776601683794e+21,1.0,B,2874214361.3344593,138685255267.2398,2.2489277483333376
对数渐进型,8192,7.6384,4.2169650342858226e+21,1.0,B,3256515954.3461084,163943883521.37723,2.224382010362924
对数渐进型,8192,7.6384,5.623413251903491e+21,1.0,B,3691730450.2187576,193601405211.50146,2.2009557708456717
对数渐进型,8192,7.6384,7.498942093324559e+21,1.0,B,4187215421.1775107,228410006719.3067,2.1785917882583608
对数渐进型,8192,7.6384,1e+22,1.0,B,4751348423.978883,269250530051.72928,2.1572365860030605
对数渐进型,8192,7.6384,1.3335214321633241e+22,1.0,B,5393668573.259021,317154500794.7463,2.13684011288414
对数渐进型,8192,7.6384,1.7782794100389228e+22,1.0,B,6125037778.936809,373329918223.4543,2.1173554397774046
对数渐进型,8192,7.6384,2.371373705661655e+22,1.0,B,6957824372.470668,439191451287.0673,2.0987384889416436
对数渐进型,8192,7.6384,3.1622776601683792e+22,1.0,B,7906112225.434859,516395794370.17096,2.080947792607755
对数渐进型,8192,7.6384,4.2169650342858225e+22,1.0,B,8985938895.13963,606883065703.7572,2.0639442776996932
对数渐进型,8192,7.6384,5.623413251903491e+22,1.0,B,10215566823.127628,712925282286.8883,2.0476910737817215
对数渐进型,8192,7.6384,7.498942093324558e+22,1.0,B,11615792171.606548,837183121959.0746,2.032153341576679
对数渐进型,8192,7.6384,1.0000000000000001e+23,1.0,B,13210296519.665518,982772390254.7845,2.0172981196509654
对数渐进型,8192,7.6384,1.3335214321633241e+23,1.0,B,15026047366.219303,1153341852049.759,2.0030941871066634
对数渐进型,8192,7.6384,1.7782794100389228e+23,1.0,B,17093754212.294853,1353164371830.5151,1.9895119403544552
对数渐进型,8192,7.6384,2.371373705661655e+23,1.0,B,19448387935.45974,1587243638776.411,1.9765232822592727
对数渐进型,8192,7.6384,3.162277660168379e+23,1.0,B,22129772239.812027,1861439142039.1453,1.9641015221519014
对数渐进型,8192,7.6384,4.2169650342858225e+23,1.0,B,25183257184.09408,2182612517360.4634,1.9522212853830097
对数渐进型,8192,7.6384,5.623413251903491e+23,1.0,B,28660486178.800995,2558798919866.5337,1.940858431261234
对数渐进型,8192,7.6384,7.498942093324558e+23,1.0,B,32620269424.07405,2999407702849.0107,1.929989978364465
