Q,N,D,L,VA,VB,VI,shape,n_local_min,n_local_max,regime,g,C
0.6200709735609296,29873826.31275043,619022950.5901145,4.727650167224916,4.727650167224916,5.685303990525394,4.732508929453515,单调上升,0,0,A,指数型,1.4125375446227498e+17
0.6200709735609296,31467840.340630017,659372248.4297614,4.674433399115523,4.674433399115523,5.5797403561149395,4.67889344040358,单调上升,0,0,A,指数型,1.584893192461111e+17
0.6200709735609296,33146908.11068779,702351603.5792365,4.622148876636304,4.622148876636304,5.477325430663996,4.6262379854764495,单调上升,0,0,A,指数型,1.778279410038923e+17
0.6200709735609296,34915567.938729934,748132449.0453974,4.570780268808398,4.570780268808398,5.3779605995000805,4.5745243803562055,单调上升,0,0,A,指数型,1.995262314968883e+17
0.6200709735609296,36778600.296990804,796897392.2211875,4.520311530737282,4.520311530737282,5.28155036034033,4.5237348475440236,单调上升,0,0,A,指数型,2.238721138568347e+17
0.6200709735609296,38741040.735166535,848840943.25708,4.470726898601171,4.470726898601171,5.188002224734454,4.4738520036949225,单调上升,0,0,A,指数型,2.511886431509572e+17
0.6200709735609296,40808193.49089346,904170290.9094023,4.422010884727211,4.422010884727211,5.097226622636413,4.424858847505732,单调上升,0,0,A,指数型,2.8183829312644493e+17
0.6200709735609296,42985645.82645699,963106128.9601251,4.374148272753948,4.374148272753948,5.009136810005937,4.376738748127016,单调上升,0,0,A,指数型,3.1622776601683795e+17
0.6200709735609296,45279283.13048033,1025883536.5046345,4.327124112878509,4.327124112878509,4.9236487793439805,4.329475434072761,单调上升,0,0,A,指数型,3.5481338923357606e+17
0.6200709735609296,47695304.82541493,1092752915.6185381,4.280923717187065,4.280923717187065,4.840681173069466,4.283052982602976,单调上升,0,0,A,指数型,3.9810717055349856e+17
0.6200709735609296,50240241.12382443,1163980990.143721,4.235532655067086,4.235532655067086,4.760155199647485,4.237455809555432,单调上升,0,0,A,指数型,4.4668359215096166e+17
0.6200709735609296,52920970.678754434,1239851869.5775456,4.190936748699954,4.190936748699954,4.681994552382007,4.1926686596038625,单调上升,0,0,A,指数型,5.011872336272715e+17
0.6200709735609296,55744739.17589312,1320668182.3086605,4.147122068632566,4.147122068632566,4.606125330789008,4.148676596921169,单调上升,0,0,A,指数型,5.6234132519034906e+17
0.6200709735609296,58719178.91777991,1406752282.719663,4.104074929426477,4.104074929426477,4.5324759644684285,4.105464996227026,单调上升,0,0,A,指数型,6.309573444801943e+17
0.6200709735609296,61852329.45298819,1498447536.9714606,4.0617818853832865,4.0617818853832865,4.460977139396156,4.063019534200489,单调上升,0,0,A,指数型,7.079457843841403e+17
0.6200709735609296,65152659.30604808,1596119692.597838,4.020229726344895,4.020229726344895,4.391561726559623,4.021326181239072,单调上升,0,0,A,指数型,7.943282347242789e+17
0.6200709735609296,68629088.86683652,1700158337.3733804,3.9794054735673283,3.9794054735673283,4.324164712863071,3.9803711935467145,单调上升,0,0,A,指数型,8.912509381337441e+17
0.6200709735609296,72291014.50130539,1810978453.273512,3.9392963756668635,3.9392963756668635,4.25872313423095,3.9401411055340407,单调上升,0,0,A,指数型,1e+18
0.6200709735609296,76148333.94871578,1929022071.7252254,3.899889904637144,3.899889904637144,4.195176010840057,3.9006227225150374,单调上升,0,0,A,指数型,1.1220184543019653e+18
0.6200709735609296,80211473.0740216,2054760036.750733,3.861173751936085,3.861173751936085,4.133464284413399,3.8618031136852284,单调上升,0,0,A,指数型,1.2589254117941714e+18
0.6200709735609296,84491414.04771231,2188693883.036755,3.823135824641324,3.823135824641324,4.0735307575107775,3.823669605367174,单调上升,0,0,A,指数型,1.4125375446227497e+18
0.6200709735609296,88999725.02928732,2331357836.42051,3.7857642416730055,3.7857642416730055,4.015320034753197,3.786209774509828,单调上升,0,0,A,指数型,1.5848931924611108e+18
0.6200709735609296,93748591.43457857,2483320944.7718906,3.749047330082761,3.749047330082761,3.9587784659202567,3.7494114424291105,单调上升,0,0,A,指数型,1.7782794100389228e+18
0.6200709735609296,98750848.87144676,2645189347.771354,3.712973621407679,3.712973621407679,3.9038540908614987,3.7132626687776202,单调上升,0,0,A,指数型,1.995262314968883e+18
0.6200709735609296,104020017.83287036,2817608694.63683,3.677531848088149,3.677531848088149,3.850496586164687,3.6777517457321447,单调上升,0,0,A,指数型,2.238721138568347e+18
0.6200709735609296,109570340.24118908,3001266719.4436417,3.6427109399484614,3.6427109399484614,3.7986572135257353,3.6428671923882274,单调上升,0,0,A,指数型,2.511886431509572e+18
0.6200709735609296,115416817.94228847,3196895984.309504,3.608500020739049,3.608500020739049,3.7482887697667424,3.6085977493516053,单调上升,0,0,A,指数型,2.818382931264449e+18
0.6200709735609296,121575253.25376056,3405276801.3863354,3.574888404739325,3.574888404739325,3.6993455384503866,3.5749323735169547,单调上升,0,0,A,指数型,3.1622776601683794e+18
0.6252010783821119,129997788.43934005,3527394429.83637,3.541853149882391,3.541865593420005,3.651783243040409,3.541853151869743,单谷（内点极小）,1,0,I,指数型,3.5481338923357604e+18
0.6568810228364156,149040015.6013613,3209363271.770515,3.508650729387294,3.509421272163915,3.605559001559665,3.508650733592747,单谷（内点极小）,1,0,I,指数型,3.9810717055349857e+18
0.6815047539492326,166277724.53774825,3071901211.919408,3.475205325143718,3.477545307044239,3.560631282698642,3.4752055817127716,单谷（内点极小）,1,0,I,指数型,4.4668359215096166e+18
0.7027509529062499,183117628.44065797,3012181994.4563823,3.4417791726709,3.446227741659195,3.516959863328865,3.4417792645571397,单谷（内点极小）,1,0,I,指数型,5.011872336272715e+18
0.7219230042916441,200069358.43340096,2997552010.1491194,3.4085149262672934,3.4154587940221854,3.4745057873770615,3.40851513564058,单谷（内点极小）,1,0,I,指数型,5.623413251903491e+18
0.7396633540811144,217400788.4730901,3013436539.539926,3.375503855361658,3.3852288535064035,3.4332313260172627,3.375504077228623,单谷（内点极小）,1,0,I,指数型,6.309573444801943e+18
0.7563447156947319,235284869.80617082,3052174337.463189,3.34280911447098,3.355528477842968,3.3930999391394296,3.3428093019636345,单谷（内点极小）,1,0,I,指数型,7.079457843841402e+18
0.7722060641262278,253849926.69850063,3109341069.1411533,3.310476369878847,3.3263483901716553,3.3540762380544304,3.3104763899693506,单谷（内点极小）,1,0,I,指数型,7.943282347242789e+18
0.7874114059530025,273201138.04575807,3182236934.895106,3.2785394945111195,3.297679476143274,3.316125949396432,3.2785395166912465,单谷（内点极小）,1,0,I,指数型,8.91250938133744e+18
0.8020790931402638,293431201.06072146,3269168075.9537973,3.2470239543511217,3.2695127810728324,3.279215880185008,3.2470240505739385,单谷（内点极小）,1,0,I,指数型,1e+19
0.8162978271751504,314626149.3771246,3369070802.094119,3.215948976196824,3.2418395071425445,3.2433138840103295,3.2159489798451086,单谷（内点极小）,1,0,I,指数型,1.1220184543019653e+19
0.8301359953772328,336868748.4336704,3481300942.9326444,3.1853290139998998,3.2146510106538537,3.2083888283059876,3.1853290335938675,单谷（内点极小）,1,0,I,指数型,1.2589254117941713e+19
0.8436478037523317,360240872.57506824,3605504026.9607472,3.155174784159942,3.1879387993275863,3.1744105626750394,3.1551750332331974,单谷（内点极小）,1,0,I,指数型,1.4125375446227497e+19
0.8568768851468914,384824854.3031618,3741539431.9729986,3.125494021917404,3.1616945296514007,3.141349888235844,3.125494022116551,单谷（内点极小）,1,0,I,指数型,1.5848931924611109e+19
0.8698591187812506,410704731.108965,3889426355.3112655,3.0962920496067956,3.135910004273711,3.109178527955335,3.096292115169322,单谷（内点极小）,1,0,I,指数型,1.7782794100389229e+19
0.8826243492142922,437967011.8432082,4049311245.226211,3.067572213548636,3.110577169443258,3.077869097938203,3.06757232896494,单谷（内点极小）,1,0,I,指数型,1.9952623149688828e+19
0.8951976848253556,466701340.2766556,4221444976.121797,3.039336226530361,3.0856881124935294,3.0473950796414577,3.039336294782511,单谷（内点极小）,1,0,I,指数型,2.238721138568347e+19
0.9076006463347359,497001251.62750125,4406163988.947533,3.0115844407385737,3.061235059371258,3.0177307929846755,3.011584442475425,单谷（内点极小）,1,0,I,指数型,2.511886431509572e+19
0.919851549822688,528964367.34192526,4603884710.6856785,2.9843160683570646,3.037210372208203,2.9888513703270467,2.984316158748457,单谷（内点极小）,1,0,I,指数型,2.8183829312644493e+19
0.9319664249838998,562693231.3553382,4815089945.909363,2.9575293620490553,3.013606546935483,2.960732731283206,2.957529446360198,单谷（内点极小）,1,0,I,指数型,3.162277660168379e+19
0.9439592673446601,598295609.7878557,5040326367.167477,2.9312217641863616,2.9904162109396886,2.933351558350493,2.9312218312502223,单谷（内点极小）,1,0,I,指数型,3.5481338923357606e+19
0.9558423313593826,635884883.2446027,5280201916.215734,2.9053900313786967,2.9676321207600607,2.9066852733211253,2.9053900496831355,单谷（内点极小）,1,0,I,指数型,3.981071705534986e+19
0.9676265639599458,675580703.3305626,5535380415.501315,2.8800303392319675,2.9452471598260095,2.8807120144534046,2.8800305362288623,单谷（内点极小）,1,0,I,指数型,4.466835921509617e+19
0.9793216386917568,717509231.5247526,5806583814.801394,2.8551383710997706,2.923254336234259,2.8554106143767672,2.8551384801836064,单谷（内点极小）,1,0,I,指数型,5.011872336272715e+19
0.9909361977854447,761803683.4331027,6094590585.446476,2.830709393742709,2.9016467805649513,2.830760578706171,2.8307094182820998,单谷（内点极小）,1,0,I,指数型,5.6234132519034905e+19
1.0,804575888.0596397,6460000566.493068,2.8067420653418673,2.880417743735984,2.8067420653418673,2.8067468648167884,单调下降,0,0,B,指数型,6.309573444801943e+19
1.0,834450593.619207,7082761491.794928,2.783335864431271,2.8595605948949516,2.783335864431271,2.7833578266963404,单调下降,0,0,B,指数型,7.0794578438414025e+19
1.0,865653401.6315382,7761905873.136814,2.760523378970192,2.839068819348011,2.760523378970192,2.760561579310305,单调下降,0,0,B,指数型,7.94328234724279e+19
1.0,898252410.3631555,8502129084.935631,2.7382866060212416,2.8189360165250195,2.7382866060212416,2.738340152674086,单调下降,0,0,B,指数型,8.91250938133744e+19
1.0,932319494.0561026,9308475705.182796,2.7166081185278066,2.799155897980343,2.7166081185278066,2.716676151762698,单调下降,0,0,B,指数型,1e+20
1.0,967930514.6996908,10186361839.17359,2.695471047702468,2.7797222854286585,2.695471047702468,2.6955527389300586,单调下降,0,0,B,指数型,1.1220184543019654e+20
1.0,1005165545.0657201,11141598647.001518,2.6748590659693017,2.7606291088151833,2.6748590659693017,2.6749536168807753,单调下降,0,0,B,指数型,1.2589254117941713e+20
1.0,1044109103.5463808,12180417141.166258,2.6547563704399835,2.7418704044197044,2.6547563704399835,2.6548630121743484,单调下降,0,0,B,指数型,1.4125375446227496e+20
1.0,1084850401.3588848,13309494327.015223,2.63514766690413,2.723440312993814,2.63514766690413,2.6352656592422505,单调下降,0,0,B,指数型,1.5848931924611108e+20
1.0,1127483602.7077844,14535980765.849367,2.6160181543148333,2.7053330779307934,2.6160181543148333,2.6161467848988345,单调下降,0,0,B,指数型,1.778279410038923e+20
1.0,1172108098.5244217,15867529648.420435,2.5973535097507927,2.687543043467541,2.5973535097507927,2.597492093327519,单调下降,0,0,B,指数型,1.995262314968883e+20
1.0,1218828794.434042,17312327475.239407,2.579139873837014,2.670064652918006,2.579139873837014,2.5792877515242156,单调下降,0,0,B,指数型,2.238721138568347e+20
1.0,1267756413.6340306,18879126449.644745,2.561363836606509,2.6528924469375683,2.561363836606509,2.5615203751804736,单调下降,0,0,B,指数型,2.5118864315095718e+20
1.0,1319007815.4029255,20577278699.940483,2.544012423785963,2.636021061817818,2.544012423785963,2.5441770149893204,单调下降,0,0,B,指数型,2.818382931264449e+20
1.0,1372706329.9981253,22416772458.123318,2.5270730834888684,2.619445227811215,2.5270730834888684,2.527245143357334,单调下降,0,0,B,指数型,3.1622776601683794e+20
1.0,1428982110.742159,24408270334.771008,2.510533673300123,2.6031597674850917,2.510533673300123,2.510712641506984,单调下降,0,0,B,指数型,3.54813389233576e+20
1.0,1487972504.1420996,26563149842.542645,2.4943824477366907,2.587159594104489,2.4943824477366907,2.494567786953855,单调下降,0,0,B,指数型,3.9810717055349857e+20
1.0,1549822438.9351811,28893546334.438152,2.4786080460694415,2.571439710043325,2.4786080460694415,2.4787992413439417,单调下降,0,0,B,指数型,4.466835921509617e+20
1.0,1614684835.0056024,31412398537.451725,2.4631994804918724,2.5559952052233936,2.4631994804918724,2.4633960386367333,单调下降,0,0,B,指数型,5.0118723362727146e+20
1.0,1682721033.1733558,34133496877.498726,2.448146124622029,2.5408212555807137,2.448146124622029,2.4483475736204796,单调下降,0,0,B,指数型,5.6234132519034906e+20
1.0,1754101246.915994,37071534807.48372,2.4334377023244986,2.5259131215587374,2.4334377023244986,2.4336435907465503,单调下降,0,0,B,指数型,6.309573444801943e+20
1.0,1829005037.1480231,40242163367.06136,2.4190642768400092,2.511266146627961,2.4190642768400092,2.4192741732704888,单调下降,0,0,B,指数型,7.079457843841402e+20
1.0,1907621811.25124,43662049220.00842,2.4050162402107804,2.4968757558314647,2.4050162402107804,2.405229732687958,单调下降,0,0,B,指数型,7.943282347242789e+20
1.0,1990151347.6222274,47348936433.14564,2.391284302990387,2.48273745435593,2.391284302990387,2.3915009984544264,单调下降,0,0,B,指数型,8.91250938133744e+20
1.0,2076804347.080525,51321712279.405174,2.3778594842275993,2.468846826127699,2.3778594842275993,2.378079007978097,单调下降,0,0,B,指数型,1e+21
1.0,2167803012.563277,55600477366.94698,2.3647331017142315,2.455199532433416,2.3647331017142315,2.3649550968762143,单调下降,0,0,B,指数型,1.1220184543019653e+21
1.0,2263381658.619249,60206620416.15393,2.3518967624877583,2.4417913105648408,2.3518967624877583,2.352120889485558,单调下降,0,0,B,指数型,1.2589254117941712e+21
1.0,2363787352.306326,65162898026.96448,2.33934235358005,2.4286179724873995,2.33934235358005,2.339568289618561,单调下降,0,0,B,指数型,1.4125375446227498e+21
1.0,2469280587.1940985,70493519800.30508,2.3270620330042373,2.4156754035320556,2.3270620330042373,2.3272894715571404,单调下降,0,0,B,指数型,1.584893192461111e+21
1.0,2580135992.2742543,76224239199.47235,2.3150482209723524,2.4029595611101047,2.3150482209723524,2.3152768712769527,单调下降,0,0,B,指数型,1.7782794100389228e+21
1.0,2696643077.6883254,82382450560.2625,2.3032935913369728,2.3904664734504775,2.3032935913369728,2.303523177895387,单调下降,0,0,B,指数型,1.995262314968883e+21
1.0,2819107019.2946777,88997292682.49197,2.291791063250716,2.378192238359164,2.291791063250716,2.2920213253372044,单调下降,0,0,B,指数型,2.238721138568347e+21
1.0,2947849484.2132773,96099759460.51056,2.2805337930379777,2.3661330220003687,2.2805337930379777,2.2807644842122983,单调下降,0,0,B,指数型,2.5118864315095717e+21
1.0,3083209499.60956,103722818036.43922,2.2695151662738433,2.35428505769902,2.2695151662738433,2.2697460539005654,单调下降,0,0,B,指数型,2.818382931264449e+21
1.0,3225544367.1067076,111901534987.34122,2.2587287900656214,2.3426446447642575,2.2587287900656214,2.258959654839397,单调下降,0,0,B,指数型,3.1622776601683794e+21
1.0,3375230625.349393,120673211086.58368,2.248168485532878,2.3312081473335247,2.248168485532878,2.248399121009732,单调下降,0,0,B,指数型,3.5481338923357606e+21
1.0,3532665063.381748,130077525210.35909,2.237828280482315,2.3199719932369147,2.237828280482315,2.23805849261707,单调下降,0,0,B,指数型,3.9810717055349854e+21
1.0,3698265787.6475453,140156687993.03693,2.227702402274192,2.308932672881411,2.227702402274192,2.227932008964183,单调下降,0,0,B,指数型,4.4668359215096167e+21
1.0,3872473345.573498,150955605869.80716,2.2177852708773407,2.2980867381546686,2.2177852708773407,2.2180141015126207,单调下降,0,0,B,指数型,5.011872336272714e+21
1.0,4055751908.8550677,162522056182.25323,2.2080714921101245,2.287430801348006,2.2080714921101245,2.208299387130399,单调下降,0,0,B,指数型,5.623413251903491e+21
1.0,4248590519.729993,174906874062.33038,2.198555851064923,2.2769615340982576,2.198555851064923,2.198782661523475,单调下降,0,0,B,指数型,6.309573444801943e+21
1.0,4451504403.699293,188164151852.80298,2.1892333057139512,2.266675666348168,2.1892333057139512,2.1894588928488417,单调下降,0,0,B,指数型,7.079457843841402e+21
1.0,4665036352.336426,202351451867.98636,2.1800989806943702,2.256569985324993,2.1800989806943702,2.180323215507217,单调下降,0,0,B,指数型,7.943282347242789e+21
1.0,4889758180.015525,217530033347.75296,2.171148161270761,2.246641334536995,2.171148161270761,2.1713709241134,单调下降,0,0,B,指数型,8.912509381337441e+21
1.0,5126272258.590173,233765094510.4098,2.1623762874731276,2.2368866127875204,2.1623762874731276,2.1625974676424775,单调下降,0,0,B,指数型,1e+22
1.0,5375213134.262042,251126030666.76874,2.1537789484086183,2.2273027732063473,2.1537789484086183,2.153998443750045,单调下降,0,0,B,指数型,1.1220184543019653e+22
1.0,5637249231.09995,269686709418.3714,2.1453518767451625,2.2178868222979973,2.1453518767451625,2.145569593264653,单调下降,0,0,B,指数型,1.2589254117941714e+22
1.0,5913084645.89915,289525764028.1107,2.137090943365204,2.208635819006726,2.137090943365204,2.1373067948506335,单调下降,0,0,B,指数型,1.4125375446227496e+22
1.0,6203461039.314673,310726906121.3447,2.128992152187643,2.199546873797886,2.128992152187643,2.1292060598394027,单调下降,0,0,B,指数型,1.584893192461111e+22
1.0,6509159628.4579315,333379258950.44165,2.1210516351560385,2.190617147755388,2.1210516351560385,2.121263527227272,单调下降,0,0,B,指数型,1.7782794100389228e+22
1.0,6831003286.414084,357577712536.01184,2.1132656473909934,2.1818438516949716,2.1132656473909934,2.113475458837665,单调下降,0,0,B,指数型,1.995262314968883e+22
1.0,7169858754.421245,383423302083.8043,2.1056305625045715,2.173224245293005,2.1056305625045715,2.105838234645561,单调下降,0,0,B,指数型,2.238721138568347e+22
1.0,7526638972.751329,411023611168.0481,2.0981428680744303,2.164755636230553,2.0981428680744303,2.098348348261818,单调下降,0,0,B,指数型,2.511886431509572e+22
1.0,7902305536.64798,440493201270.0359,2.0907991612752386,2.1564353793524322,2.0907991612752386,2.0910024025749125,单调下降,0,0,B,指数型,2.8183829312644493e+22
1.0,8297871284.005851,471954069365.54456,2.0835961446648037,2.1482608758410064,2.0835961446648037,2.083797105547497,单调下降,0,0,B,指数型,3.1622776601683792e+22
1.0,8714403021.829693,505536135366.36035,2.0765306221221858,2.140229572404446,2.0765306221221858,2.0767292661650054,单调下降,0,0,B,指数型,3.5481338923357603e+22
1.0,9153024398.876673,541377761340.49774,2.069599494934932,2.132338960479214,2.069599494934932,2.069795790533421,单调下降,0,0,B,指数型,3.981071705534985e+22
1.0,9614918932.278137,579626304562.7227,2.0627997580324475,2.124586575446521,2.0627997580324475,2.0629936781231795,单调下降,0,0,B,指数型,4.466835921509617e+22
1.0,10101333196.345486,620438706582.6304,2.056128496362353,2.116969995862503,2.056128496362353,2.056320018156033,单调下降,0,0,B,指数型,5.011872336272714e+22
1.0,10613580182.197699,663982120641.8628,2.049582881406595,2.1094868427018905,2.049582881406595,2.0497719861316117,单调下降,0,0,B,指数型,5.623413251903491e+22
1.0,11153042837.307066,710434579925.9193,2.0431601678339275,2.1021347786149245,2.0431601678339275,2.0433468404902655,单调下降,0,0,B,指数型,6.309573444801943e+22
1.0,11721177794.540127,759985709299.7914,2.036857690285317,2.094911507197287,2.036857690285317,2.0370419194087144,单调下降,0,0,B,指数型,7.079457843841402e+22
1.0,12319519300.777128,812837483351.3373,2.0306728602886994,2.087814772272824,2.0306728602886994,2.030854637724916,单调下降,0,0,B,指数型,7.94328234724279e+22
1.0,12949683355.733055,869205033751.9036,2.0246031632994783,2.0808423571888337,2.0246031632994783,2.024782483988504,单调下降,0,0,B,指数型,8.91250938133744e+22
1.0,13613372072.164284,929317509141.6355,2.018646155863062,2.0739920841236983,2.018646155863062,2.018823017633089,单调下降,0,0,B,指数型,1.0000000000000001e+23
1.0,14312378269.24225,993418990957.6746,2.0127994628957158,2.0672618134066445,2.0127994628957158,2.0129738662666625,单调下降,0,0,B,指数型,1.1220184543019653e+23
1.0,15048590311.503569,1061769468847.4569,2.007060775079956,2.0606494428494235,2.007060775079956,2.007232723076329,单调下降,0,0,B,指数型,1.2589254117941714e+23
1.0,15823997206.44533,1134645879548.3682,2.0014278463707003,2.0541529070896933,2.0014278463707003,2.001597344343554,单调下降,0,0,B,指数型,1.4125375446227497e+23
1.0,16640693974.53566,1212343213368.9692,1.9958984916083897,2.0477701769459076,1.9958984916083897,1.996065547066138,单调下降,0,0,B,指数型,1.584893192461111e+23
1.0,17500887306.13915,1295175692677.837,1.9904705842352974,2.041499258783505,1.9904705842352974,1.9906352066831152,单调下降,0,0,B,指数型,1.7782794100389228e+23
1.0,18406901520.634922,1383478027094.3018,1.9851420541112574,2.0353381938922004,1.9851420541112574,1.9853042548988107,单调下降,0,0,B,指数型,1.9952623149688827e+23
1.0,19361184843.821774,1477606750381.832,1.9799108854250929,2.029285057874185,1.9799108854250929,1.9800706776023167,单调下降,0,0,B,指数型,2.238721138568347e+23
1.0,20366316020.558887,1577941644372.1045,1.9747751146980506,2.023337960043044,1.9747751146980506,1.974932512878699,单调下降,0,0,B,指数型,2.5118864315095718e+23
1.0,21425011280.502716,1684887255595.303,1.9697328288756069,2.0174950428332044,1.9697328288756069,1.9698878491082934,单调下降,0,0,B,指数型,2.818382931264449e+23
1.0,22540131675.7511,1798874510662.655,1.9647821635040756,2.011754481219728,1.9647821635040756,1.964934823150517,单调下降,0,0,B,指数型,3.162277660168379e+23
1.0,23714690810.210686,1920362436842.2366,1.9599213009885073,2.006114482148266,1.9599213009885073,1.9600716186086904,单调下降,0,0,B,指数型,3.5481338923357603e+23
1.0,24951862981.56516,2049839994688.5952,1.9551484689284546,2.000573283975005,1.9551484689284546,1.9552964641724415,单调下降,0,0,B,指数型,3.9810717055349855e+23
1.0,26254991757.835842,2187828030034.5574,1.950461938528257,1.9951291559164186,1.950461938528257,1.9506076320343473,单调下降,0,0,B,指数型,4.466835921509616e+23
1.0,27627599011.697,2334881353130.531,1.9458600230785816,1.9897803975086583,1.9458600230785816,1.9460034363775554,单调下降,0,0,B,指数型,5.011872336272715e+23
1.0,29073394436.95475,2491590953223.1133,1.941341076506057,1.984525338076421,1.941341076506057,1.9414822319312268,单调下降,0,0,B,指数型,5.623413251903491e+23
1.0,30596285572.89385,2658586357406.6787,1.936903491987922,1.9793623362111132,1.936903491987922,1.9370424125907229,单调下降,0,0,B,指数型,6.309573444801942e+23
1.0,32200388363.574715,2836538143156.3877,1.9325457006287148,1.974289779258161,1.9325457006287148,1.9326824100995728,单调下降,0,0,B,指数型,7.079457843841402e+23
1.0,33890038280.60764,3026160614564.816,1.928266170196126,1.969306082813301,1.928266170196126,1.92840069279035,单调下降,0,0,B,指数型,7.94328234724279e+23
1.0,35669802039.451645,3228214652957.932,1.9240634039132396,1.9644096902276922,1.9240634039132396,1.924195764381685,单调下降,0,0,B,指数型,8.912509381337441e+23
1.0,37544489940.90212,3443510753260.3525,1.9199359393044877,1.9595990721217014,1.9199359393044877,1.9200661628287532,单调下降,0,0,B,指数型,1e+24
1.0,39519168871.10156,3672912258223.486,1.9158823470927449,1.9548727259072038,1.9158823470927449,1.916010459224668,单调下降,0,0,B,指数型,1.1220184543019652e+24
1.0,41599175995.2111,3917338803416.682,1.911901230145091,1.9502291753182526,1.911901230145091,1.9120272567503167,单调下降,0,0,B,指数型,1.2589254117941714e+24
1.0,43790133181.73686,4177769986724.453,1.907991222464872,1.9456669699499685,1.907991222464872,1.9081151896702755,单调下降,0,0,B,指数型,1.4125375446227496e+24
1.0,46097962196.49411,4455249276987.297,1.9041509882277834,1.9411846848055085,1.9041509882277834,1.9042729223725388,单调下降,0,0,B,指数型,1.584893192461124e+24
1.0,48528900707.26336,4750888177377.489,1.900379220859807,1.9367809198509736,1.900379220859807,1.9004991484499012,单调下降,0,0,B,指数型,1.7782794100389228e+24
1.0,51089519142.39076,5065870660118.958,1.8966746421549125,1.932454299578106,1.8966746421549125,1.8967925898209093,单调下降,0,0,B,指数型,1.9952623149688828e+24
1.0,53786738448.89445,5401457890239.385,1.8930360014305507,1.928203472574655,1.8930360014305507,1.8931519958884215,单调下降,0,0,B,指数型,2.238721138568347e+24
1.0,56627848798.05953,5758993257199.797,1.8894620747190318,1.924027111102265,1.8894620747190318,1.889576142733876,单调下降,0,0,B,指数型,2.511886431509572e+24
1.0,59620529289.081406,6139907734471.623,1.8859516639929894,1.9199239106817567,1.8859516639929894,1.8860638323454757,单调下降,0,0,B,指数型,2.818382931264472e+24
1.0,62772868704.00778,6545725588439.563,1.8825035964232122,1.9158925896856793,1.8825035964232122,1.8826138918785802,单调下降,0,0,B,指数型,3.1622776601683796e+24
1.0,66093387370.060005,6978070459405.973,1.8791167236671993,1.9119318889379922,1.8791167236671993,1.8792251729466665,单调下降,0,0,B,指数型,3.5481338923357605e+24
1.0,69591060188.44019,7438671838948.958,1.8757899211868918,1.908040571320766,1.8757899211868918,1.875896550941323,单调下降,0,0,B,指数型,3.9810717055349857e+24
1.0,73275340891.8363,7929371969476.611,1.872522087594097,1.9042174213877712,1.872522087594097,1.8726269243797946,单调下降,0,0,B,指数型,4.4668359215096164e+24
1.0,77156187596.2194,8452133193494.874,1.8693121440221996,1.9004612449848333,1.8693121440221996,1.8694152142786857,单调下降,0,0,B,指数型,5.011872336272756e+24
1.0,81244089715.94975,9009045781907.842,1.8661590335228357,1.8967708688768443,1.8661590335228357,1.8662603635525008,单调下降,0,0,B,指数型,5.62341325190349e+24
1.0,85550096314.98422,9602336272574.193,1.8630617204862558,1.893145140381301,1.8630617204862558,1.8631613364357544,单调下降,0,0,B,指数型,6.309573444801943e+24
1.0,90085845970.76451,10234376352382.744,1.860019190084188,1.8895829270082702,1.860019190084188,1.8601171179274711,单调下降,0,0,B,指数型,7.079457843841402e+24
1.0,94863598231.53722,10907692318275.225,1.85703044773406,1.8860831161066545,1.85703044773406,1.8571267132569396,单调下降,0,0,B,指数型,7.943282347242789e+24
1.0,99896266752.1123,11624975154955.564,1.854094518583509,1.882644614516659,1.854094518583509,1.8541891473696515,单调下降,0,0,B,指数型,8.912509381337514e+24
1.0,105197454197.61105,12389091269483.4,1.8512104470141637,1.8792663482283465,1.8512104470141637,1.8513034644324213,单调下降,0,0,B,指数型,1e+25
1.0,110781489009.56416,13203093925571.201,1.8483772961637277,1.8759472620461677,1.8483772961637277,1.848468727356718,单调下降,0,0,B,指数型,1.1220184543019654e+25
1.0,116663464133.71352,14070235423191.76,1.8455941474654658,1.8726863192593781,1.8455941474654658,1.8456840173393143,单调下降,0,0,B,指数型,1.2589254117941714e+25
1.0,122859277814.1916,14993980072081.832,1.8428601002042215,1.8694825013182197,1.8428601002042215,1.8429484334193902,单调下降,0,0,B,指数型,1.4125375446227497e+25
1.0,129385676564.35493,15978018010887.45,1.8401742710881561,1.866334807515779,1.8401742710881561,1.8402610920512827,单调下降,0,0,B,指数型,1.5848931924611239e+25
1.0,136260300430.3948,17026279927072.727,1.8375357938354429,1.863242254675421,1.8375357938354429,1.8376211266921207,单调下降,0,0,B,指数型,1.7782794100389228e+25
1.0,143501730670.0832,18142952736309.72,1.8349438187751799,1.8602038768436913,1.8349438187751799,1.8350276874036144,单调下降,0,0,B,指数型,1.995262314968883e+25
1.0,151129539975.5066,19332496283886.363,1.832397512461847,1.8572187249886054,1.832397512461847,1.832479940467324,单调下降,0,0,B,指数型,2.238721138568347e+25
1.0,159164345375.53754,20599661134755.15,1.8298960573026455,1.854285866703219,1.8298960573026455,1.8299770680127565,单调下降,0,0,B,指数型,2.5118864315095717e+25
1.0,167627863961.05185,21949507523178.625,1.8274386511971161,1.8514043859143923,1.8274386511971161,1.8275182676576847,单调下降,0,0,B,指数型,2.8183829312644723e+25
1.0,176542971583.4539,23387425537561.504,1.8250245071884534,1.848573382596657,1.8250245071884534,1.8251027521601113,单调下降,0,0,B,指数型,3.1622776601683795e+25
