model,date,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,IFEval_se,BBH_se,MATH Lvl 5_se,GPQA_se,MUSR_se,MMLU-PRO_se,C8_mean6
sabersalehk__Llama3_01_300,2024-12-03,0.22365988909426987,0.46780072904009723,0.0445619335347432,0.34151785714285715,0.4060846560846561,0.31241688829787234,0.017931771054658346,0.0061916628294667354,0.005584113102668993,0.022429776589214533,0.01755862477293164,0.004225508584748053,0.299340325532416
sabersaleh__Llama2-7B-SimPO,2024-12-02,0.11829944547134935,0.3457733032459642,0.0075528700906344415,0.26785714285714285,0.3994708994708995,0.16414561170212766,0.013898087176706528,0.005941764797774342,0.0023779536000938383,0.02094574294163546,0.01732130388562696,0.0033769846642746843,0.2171832121396863
sabersaleh__Llama3,2024-11-30,0.26247689463955637,0.4770005207429266,0.05513595166163142,0.3236607142857143,0.39285714285714285,0.316156914893617,0.0189337428760446,0.006180365382773903,0.006095699221342796,0.022129598768200833,0.01747745120835988,0.00423914926682297,0.30454802318009805
SaisExperiments__Gemma-2-2B-Stheno-Filtered,2024-10-08,0.35489833641404805,0.41329630272522133,0.03700906344410876,0.25669642857142855,0.3994708994708995,0.2629654255319149,0.020590608575926494,0.006126091548181724,0.005121928482756664,0.0206604254917247,0.0174873061682186,0.0040136767524038474,0.2873894093596035
SaisExperiments__RightSheep-Llama3.2-3B,2025-01-25,0.3456561922365989,0.42371116125672625,0.0823262839879154,0.2857142857142857,0.37566137566137564,0.25398936170212766,0.02046577943268254,0.006198094739607281,0.007315052590021949,0.021367228699836087,0.017154805645819952,0.0039685276476492575,0.29450977675983825
Sakalti__Llama3.2-3B-Uranus-1,2025-01-09,0.46395563770794823,0.44263148758896026,0.1472809667673716,0.27901785714285715,0.3664021164021164,0.3094248670212766,0.02146059282373674,0.006210309591574053,0.009280343121640167,0.021214094157265946,0.01699455569549995,0.0042143656252929375,0.334785488771755
Sakalti__Phi3.5-Comets-3.8B,2024-12-21,0.1478743068391867,0.33015101544870684,0.0,0.2857142857142857,0.37566137566137564,0.11527593085106383,0.01527570670099573,0.005897698749638076,0.0,0.021367228699836087,0.017230057754107606,0.0029115374240848164,0.20911281908576976
Sakalti__Qwen2.5-1B-Instruct,2025-01-18,0.11645101663585952,0.3008158305849679,0.0,0.28125,0.335978835978836,0.12134308510638298,0.01380352728407129,0.005673161680792906,0.0,0.021265785688273954,0.016782130961189107,0.0029769142054519976,0.19263979471767442
SentientAGI__Dobby-Mini-Leashed-Llama-3.1-8B,2025-02-05,0.7504621072088724,0.5110223919458428,0.18202416918429004,0.3125,0.4246031746031746,0.36943151595744683,0.018622404509805804,0.006253288859538038,0.010047312019502071,0.021923384489444957,0.017685679475224862,0.004400299509369529,0.42500722648327116
SentientAGI__Dobby-Mini-Unhinged-Llama-3.1-8B,2025-02-04,0.7024029574861368,0.5117167158479431,0.11253776435045318,0.33035714285714285,0.4007936507936508,0.35846077127659576,0.019674812004413393,0.006287210994632023,0.008469573113192826,0.022246398347131557,0.017539268019964187,0.004372014190487106,0.4027115004353204
sequelbox__Llama3.1-70B-PlumChat,2024-11-27,0.49353049907578556,0.6747092518659955,0.2945619335347432,0.39732142857142855,0.4775132275132275,0.5166223404255319,0.021514772941787025,0.005615679132331845,0.011404392945646182,0.023145155753004666,0.017764171222187583,0.0045559506921423795,0.47570978016445203
sequelbox__Llama3.1-8B-MOTH,2024-09-11,0.4565619223659889,0.4818607880576289,0.11858006042296072,0.2611607142857143,0.35714285714285715,0.3292885638297872,0.021435222545538892,0.006223448358997842,0.008554964709571969,0.020776632223035954,0.01688499745428401,0.004284550996179177,0.33409915101748955
sequelbox__Llama3.1-8B-PlumCode,2024-10-04,0.1367837338262477,0.3343169588613088,0.02416918429003021,0.27232142857142855,0.376984126984127,0.23354388297872342,0.01478700280068284,0.00579232171713413,0.004209992369377856,0.021055082129324165,0.017036483077225096,0.0038572432902501904,0.22968655258531098
sequelbox__Llama3.1-8B-PlumMath,2024-10-04,0.15711645101663585,0.39940982468321473,0.03927492447129909,0.31026785714285715,0.3915343915343915,0.29753989361702127,0.01566021568347362,0.006043397439924358,0.005268842280229936,0.021880380205954647,0.017346602740690702,0.004168046648058652,0.26585722374423665
sethuiyer__Llama-3.1-8B-Experimental-1208-Instruct,2025-01-18,0.5545286506469501,0.4957472660996355,0.08383685800604229,0.328125,0.3783068783068783,0.35106382978723405,0.02138823777906319,0.00613113868256015,0.00741372758667144,0.0222080353262888,0.017076751727929756,0.0043515419084880404,0.36526808047445675
sethuiyer__Llamaverse-3.1-8B-Instruct,2025-01-14,0.5656192236598891,0.5407047387606319,0.18429003021148035,0.27901785714285715,0.37566137566137564,0.3523105053191489,0.021330473657564707,0.006116629699190884,0.010044804404115914,0.021214094157265946,0.017015366151600066,0.004355072204623238,0.3829339551258972
sethuiyer__Qwen2.5-7B-Anvita,2024-10-27,0.5970425138632163,0.5433084533935081,0.15861027190332327,0.32589285714285715,0.43253968253968256,0.4165558510638298,0.021107430256731653,0.0061339639484747546,0.009589568857839913,0.022169103134643427,0.01762647384499427,0.004494541559765708,0.41232493831773614
shastraai__Shastra-LLAMA2-Math-Commonsense-SFT,2024-10-27,0.2365988909426987,0.381010241277556,0.01812688821752266,0.27901785714285715,0.35978835978835977,0.19971742021276595,0.018288827582625664,0.006051131557347449,0.003662543349219197,0.021214094157265963,0.01697653479359777,0.003644842715459588,0.24570994293029336
shivank21__mistral_dpo_self,2025-02-05,0.2754158964879852,0.31904183301510153,0.019637462235649546,0.22098214285714285,0.32407407407407407,0.2214095744680851,0.01922392319624193,0.005790165643417021,0.003817054660250683,0.019624497052242788,0.016251819711519108,0.0037853135959075037,0.230093497189673
Sicarius-Prototyping__Brainy_LLAMA,2024-12-05,0.44731977818853974,0.509460163166117,0.1336858006042296,0.32589285714285715,0.414021164021164,0.3848902925531915,0.021396815020425928,0.006276421167859077,0.008975007065841973,0.02216910313464343,0.017702879282926805,0.004436024192354197,0.3692116759460165
SicariusSicariiStuff__LLAMA-3_8B_Unaligned_BETA,2024-10-18,0.3049907578558225,0.469536538795348,0.07854984894259819,0.32142857142857145,0.4113756613756614,0.3464926861702128,0.01981261268122439,0.006275060339576831,0.007206427851078588,0.022089519157170157,0.01764351979866375,0.004338318159750042,0.32206234409470236
SicariusSicariiStuff__Phi-Line_14B,2025-02-19,0.5988909426987061,0.6129144245790661,0.3859516616314199,0.36830357142857145,0.4470899470899471,0.5453789893617021,0.021091536895520756,0.005775840516662335,0.012234580951553116,0.022814103859296185,0.017914921071975568,0.004539657513916085,0.4930882561315688
SicariusSicariiStuff__Qwen2.5-14B_Uncensored,2024-09-23,0.25693160813308685,0.6281895504252734,0.2938066465256798,0.3705357142857143,0.45105820105820105,0.526595744680851,0.018802962575636847,0.005890308211186978,0.011733344526378016,0.02284266773348289,0.0179637164921881,0.004552017132598183,0.4211862441848011
SicariusSicariiStuff__Qwen2.5-14B_Uncensored_Instruct,2024-09-23,0.3142329020332717,0.5922582884915814,0.27870090634441086,0.33705357142857145,0.36904761904761907,0.5127160904255319,0.019976402065150656,0.006061521900307841,0.01140423189308047,0.02235810146577642,0.017219551884153993,0.004556995981096579,0.40066822962849774
siqi00__Mistral-7B-DFT,2025-02-06,0.5046210720887245,0.46450269050512066,0.0377643504531722,0.31026785714285715,0.41798941798941797,0.2962932180851064,0.021515655182902018,0.00614633464854124,0.005202244981981731,0.021880380205954585,0.01759122149174623,0.004162994722602599,0.33857310104406646
skymizer__Llama2-7b-sft-chat-custom-template-dpo,2024-07-22,0.1756007393715342,0.36677660128449924,0.009818731117824773,0.24553571428571427,0.4417989417989418,0.19464760638297873,0.016373257312057916,0.005966555965821916,0.0027100155070584595,0.02035742845448456,0.017759799579148035,0.003609662911961631,0.2390297223735822
SkyOrbis__SKY-Ko-Llama3.2-1B-lora-epoch5,2024-12-27,0.3659889094269871,0.33900364520048604,0.04758308157099698,0.27232142857142855,0.34656084656084657,0.19456449468085107,0.02072934168450657,0.005883117858150419,0.005817531499786275,0.02105508212932411,0.016786881477588885,0.0036090784053944124,0.2610037343352661
SkyOrbis__SKY-Ko-Llama3.2-1B-lora-v2-epoch3,2024-12-27,0.3659889094269871,0.33900364520048604,0.04758308157099698,0.27232142857142855,0.34656084656084657,0.19456449468085107,0.02072934168450657,0.005883117858150419,0.005817531499786275,0.02105508212932411,0.016786881477588885,0.0036090784053944124,0.2610037343352661
SkyOrbis__SKY-Ko-Llama3.2-3B-lora-epoch1,2024-12-27,0.45471349353049906,0.4389862871029335,0.13821752265861026,0.2700892857142857,0.35185185185185186,0.30044880319148937,0.021428137106936782,0.006207649972263677,0.00901483842800919,0.021000749078822437,0.016796035308030925,0.004179690535296789,0.3257178740082783
SkyOrbis__SKY-Ko-Qwen2.5-3B-Instruct,2025-01-09,0.28835489833641403,0.4259677139385523,0.04758308157099698,0.28348214285714285,0.4021164021164021,0.28116688829787234,0.019493890350654804,0.00616882665126027,0.005726698070741493,0.0213168289872622,0.01752747082489169,0.004098691780303771,0.28811185451956345
SkyOrbis__SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000,2025-02-01,0.31053604436229204,0.5042527339003645,0.18277945619335348,0.3325892857142857,0.44312169312169314,0.3913730053191489,0.01991200129059118,0.006103143686351816,0.010047068981387268,0.022284195136714192,0.017940446132292155,0.004449591845806237,0.360775369768523
SkyOrbis__SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,2025-02-04,0.3068391866913124,0.5342822426662038,0.20090634441087613,0.32142857142857145,0.42328042328042326,0.42378656914893614,0.019846116338147143,0.006120349930851876,0.01028670846093046,0.022089519157170147,0.017827346431695562,0.004505203568494522,0.36842055627105386
someon98__qwen-CoMa-0.5b,2024-12-29,0.16635859519408502,0.29248394375976394,0.0,0.22767857142857142,0.40343915343915343,0.10987367021276596,0.016025639930548306,0.00567856363129492,0.0,0.019833819643661866,0.01748184792588022,0.0028511612265328563,0.19997232233905662
sometimesanotion__Qwen2.5-14B-Vimarckoso-v2,2024-12-26,0.37707948243992606,0.6531852109008852,0.3504531722054381,0.36830357142857145,0.48148148148148145,0.5379820478723404,0.020856233918528456,0.005799556234825776,0.01192269668792879,0.022814103859296185,0.018119617440701175,0.004545298963551182,0.46141416105477373
sometimesanotion__Qwen2.5-14B-Vimarckoso-v3,2024-12-27,0.6839186691312384,0.6401666377365041,0.34441087613293053,0.37276785714285715,0.4801587301587302,0.5343251329787234,0.020008050377239083,0.005869741450213848,0.012233800149108328,0.022870708571624685,0.01810308043737637,0.004547716019198204,0.5092913172134973
sometimesanotion__Qwen2.5-14B-Vimarckoso-v3-IF-Variant,2024-12-28,0.5859519408502772,0.5497309494879361,0.21299093655589124,0.3325892857142857,0.5304232804232805,0.4588597074468085,0.021196272552471317,0.006180021750374645,0.010456545348305694,0.022284195136714192,0.01748753218465657,0.004543013575680653,0.44509101674641327
sometimesanotion__Qwen2.5-7B-Gordion-v0.1-Prose,2025-02-18,0.48428835489833644,0.5566741885089395,0.2892749244712991,0.31473214285714285,0.4497354497354497,0.4525432180851064,0.021505948540061572,0.006149548159002773,0.011453788709158608,0.021965797142222607,0.01801061049064465,0.004537891284082211,0.42454137975937895
sometimesanotion__Qwentessential-14B-v1,2025-02-18,0.5711645101663586,0.6535323728519354,0.4070996978851964,0.375,0.48677248677248675,0.5381482712765957,0.021297522569050757,0.00577148046915375,0.012446283034064542,0.02289822829522849,0.018070258742005952,0.004545183256140672,0.505286223158762
sometimesanotion__Qwentinuum-14B-v1,2024-12-21,0.4343807763401109,0.654747439680611,0.3240181268882175,0.3705357142857143,0.4775132275132275,0.5409740691489362,0.02133047365756471,0.005750466955254662,0.011962774546493478,0.022842667733482962,0.018078815908573343,0.004543138437474094,0.4670282256428029
sometimesanotion__Qwentinuum-14B-v2,2024-12-22,0.4713493530499076,0.6533587918764103,0.3293051359516616,0.37276785714285715,0.4708994708994709,0.5408909574468085,0.02148122093008049,0.005751995232045531,0.012072744478967154,0.022870708571624685,0.018055889990043702,0.004543200677521668,0.47309526106118605
sometimesanotion__Qwentinuum-14B-v6,2024-12-22,0.5785582255083179,0.65266446797431,0.338368580060423,0.36830357142857145,0.4894179894179894,0.5399767287234043,0.021249340085830997,0.005780303290429628,0.012117687922004685,0.022814103859296185,0.01807570178144366,0.004543876922285492,0.494548260518836
sometimesanotion__Qwentinuum-14B-v7,2024-12-22,0.55637707948244,0.6528380489498351,0.3338368580060423,0.38392857142857145,0.48148148148148145,0.5409740691489362,0.02137936114959639,0.005786365329393866,0.011934504906123095,0.02300313291907409,0.01806227801973601,0.004543138437474094,0.491572684749551
sometimesanotion__Qwentinuum-14B-v8,2024-12-22,0.4731977818853974,0.6517965630966847,0.3413897280966767,0.37276785714285715,0.48677248677248675,0.5412234042553191,0.021485638661938006,0.00579395090052193,0.011928345595830737,0.022870708571624685,0.01807472233753915,0.004542950953924295,0.477857970208237
sometimesanotion__Qwenvergence-14B-v0.6-004-model_stock,2025-01-03,0.6321626617375231,0.6235028640860961,0.31344410876132933,0.38169642857142855,0.5026455026455027,0.519281914893617,0.02075130655602968,0.0059180332905753525,0.012092253076667043,0.02297767932527226,0.018058387411759885,0.004555079550321021,0.4954555801159161
sometimesanotion__Qwenvergence-14B-v3,2024-12-21,0.43807763401109057,0.65266446797431,0.34818731117824775,0.3638392857142857,0.4880952380952381,0.5386469414893617,0.021350931135490865,0.005803921008972279,0.012043959456442196,0.022755399088186717,0.018104461624697733,0.004544833084327937,0.4715851464104223
sometimesanotion__Qwenvergence-14B-v3-Prose,2024-12-21,0.4343807763401109,0.6493664294393334,0.3557401812688822,0.3794642857142857,0.4933862433862434,0.5369847074468085,0.02133047365756471,0.005801818232457657,0.011933689386824197,0.022951711861293297,0.018082934356708324,0.004545982537187763,0.47488710393261063
sometimesanotion__Qwenvergence-14B-v3-Reason,2024-12-21,0.47504621072088726,0.6540531157785107,0.3240181268882175,0.3705357142857143,0.47354497354497355,0.5394780585106383,0.021489761058967286,0.005770726615911744,0.011842498156816164,0.022842667733482962,0.018082302912096258,0.00454423929700916,0.4727793666214903
sometimesanotion__Qwenvergence-14B-v8,2025-01-16,0.5268022181146026,0.6514494011456344,0.3557401812688822,0.375,0.47619047619047616,0.543467420212766,0.021485638661938006,0.005836763313623873,0.012136937941203059,0.02289822829522849,0.018055335129437834,0.00454121204972444,0.48810828282206026
sometimesanotion__Qwenvergence-14B-v9,2025-01-17,0.6025878003696857,0.6144766533587919,0.3950151057401813,0.359375,0.5132275132275133,0.5110538563829787,0.021058812847519905,0.006016368357236443,0.012290631360032294,0.022694577961439925,0.017975769444340508,0.004557356304810076,0.4992893215131918
Sorawiz__Gemma-9B-Base,2025-02-25,0.16081330868761554,0.5919111265405311,0.09818731117824774,0.33482142857142855,0.40343915343915343,0.42353723404255317,0.015808599888607115,0.006137525276242657,0.00787239143500015,0.02232142857142857,0.01735606705958004,0.004504852391911014,0.33545159374325495
Sorawiz__Gemma-Creative-9B-Base,2025-02-25,0.1423290203327172,0.5440027772956084,0.07779456193353475,0.3325892857142857,0.4007936507936508,0.4007646276595745,0.015035234562202739,0.006100609771041894,0.007119877819840267,0.022284195136714192,0.017471226391552876,0.0044677879116602195,0.3163789872882285
Sourjayon__DeepSeek-R1-ForumNXT,2025-02-04,0.18484288354898337,0.32997743447318173,0.14501510574018128,0.27901785714285715,0.3386243386243386,0.16481050531914893,0.01670417955850395,0.0058502220579104,0.009242552805615752,0.021214094157265946,0.016742950476111754,0.0033824710915782356,0.24038135414144848
spmurrayzzz__Mistral-Syndicate-7B,2024-07-25,0.1922365988909427,0.4240583232077764,0.02416918429003021,0.27232142857142855,0.43783068783068785,0.2631316489361702,0.016957555343212673,0.006038282602013569,0.004195229509417062,0.02105508212932417,0.017837645125694277,0.004014492326315308,0.26895797862117266
ssmits__Qwen2.5-95B-Instruct,2024-10-05,0.8133086876155268,0.7005728172192328,0.06042296072507553,0.3549107142857143,0.42724867724867727,0.5216921542553191,0.016768448450975762,0.005449380728149182,0.006368856294906153,0.022631623416326737,0.01737090092663387,0.004554178426351133,0.4796926685582576
suayptalha__DeepSeek-R1-Distill-Llama-3B,2025-02-24,0.6691312384473198,0.44367297344211076,0.20921450151057402,0.24553571428571427,0.3386243386243386,0.29778922872340424,0.020248210903191927,0.006214059082520904,0.01030987958846649,0.020357428454484603,0.016502916140420206,0.004169052580201458,0.36732799917224357
suayptalha__Komodo-Llama-3.2-3B-v2-fp16,2024-11-20,0.5822550831792976,0.4339524388127061,0.06268882175226587,0.27232142857142855,0.33994708994708994,0.28523936170212766,0.02122341916161409,0.006138262417188087,0.006457466610383278,0.02105508212932411,0.016688935340832455,0.004116557429462133,0.3294007039941526
sumink__bbhqwen,2025-02-25,0.11829944547134935,0.33657351154313486,0.010574018126888218,0.23883928571428573,0.43386243386243384,0.16165226063829788,0.013898087176706528,0.005922089330327493,0.0028124241054656315,0.02016681446395684,0.017493299324265278,0.0033562331803778742,0.21663349255939834
sumink__bbhqwen2,2025-02-26,0.09796672828096119,0.30185731643811836,0.006042296072507553,0.23883928571428573,0.4417989417989418,0.1149434840425532,0.012792449192922035,0.0056696501483510485,0.002125052675047603,0.02016681446395684,0.017630073669240888,0.0029078822529406533,0.20024134205789465
sumink__bbhqwen4,2025-02-26,0.09426987060998152,0.31904183301510153,0.006042296072507553,0.22321428571428573,0.4021164021164021,0.15093085106382978,0.012574449557583826,0.005799114209510609,0.0021290848414495757,0.019695084407412265,0.017647142586731213,0.0032636958374782097,0.19926925643201807
sumink__bbhqwen5,2025-02-26,0.10166358595194085,0.286235028640861,0.0022658610271903325,0.24553571428571427,0.4007936507936508,0.11311502659574468,0.013004849611340378,0.005500255247373937,0.001308399052935896,0.020357428454484603,0.017460307579204186,0.002887639247448555,0.19160147788251702
sumink__bbhqwen6,2025-02-26,0.12199630314232902,0.2730428745009547,0.0007552870090634441,0.25223214285714285,0.35714285714285715,0.11527593085106383,0.014083954960767047,0.005407000212109422,0.0007548288224668887,0.02054139101648796,0.01706341232504212,0.0029115374240848164,0.1867408992505685
sumink__Qwenftmodel,2024-12-05,0.10720887245841035,0.37927443152230517,0.0770392749244713,0.25,0.3611111111111111,0.23387632978723405,0.01331353600556568,0.005922266169010739,0.007116978360760609,0.02048079801297601,0.01704834955148169,0.003859150466106126,0.2347516699672553
Supichi__BBAI_135_Gemma,2025-02-27,0.04251386321626617,0.3549730949487936,0.0,0.28125,0.37962962962962965,0.16722074468085107,0.00868229729911246,0.005816602023650716,0.0,0.021265785688273954,0.0173433618875959,0.0034021946892095847,0.20426455541259006
Syed-Hasan-8503__Phi-3-mini-4K-instruct-cpo-simpo,2024-08-27,0.5157116451016636,0.5646589133830933,0.07628398791540786,0.3549107142857143,0.3955026455026455,0.38605385638297873,0.021505948540061572,0.006076137632729838,0.007146485314247356,0.022631623416326775,0.017200466212559797,0.004438520417758832,0.3821869604285839
synergetic__FrankenQwen2.5-14B,2024-12-02,0.1256931608133087,0.6024995660475612,0.0,0.2544642857142857,0.3835978835978836,0.43816489361702127,0.014265627567173898,0.005986317228384322,0.0,0.02060126475832284,0.01747918490333201,0.004523476746563679,0.30073663163167674
T145__Meta-Llama-3.1-8B-Instruct-TIES,2024-12-23,0.4731977818853974,0.5058149626800903,0.2001510574018127,0.27901785714285715,0.3835978835978836,0.37799202127659576,0.021485638661938006,0.006288668699912146,0.010293201879210824,0.021214094157265946,0.0171345762360862,0.004420673404339796,0.3699619273307728
T145__qwen-2.5-3B-merge-test,2024-11-18,0.5231053604436229,0.48029855927790316,0.030966767371601207,0.25669642857142855,0.3994708994708995,0.3289561170212766,0.02149358829110096,0.006156024144798614,0.00471095975669053,0.020660425491724744,0.01736487184968088,0.004283448806661741,0.33658235535945535
tangledgroup__tangled-llama-pints-1.5b-v0.1-instruct,2024-09-03,0.09796672828096119,0.3107099461898976,0.0007552870090634441,0.22544642857142858,0.37566137566137564,0.11087101063829788,0.012792449192922092,0.005769847261085164,0.0007548288224668887,0.019764855733929224,0.01739512888070056,0.0028624672393866577,0.18690179605850407
tanliboy__lambda-qwen2.5-14b-dpo-test,2024-09-27,0.7985212569316081,0.6370421801770526,0.0,0.37276785714285715,0.4246031746031746,0.4847905585106383,0.01726080226237146,0.00580908428088832,0.0,0.022870708571624616,0.017381035806200883,0.004556360935689558,0.45295417122755516
tanliboy__lambda-qwen2.5-32b-dpo-test,2024-10-07,0.7726432532347505,0.6719319562575942,0.0,0.359375,0.42592592592592593,0.565658244680851,0.01803626267364002,0.005560052696455536,0.0,0.022694577961439925,0.01727950846767977,0.004518996327940341,0.46592239668318697
Tarek07__Thalassic-Alpha-LLaMa-70B,2025-01-28,0.6524953789279113,0.692761673320604,0.3157099697885196,0.48660714285714285,0.47883597883597884,0.543467420212766,0.020491423653415695,0.005564258749382876,0.011534044741433724,0.02364070312501472,0.01765265234087157,0.00454121204972444,0.5283129273238204
Telugu-LLM-Labs__Indic-gemma-2b-finetuned-sft-Navarasa-2.0,2025-02-06,0.14602587800369685,0.32181912862350287,0.012084592145015106,0.2544642857142857,0.3888888888888889,0.12790890957446807,0.015196388518142888,0.005799252730819953,0.002999342917875682,0.02060126475832284,0.017237345793255872,0.003044952061761775,0.20853194715830958
Telugu-LLM-Labs__Indic-gemma-7b-finetuned-sft-Navarasa-2.0,2025-02-06,0.26247689463955637,0.4002777295608401,0.021148036253776436,0.2611607142857143,0.4074074074074074,0.23503989361702127,0.0189337428760446,0.006052662463356336,0.003944640779999648,0.020776632223035982,0.017582768892764913,0.0038657994586763123,0.264585112627386
tensopolis__falcon3-10b-tensopolis-v1,2025-02-01,0.5268022181146026,0.6024995660475612,0.2001510574018127,0.3236607142857143,0.39021164021164023,0.4308510638297872,0.021485638661938006,0.006108745311688569,0.010427387604689755,0.022129598768200833,0.017261277811095887,0.004514666617185349,0.41236270998185304
tensopolis__mistral-small-2501-tensopolis-v1,2025-02-18,0.7430683918669131,0.6443325811491061,0.44410876132930516,0.36830357142857145,0.42724867724867727,0.4464760638297872,0.01880296257563689,0.0057320630624313655,0.012133174721286461,0.022814103859296185,0.017786301897402296,0.00453227684431024,0.5122563411420601
tensopolis__phi-4-tensopolis-v1,2025-02-18,0.6414048059149723,0.6865127582017011,0.45317220543806647,0.33705357142857145,0.4087301587301587,0.5324966755319149,0.020638182918873173,0.0055882162906508385,0.012414384097850957,0.02235810146577637,0.017328844992535987,0.004548832431772198,0.5098950292075641
tensopolis__qwen2.5-14b-tensopolis-v1,2025-02-01,0.7911275415896488,0.6330498177399757,0.0256797583081571,0.31026785714285715,0.40476190476190477,0.4767287234042553,0.017493107347793326,0.005894918195078815,0.004326925390466894,0.021880380205954585,0.017224041525439472,0.004553530442245356,0.44026926715779985
tensopolis__qwen2.5-7b-tensopolis-v1,2025-02-25,0.7024029574861368,0.5247352890123242,0.3814199395770393,0.2857142857142857,0.41005291005291006,0.40674867021276595,0.019674812004413393,0.0061672430020722774,0.012271709149889844,0.021367228699836087,0.01744825407137334,0.004478489575716708,0.451845675342577
TheDrummer__Gemmasutra-9B-v1,2024-09-20,0.21811460258780038,0.587398021176879,0.07326283987915408,0.32589285714285715,0.48412698412698413,0.4045046542553192,0.01777121177665385,0.006125618746191687,0.006959547945167481,0.022169103134643424,0.01793307497141118,0.004474557402310153,0.34888332652816567
TheDrummer__Tiger-Gemma-9B-v2,2025-01-08,0.6561922365988909,0.5613608748481167,0.0007552870090634441,0.33705357142857145,0.4074074074074074,0.41123670212765956,0.020439793487859976,0.006250299654800343,0.0007560571858872336,0.02235810146577637,0.017533478430014987,0.004486063689922519,0.39566767990328494
theo77186__Qwen2.5-Coder-7B-Instruct-20241106,2025-01-19,0.5656192236598891,0.49800381878146155,0.033987915407854986,0.2857142857142857,0.4060846560846561,0.33527260638297873,0.021330473657564707,0.006172155844877669,0.004886996762094611,0.021367228699836087,0.01741114178628848,0.0043039771818739365,0.3541137510051877
theprint__CleverBoi-Llama-3.1-8B-Instruct,2024-09-14,0.11090573012939002,0.4549557368512411,0.02416918429003021,0.33035714285714285,0.4007936507936508,0.30751329787234044,0.01351306974704951,0.0060319913019718915,0.004212917447823821,0.022246398347131522,0.017475492742781408,0.004207138468001708,0.2714491237989659
theprint__CleverBoi-Llama-3.1-8B-v2,2024-09-23,0.14048059149722736,0.46432910952959555,0.0445619335347432,0.2857142857142857,0.373015873015873,0.31881648936170215,0.014953371656822756,0.006188081843649339,0.005589215896552877,0.021367228699836042,0.017160064009268984,0.0042486561798351224,0.27115304710890453
theprint__ReWiz-Llama-3.1-8B-v2,2024-11-06,0.17005545286506468,0.46085749001909393,0.045317220543806644,0.30580357142857145,0.38095238095238093,0.3310339095744681,0.0161667580648002,0.0061737249190814405,0.005684626293040604,0.021792582688757046,0.01705854251784666,0.0042902977169113725,0.28233667089723097
TheTsar1209__qwen-carpmuscle-r-v0.3,2024-10-23,0.3826247689463956,0.6188161777469189,0.2719033232628399,0.36160714285714285,0.42724867724867727,0.5103058510638298,0.020915307841436644,0.005883239491132576,0.011476026102248214,0.022725254117437192,0.017741479206700182,0.004557502001048065,0.4287509901876341
TheTsar1209__qwen-carpmuscle-v0.1,2024-10-10,0.49722735674676527,0.6406873806630793,0.21148036253776434,0.34375,0.41534391534391535,0.520029920212766,0.021516243323548123,0.005830877553359643,0.010567962242323065,0.02246478414865448,0.017697042405632572,0.004554811254995946,0.438086489250715
thomas-yanxin__XinYuan-Qwen2-1_5B,2024-09-18,0.22181146025878004,0.36174275299427183,0.06117824773413897,0.24330357142857142,0.36243386243386244,0.23570478723404256,0.01787876540794439,0.005920727926086291,0.0064318195054440495,0.020294638625866786,0.01705415898526234,0.003869580696612688,0.24769578034727788
tianyil1__MistralForCausalLM_Cal_DPO,2025-01-25,0.4713493530499076,0.43464676271480646,0.028700906344410877,0.2857142857142857,0.3968253968253968,0.2763464095744681,0.02148122093008049,0.006114969343714978,0.004561000939452813,0.021367228699836087,0.017499448844936323,0.00407700656152061,0.31559718570387923
TIGER-Lab__AceCoder-Qwen2.5-Coder-7B-Base-Rule,2025-03-07,0.38632162661737524,0.48724179829890646,0.20166163141993956,0.25892857142857145,0.3439153439153439,0.37450132978723405,0.020953088140869307,0.006063015985346193,0.010441902574654516,0.020718879324472094,0.016827289091473806,0.004412543644646609,0.3420950502445618
TIGER-Lab__Qwen2.5-Math-7B-CFT,2025-03-07,0.2088724584103512,0.4615518139211942,0.5574018126888217,0.30580357142857145,0.38756613756613756,0.29446476063829785,0.017493107347793326,0.006177879500800525,0.012499778141085903,0.021792582688757046,0.017277838932529516,0.0041555178897424725,0.3692767591088956
tiiuae__falcon-11B,2024-06-17,0.266173752310536,0.4362089914945322,0.023413897280966767,0.2857142857142857,0.39814814814814814,0.23894614361702127,0.0190187668472906,0.00608149256127754,0.004062436711273184,0.021367228699836045,0.01752603163750796,0.0038878262252412914,0.2747675364275817
tiiuae__falcon-40b,2024-06-19,0.19593345656192238,0.40097205346294046,0.013595166163141994,0.2700892857142857,0.36243386243386244,0.25049867021276595,0.01708061155345544,0.005962029770676287,0.0031665799143823733,0.021000749078822382,0.016970055070622672,0.00395037253197987,0.24892041575815319
tiiuae__falcon-mamba-7b,2024-07-23,0.2846580406654344,0.4280506856448533,0.03625377643504532,0.3125,0.42063492063492064,0.23021941489361702,0.019418769106486006,0.006082907636006415,0.005117273533909155,0.021923384489444957,0.01768709946482623,0.0038379877675504557,0.2853861397123118
tiiuae__Falcon3-10B-Base,2024-12-12,0.30868761552680224,0.5926054504426315,0.24773413897280966,0.35044642857142855,0.43915343915343913,0.4240359042553192,0.019879245251116444,0.006094437406960834,0.011168008386377841,0.02256651759785536,0.017757445647329048,0.004505553570829052,0.39377716282040504
