model_dir,BBH,GPQA,IFEval,MATH Lvl 5,MMLU-PRO,MUSR
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.3,49.97396285367124,31.29194630872483,49.951462120506925,11.178247734138973,40.159574468085104,41.7989417989418
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.5,54.99045304634612,32.718120805369125,56.503521766690156,22.280966767371602,44.4813829787234,49.735449735449734
jeffmeloy_Qwen2.5-7B-olm-v1.2,55.09460163166116,31.711409395973156,42.025492360270746,27.719033232628398,43.874667553191486,46.82539682539682
jeffmeloy_Qwen2.5-7B-olm-v1.3,55.05988543655616,32.13087248322148,42.18540140161438,29.38066465256798,44.69747340425532,46.95767195767196
jeffmeloy_Qwen2.5-7B-olm-v1.5,55.250824509633745,33.9765100671141,45.46514359676769,28.172205438066467,43.991023936170215,45.370370370370374
jiangxinyang-shanda_Homer-LLama3-8B,51.44940114563445,29.697986577181208,39.91719748046295,2.492447129909366,31.39128989361702,40.476190476190474
jlzhou_Qwen2.5-3B-Infinity-Instruct-0625,47.630619684082625,26.929530201342285,35.57582769274414,2.039274924471299,31.98969414893617,39.682539682539684
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.01,50.13018573164382,32.21476510067114,42.71244741729722,3.7009063444108756,37.39195478723404,46.2962962962963
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1,49.99132095122374,30.11744966442953,42.5325913021893,8.534743202416918,37.24235372340425,41.4021164021164
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.01,48.58531504947058,30.201342281879196,32.03621945327287,0.0,33.444148936170215,50.92592592592593
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.1,51.189029682346806,30.70469798657718,43.96390466185277,6.873111782477341,36.959773936170215,43.91534391534391
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.01,48.307585488630444,29.026845637583893,28.14443454478561,0.0,32.95378989361702,51.587301587301596
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1,51.32789446276688,30.788590604026844,43.02218114602588,6.042296072507553,36.627327127659576,43.25396825396825
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.01,50.18226002430134,31.04026845637584,43.58923212631374,4.305135951661631,37.624667553191486,45.23809523809524
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.01,49.54001041485853,29.697986577181208,34.54168273514276,1.0574018126888218,35.31416223404255,49.074074074074076
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.1,51.1543134872418,29.53020134228188,40.916435058976845,6.873111782477341,36.6938164893617,43.51851851851852
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.01,49.366429439333444,29.949664429530205,29.038728351884114,0.5287009063444109,34.89860372340425,49.86772486772487
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01,48.88040270786322,30.033557046979865,29.131149793658608,0.0,34.54122340425532,49.735449735449734
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.1,51.20638777989932,29.697986577181208,41.6233371897676,6.948640483383686,36.24501329787234,43.12169312169312
johnsutor_Llama-3-8B-Instruct_linear,50.19961812185384,29.53020134228188,43.08213318439518,9.06344410876133,37.117686170212764,40.87301587301587
johnsutor_Llama-3-8B-Instruct_ties-density-0.1,49.99132095122374,28.859060402684566,41.161229980895136,7.099697885196375,36.003989361702125,41.66666666666667
johnsutor_Llama-3-8B-Instruct_ties-density-0.7,47.09251865995487,30.956375838926174,36.81232463197649,5.740181268882175,31.524268617021278,38.75661375661375
kayfour_T3Q-Qwen2.5-7B-it-KOR-Safe,55.268182607186255,32.13087248322148,60.814970943762546,37.61329305135951,44.63929521276596,42.72486772486773
keeeeenw_MicroLlama,29.838569692761673,26.090604026845636,19.853765785892545,0.0,11.377992021276597,36.904761904761905
kevin009_llamaRAGdrama,39.80211768790141,26.426174496644293,25.98372318780835,3.3987915407854987,27.235704787234045,43.12169312169312
khoantap_llama-3-8b-stock-merge,51.55354973094949,31.79530201342282,48.1179935903403,16.012084592145015,37.99867021276596,39.41798941798942
khoantap_llama-linear-0.5-0.5-1-merge,56.41381704565179,30.70469798657718,48.12298035878136,20.166163141993955,38.3311170212766,41.4021164021164
khoantap_llama-linear-0.5-1-0.5-merge,59.52091650755077,29.36241610738255,50.316161119163816,14.72809667673716,36.90159574468085,41.66666666666667
khoantap_llama-slerp-merge,57.680958166984894,30.285234899328863,49.799088640363124,8.157099697885197,36.77692819148936,40.476190476190474
khulaifi95_Llama-3.1-8B-Reason-Blend-888k,47.94306544002777,27.936241610738254,58.317043223092504,11.178247734138973,31.00066489361702,33.730158730158735
kms7530_chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,42.80506856448533,27.01342281879195,54.55014915978494,3.096676737160121,27.98371010638298,38.095238095238095
kms7530_chemeng_qwen-math-7b_24_1_100_1_nonmath,38.534976566568304,29.026845637583893,25.836336476105625,28.625377643504528,24.517952127659576,40.74074074074074
langgptai_Qwen-las-v0.1,38.67384134698837,24.664429530201343,33.01041237250495,1.9637462235649545,23.25465425531915,36.904761904761905
langgptai_qwen1.5-7b-chat-sa-v0.1,42.961291442457906,31.20805369127517,42.67742922113326,3.0211480362537766,29.928523936170215,35.44973544973545
lars1234_Mistral-Small-24B-Instruct-2501-writer,67.14112133310189,38.92617449664429,65.65346613651776,35.57401812688822,54.47972074468085,46.42857142857143
lemon07r_Gemma-2-Ataraxy-9B,59.24318694671064,33.47315436241611,30.08772279773224,0.8308157099697886,42.262300531914896,44.17989417989418
lemon07r_Gemma-2-Ataraxy-Advanced-9B,58.84395070300295,33.557046979865774,55.15964308036011,0.1510574018126888,42.43683510638298,37.56613756613756
lemon07r_Gemma-2-Ataraxy-v3j-9B,56.34438465544176,32.802013422818796,41.69326276501904,0.0755287009063444,41.339760638297875,31.746031746031743
lemon07r_Gemma-2-Ataraxy-v4-Advanced-9B,60.18052421454608,33.89261744966443,70.15474496558022,6.117824773413897,43.66688829787234,45.767195767195766
lemon07r_Gemma-2-Ataraxy-v4b-9B,60.31938899496615,34.060402684563755,68.78338364428605,8.836858006042297,43.56715425531915,45.5026455026455
lemon07r_Gemma-2-Ataraxy-v4c-9B,60.78805762888388,33.38926174496644,69.45282960323054,17.97583081570997,43.94946808510639,45.23809523809524
lemon07r_Llama-3-RedMagic4-8B,42.110744662385,29.026845637583893,48.64005283758206,8.308157099697885,36.760305851063826,37.56613756613756
lemon07r_llama-3-NeuralMahou-8b,41.34698837007464,28.859060402684566,49.009738604680024,9.516616314199396,36.90159574468085,38.62433862433862
lightblue_suzume-llama-3-8B-multilingual,49.27963895157091,28.355704697986578,66.78003253589365,7.854984894259818,33.834773936170215,39.682539682539684
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,46.83214719666724,24.496644295302016,62.491079225344315,7.7039274924471295,36.13696808510639,35.05291005291005
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,48.429092171498006,27.265100671140942,66.36535503574959,8.534743202416918,36.843417553191486,35.58201058201058
lkoenig_BBAI_200_Gemma,34.178094080888734,26.677852348993287,7.051733843978422,0.0,16.788563829787233,36.24338624338625
lkoenig_BBAI_456_QwenKoen,55.30289880229127,31.29194630872483,45.29282304285962,36.85800604229607,44.68916223404255,43.91534391534391
lkoenig_BBAI_7B_KoenQwenDyan,55.07724353410867,31.79530201342282,58.07224830117421,37.38670694864049,44.597739361702125,43.65079365079365
lkoenig_BBAI_7B_Qwen2.5koen,55.18139211942371,31.29194630872483,45.99972517365036,36.5558912386707,44.847074468085104,43.65079365079365
lkoenig_BBAI_7B_QwenDyanKoenLo,55.3723311925013,31.879194630872483,46.631714960748596,36.40483383685801,44.64760638297872,43.386243386243386
llmat_Mistral-v0.3-7B-ORPO,39.697969102586356,26.677852348993287,37.70406964631622,0.5287009063444109,22.78091755319149,35.44973544973545
magnifi_Phi3_intent_v56_3_w_unknown_5_lr_0.002,32.407568130532894,26.426174496644293,20.181008612703184,0.0,14.71908244680851,41.13756613756614
maldv_badger-lambda-llama-3-8b,49.470578024648496,28.187919463087248,48.607583434176874,8.308157099697885,37.66622340425532,37.43386243386244
marcuscedricridia_Hush-Qwen2.5-7B-MST,54.209338656483254,30.369127516778523,74.88330961847898,42.44712990936556,41.63065159574468,39.021164021164026
marcuscedricridia_Hush-Qwen2.5-7B-MST-v1.3,54.851588265926054,31.45973154362416,70.4320092909037,47.583081570996974,44.39827127659575,42.98941798941799
marcuscedricridia_Hush-Qwen2.5-7B-Preview,54.01839958340566,31.1241610738255,79.62439660101863,37.53776435045317,43.64195478723404,42.857142857142854
marcuscedricridia_Hush-Qwen2.5-7B-RP-v1.4-1M,52.838048949835105,29.86577181208054,77.27884236049238,33.68580060422961,41.34807180851064,44.17989417989418
marcuscedricridia_Hush-Qwen2.5-7B-v1.1,53.56708904704044,31.62751677852349,78.89499860370483,43.80664652567976,42.27061170212766,41.66666666666667
marcuscedricridia_Hush-Qwen2.5-7B-v1.3,52.97691373025516,31.20805369127517,78.56276900845313,33.23262839879154,43.450797872340424,42.32804232804233
marcuscedricridia_Qwen2.5-7B-Preview,53.41086616906787,32.38255033557047,76.79423928509688,34.44108761329305,42.578125,41.269841269841265
marcuscedricridia_Yell-Qwen2.5-7B-Preview-v1.1,53.34143377885784,28.60738255033557,57.57013612769673,18.957703927492446,38.31449468085106,40.476190476190474
mattshumer_Reflection-Llama-3.1-70B,64.43325811491061,36.3255033557047,0.452133671990319,12.084592145015106,49.55119680851064,45.63492063492063
meditsolutions_Llama-3.2-SUN-1B-chat,35.08071515361916,26.090604026845636,54.26789806602038,4.758308157099698,18.99933510638298,32.93650793650794
meditsolutions_Llama-3.2-SUN-2.4B-checkpoint-34800,31.34872417982989,28.60738255033557,25.009530268576263,0.1510574018126888,13.572140957446807,40.21164021164021
meditsolutions_Llama-3.2-SUN-2.5B-chat,35.49730949487936,25.922818791946305,56.0414145578177,1.283987915407855,18.13497340425532,31.48148148148148
meta-llama_Llama-2-13b-hf,41.13869119944454,28.104026845637588,24.824687385027282,1.0574018126888218,23.778257978723406,35.317460317460316
meta-llama_Llama-2-70b-chat-hf,30.220447838916854,26.426174496644293,49.57922756065018,0.906344410876133,24.32679521276596,36.77248677248677
meta-llama_Llama-2-70b-hf,54.608574900190945,30.285234899328863,24.06780675274937,2.492447129909366,37.175864361702125,41.13756613756614
meta-llama_Llama-2-7b-chat-hf,30.845339350807148,25.419463087248324,39.65245548478038,0.6797583081570997,16.7719414893617,36.77248677248677
meta-llama_Llama-3.1-70B,62.71480645721229,38.758389261744966,16.843752354862875,16.691842900302113,46.54255319148936,45.63492063492063
meta-llama_Llama-3.1-70B-Instruct,67.9916681131748,31.62751677852349,84.28303567866594,2.719033232628399,53.37433510638297,45.370370370370374
meta-llama_Llama-3.1-8B-Instruct,50.77243534108662,31.543624161073826,49.21707735475206,15.407854984894257,37.982047872340424,39.682539682539684
meta-llama_Llama-3.2-1B,30.897413643464677,22.818791946308725,14.777900415342401,0.22658610271903326,12.034574468085106,34.39153439153439
meta-llama_Llama-3.2-3B-Instruct,45.460857490019094,26.34228187919463,74.14393808428304,13.51963746223565,31.549202127659576,35.714285714285715
meta-llama_Meta-Llama-3-70B,64.6589133830932,39.76510067114094,16.03190645265673,16.540785498489427,47.09109042553192,45.10582010582011
meta-llama_Meta-Llama-3-70B-Instruct,65.24908869987848,28.691275167785236,80.99077115387172,23.338368580060422,52.06948138297872,41.4021164021164
meta-llama_Meta-Llama-3-8B-Instruct,49.71359139038361,25.922818791946305,74.08398604591373,8.685800604229607,36.643949468085104,35.58201058201058
microsoft_Phi-3-medium-128k-instruct,63.61742752994272,33.64093959731543,60.400293443618494,16.1631419939577,47.116023936170215,41.13756613756614
microsoft_Phi-3-medium-4k-instruct,63.8083666030203,33.64093959731543,64.22713954529537,16.993957703927492,46.75864361702128,42.46031746031746
microsoft_Phi-3-mini-128k-instruct,55.59798646068391,31.79530201342282,59.76331688807919,8.91238670694864,37.34208776595745,39.285714285714285
microsoft_Phi-4-mini-instruct,56.674188508939416,30.956375838926174,73.77923908562613,16.993957703927492,39.32014627659575,38.62433862433862
microsoft_phi-1,31.123068911647284,26.51006711409396,20.680571993421896,0.6797583081570997,11.619015957446809,35.18518518518518
microsoft_phi-1_5,33.31018920326333,26.76174496644295,20.32839532440591,1.1329305135951662,16.913231382978726,33.99470899470899
microsoft_phi-4,66.86339177226176,40.100671140939596,4.878500157360248,27.870090634441087,52.95046542553191,50.264550264550266
migtissera_Tess-3-Mistral-Nemo-12B,48.8456865127582,25.083892617449667,33.549980717828696,4.682779456193353,25.648271276595747,44.44444444444444
minghaowu_Qwen1.5-1.8B-OpenHermes-2.5,33.53584447144593,28.355704697986578,27.779735546128713,0.22658610271903326,17.918882978723406,35.18518518518518
mistral-community_Mixtral-8x22B-v0.1,38.0,33.0,31.66564417177914,15.428571428571427,36.0,35.333333333333336
mistralai_Codestral-22B-v0.1,50.876583926401665,29.86577181208054,57.71752283939946,8.761329305135952,31.55751329787234,41.7989417989418
mistralai_Mistral-7B-Instruct-v0.1,37.63235549383788,24.161073825503358,45.02298346165951,1.5105740181268883,23.8031914893617,38.095238095238095
mistralai_Mistral-7B-Instruct-v0.3,47.00572817219233,27.936241610738254,54.65254413844156,3.1722054380664653,30.751329787234045,37.301587301587304
mistralai_Mistral-7B-v0.3,45.113695538968926,,,,,
mistralai_Mistral-Large-Instruct-2411,67.00225655268183,43.70805369127517,84.00577135334247,1.1329305135951662,55.618351063829785,45.23809523809524
mistralai_Mistral-Nemo-Instruct-2407,48.758896024995664,31.543624161073826,62.61098330208292,0.3021148036253776,33.73503989361702,39.021164021164026
mistralai_Mistral-Small-Instruct-2409,51.570907828502,32.38255033557047,66.6975846310013,14.350453172205437,39.602726063829785,36.24338624338625
mistralai_Mixtral-8x22B-Instruct-v0.1,61.10050338482902,37.332214765100666,71.83584001560305,18.731117824773413,44.830452127659576,42.98941798941799
mistralai_Mixtral-8x22B-v0.1,62.33292831105711,37.58389261744966,25.826362939223486,16.842900302114806,46.392952127659576,40.34391534391534
mistralai_Mixtral-8x7B-v0.1,50.32112480472141,31.963087248322147,23.500755772461513,8.836858006042297,38.347739361702125,43.12169312169312
mkurman_llama-3.2-MEDIT-3B-o1,44.020135393160906,26.593959731543627,43.81651795015004,11.933534743202417,27.410239361702125,35.58201058201058
mkurman_phi-4-MedIT-11B-exp-1,53.879534802985596,30.11744966442953,59.476079025873574,7.250755287009064,38.24800531914894,38.35978835978836
mkxu_llama-3-8b-po1,49.435861829543484,29.697986577181208,40.81149128756145,7.02416918429003,35.621675531914896,37.96296296296296
mlabonne_BigQwen2.5-52B-Instruct,70.89047040444368,30.201342281879196,79.13480675718205,17.82477341389728,55.19448138297872,41.00529100529101
mlabonne_ChimeraLlama-3-8B-v2,50.35584099982642,28.523489932885905,44.68831589072549,8.308157099697885,35.68816489361702,37.83068783068783
mlabonne_OrpoLlama-3-8B,43.968061100503384,27.936241610738254,36.52752474545318,3.8519637462235647,27.05285904255319,35.714285714285715
mlabonne_phixtral-2x2_8,48.77625412254817,26.51006711409396,34.31184811854767,2.56797583081571,25.506981382978722,36.37566137566138
mlx-community_Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1-float32,32.82416247179309,25.75503355704698,33.68983186833158,1.0574018126888218,16.3813164893617,32.407407407407405
mlx-community_Mistral-Small-24B-Instruct-2501-bf16,66.9501822600243,39.51342281879195,62.82829558903708,29.531722054380666,53.94780585106383,46.164021164021165
mmnga_Llama-3-70B-japanese-suzume-vector-v0.1,65.19701440722096,28.60738255033557,46.48931501748693,24.244712990936556,52.24401595744681,41.269841269841265
mobiuslabsgmbh_DeepSeek-R1-ReDistill-Llama3-8B-v1.1,34.3169588613088,27.097315436241608,37.0396104558128,32.85498489425982,21.98304521276596,33.86243386243386
mobiuslabsgmbh_DeepSeek-R1-ReDistill-Qwen-7B-v1.1,36.69501822600243,26.51006711409396,34.73151238713281,34.96978851963746,23.262965425531913,39.94708994708995
monsterapi_Llama-3_1-8B-Instruct-orca-ORPO,28.328415205693457,24.916107382550333,22.72891483486039,0.0,11.67719414893617,34.39153439153439
monsterapi_gemma-2-2b-LoRA-MonsterInstruct,36.2263495920847,27.01342281879195,39.02545246612322,0.9818731117824773,19.872007978723406,36.37566137566138
mukaj_Llama-3.1-Hawkish-8B,48.6373893421281,29.026845637583893,67.20468357291985,4.45619335347432,33.31117021276596,39.55026455026455
natong19_Mistral-Nemo-Instruct-2407-abliterated,50.164901926748826,28.691275167785236,63.922392585007785,5.664652567975831,35.1811835106383,40.21164021164021
natong19_Qwen2-7B-Instruct-abliterated,55.1466759243187,30.11744966442953,58.36945970026197,10.27190332326284,38.42253989361702,40.21164021164021
nazimali_Mistral-Nemo-Kurdish-Instruct,46.74535670890471,28.27181208053691,49.63917959901949,0.4531722054380665,30.626662234042552,39.682539682539684
nbeerbower_Dumpling-Qwen2.5-1.5B,41.19076549210207,26.845637583892618,36.98963195432563,6.117824773413897,27.71775265957447,37.16931216931217
nbeerbower_Dumpling-Qwen2.5-14B,64.25967713938552,30.11744966442953,60.64010159709571,30.966767371601208,51.70378989361703,43.386243386243386
nbeerbower_Gemma2-Gutenberg-Doppel-9B,58.58357923971532,32.969798657718115,71.71094917042336,3.474320241691843,41.27327127659575,46.03174603174603
nbeerbower_Gutensuppe-mistral-nemo-12B,54.59121680263843,33.7248322147651,29.161070404305022,11.027190332326283,36.80186170212766,42.857142857142854
nbeerbower_Hermes2-Gutenberg2-Mistral-7B,49.487936122201006,28.942953020134226,37.214479802479644,5.664652567975831,29.928523936170215,46.164021164021165
nbeerbower_Llama-3.1-Nemotron-lorablated-70B,63.721576115257776,25.671140939597315,71.46615424850509,23.338368580060422,49.11070478723404,44.17989417989418
nbeerbower_Mahou-1.5-mistral-nemo-12B-lorablated,54.59121680263843,27.936241610738254,68.24880206740337,5.287009063444108,35.73803191489361,45.10582010582011
nbeerbower_Mistral-Gutenberg-Doppel-7B-FFT,40.704738760631834,28.355704697986578,57.16798095719358,2.492447129909366,27.28557180851064,40.476190476190474
nbeerbower_Mistral-Nemo-Moderne-12B-FFT-experimental,51.97014407220969,28.104026845637588,33.52249808286458,2.0392749244712993,34.54953457446808,37.03703703703704
nbeerbower_Mistral-Nemo-Prism-12B,54.41763582711335,30.788590604026844,68.58103166265509,5.211480362537765,35.812832446808514,46.164021164021165
nbeerbower_Mistral-Nemo-Prism-12B-v2,54.539142509980906,30.536912751677853,69.74006746543616,5.740181268882175,35.671542553191486,45.8994708994709
nbeerbower_Mistral-Small-Drummer-22B,57.75039055719493,34.31208053691275,63.312898664432595,16.691842900302113,40.949135638297875,40.60846560846561
nbeerbower_Mistral-Small-Gutenberg-Doppel-22B,58.35792397153272,34.64765100671141,48.93227746822875,19.486404833836858,41.24002659574468,39.682539682539684
nbeerbower_Qwen2.5-Gutenberg-Doppel-14B,63.652143725047736,33.30536912751678,80.90832324897937,0.0,49.210438829787236,40.87301587301587
nbeerbower_Stella-mistral-nemo-12B-v2,54.59121680263843,33.22147651006711,32.743121584063616,10.42296072507553,36.843417553191486,42.98941798941799
nbeerbower_gemma2-gutenberg-27B,37.840652664467974,27.265100671140942,29.470804133033685,0.0,19.822140957446805,37.16931216931217
nbeerbower_gemma2-gutenberg-9B,59.3820517271307,33.808724832214764,27.95948084416016,1.4350453172205437,41.921542553191486,45.8994708994709
nbeerbower_mistral-nemo-cc-12B,53.844818607880576,31.543624161073826,14.353249378316201,1.812688821752266,35.979055851063826,44.17989417989418
nbeerbower_mistral-nemo-gutenberg-12B-v3,54.29612914424579,31.45973154362416,21.827085466562057,4.607250755287009,36.44448138297872,44.44444444444444
nbeerbower_mistral-nemo-gutenberg2-12B-test,52.334664120812356,31.711409395973156,33.847192116916446,10.196374622356496,35.546875,41.53439153439153
nbeerbower_mistral-nemo-kartoffel-12B,54.46971011977087,30.453020134228186,70.31709198260616,5.438066465256798,35.846077127659576,46.42857142857143
nbeerbower_mistral-nemo-wissenschaft-12B,50.09546953653879,29.278523489932883,65.20133246452745,6.570996978851963,35.32247340425532,41.66666666666667
necva_IE-cont-Llama3.1-8B,28.762367644506163,26.006711409395972,20.490742341431844,0.0,11.668882978723403,35.714285714285715
neopolita_jessi-v0.1-bf16-falcon3-7b-instruct,54.78215587571602,30.285234899328863,75.27050448365891,34.44108761329305,39.23703457446808,48.148148148148145
neopolita_jessi-v0.1-qwen2.5-7b-instruct,53.98368338830064,32.969798657718115,62.81333528371389,25.528700906344408,43.118351063829785,42.857142857142854
neopolita_jessi-v0.2-falcon3-10b-instruct,61.812185384481865,32.88590604026846,77.68099753099553,20.241691842900302,43.54222074468085,42.72486772486773
neopolita_jessi-v0.2-falcon3-7b-instruct,53.098420413122724,31.711409395973156,57.707549302517315,18.65558912386707,39.045877659574465,44.70899470899471
netcat420_DeepSeek-R1-MFANN-TIES-unretrained-7b,30.60232598507204,25.503355704697988,25.86880587951081,0.7552870090634441,11.45279255319149,35.18518518518518
netcat420_MFANN-Llama3.1-Abliterated-SLERP-TIES-V3,49.0539836833883,29.697986577181208,42.38021782204551,7.552870090634441,34.89860372340425,37.301587301587304
netcat420_MFANN-Llama3.1-Abliterated-Slerp-TIES,49.62680090262107,29.194630872483224,42.93474647269245,5.966767371601208,35.31416223404255,36.77248677248677
netcat420_MFANN-Llama3.1-Abliterated-Slerp-V3.2,49.6962332928311,28.7751677852349,41.28113405763374,6.193353474320242,35.27260638297872,37.43386243386244
netcat420_MFANN-llama3.1-abliterated-v2,49.34907134178094,29.278523489932883,44.29114748866341,6.570996978851963,34.90691489361702,38.35978835978836
netcat420_MFANN-phigments-slerp-V3.3,48.58531504947058,27.516778523489933,36.90973284219206,2.56797583081571,28.02526595744681,38.88888888888889
netcat420_Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,50.251692414511375,29.278523489932883,57.42274941599401,6.495468277945619,31.565824468085108,40.476190476190474
netcat420_Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b,37.59763929873286,23.23825503355705,26.75556412540947,0.22658610271903326,16.7719414893617,35.18518518518518
netcat420_qwen2.5-MFANN-7b-SLERPv1.1,50.32112480472141,29.026845637583893,65.88075196035408,15.93655589123867,34.48304521276596,41.13756613756614
newsbang_Homer-v1.0-Qwen2.5-72B,72.92136781808713,41.61073825503356,76.27716680629618,48.338368580060425,61.45279255319149,46.69312169312169
newsbang_Homer-v1.0-Qwen2.5-7B,56.292310362784235,32.21476510067114,63.927379353448856,30.362537764350456,45.34574468085106,42.72486772486773
nhyha_N3N_gemma-2-9b-it_20241110_2026,58.58357923971532,33.64093959731543,62.82829558903708,13.821752265861026,40.20113031914894,40.60846560846561
nhyha_merge_Qwen2.5-7B-Instruct_20241023_0314,55.3723311925013,32.13087248322148,56.94568190179834,21.978851963746223,45.42054521276596,42.46031746031746
nisten_franqwenstein-35b,66.1169935775039,40.35234899328859,37.986320740080764,30.28700906344411,57.30551861702128,49.338624338624335
nisten_tqwendo-36b,64.17288665162299,33.13758389261745,67.77672132164878,39.35045317220544,43.80817819148936,44.17989417989418
nlpguy_Mistral-NeMo-Minitron-Upscale-v3,30.220447838916854,25.922818791946305,14.120976786038822,0.0,11.710438829787234,40.87301587301587
noname0202_gemma-2-2b-it-ties,41.67679222357229,27.01342281879195,12.657083205893697,0.1510574018126888,25.606715425531917,39.15343915343915
noname0202_gemma-2-9b-sft-jp-en-zh-v1,45.13105363652144,30.70469798657718,29.880494864736672,2.643504531722054,31.25,40.74074074074074
noname0202_gemma-2-9b-sft-jp-en-zh-v2,44.87068217323381,28.7751677852349,39.93470657854493,2.56797583081571,36.75199468085106,36.11111111111111
noname0202_llama-math-1b-r16-0to512tokens-test,34.629404617253954,26.677852348993287,54.697535871487645,6.646525679758309,17.278922872340424,31.349206349206348
noname0202_llama-math-1b-r32-0to512tokens-test,34.664120812358966,26.51006711409396,56.82577782505973,6.722054380664652,17.6030585106383,32.01058201058201
noname0202_llama-math-1b-r32-test,34.64676271480646,26.174496644295303,58.19215237791282,6.268882175226587,17.810837765957448,31.48148148148148
notbdq_Qwen2.5-14B-Instruct-1M-GRPO-Reasoning,61.777469189376845,34.31208053691275,84.13564896696322,0.6797583081570997,48.49567819148936,41.66666666666667
nvidia_Mistral-NeMo-Minitron-8B-Base,52.59503558409998,31.45973154362416,19.456597383830456,4.305135951661631,37.824135638297875,41.4021164021164
oopere_Llama-FinSent-S,31.314007984724874,25.671140939597315,21.187670935340453,1.812688821752266,11.303191489361703,38.22751322751323
oopere_pruned20-llama-1b,30.029508765839264,25.0,19.936213690784896,0.3021148036253776,11.228390957446809,36.24338624338625
oopere_pruned20-llama-3.2-3b,32.35549383787537,26.593959731543627,17.887870849346402,0.5287009063444109,12.799202127659576,34.12698412698413
oopere_pruned40-llama-1b,29.31782676618643,24.328859060402685,22.843832143157933,0.0755287009063444,10.821143617021276,42.72486772486773
oopere_pruned40-llama-3.2-1B,29.45669154660649,25.419463087248324,22.66397602805002,0.8308157099697886,11.14527925531915,43.386243386243386
oopere_pruned60-llama-1b,29.66498871723659,24.916107382550333,18.285039251408485,0.0,11.727061170212766,40.74074074074074
orai-nlp_Llama-eus-8B,44.106925880923455,28.942953020134226,21.612321972366654,4.305135951661631,30.576795212765955,39.15343915343915
pankajmathur_orca_mini_phi-4,68.46033674709253,37.41610738255034,77.80588837617522,26.435045317220546,52.55152925531915,46.95767195767196
princeton-nlp_Llama-3-8B-ProLong-64k-Base,46.918937684429785,28.60738255033557,12.492298213185459,5.81570996978852,32.8623670212766,39.15343915343915
princeton-nlp_Llama-3-8B-ProLong-64k-Instruct,49.71359139038361,27.181208053691275,39.86478100329348,5.5135951661631415,32.13098404255319,41.53439153439153
princeton-nlp_Llama-3-Base-8B-SFT-DPO,46.554417635827114,31.04026845637584,41.111251479407976,2.56797583081571,30.784574468085108,38.62433862433862
princeton-nlp_Llama-3-Base-8B-SFT-IPO,46.78007290400972,29.78187919463087,44.86562321307464,1.2084592145015105,31.15026595744681,39.15343915343915
princeton-nlp_Llama-3-Base-8B-SFT-KTO,46.71064051379969,30.536912751677853,45.22533544329047,1.1329305135951662,30.543550531914892,38.35978835978836
princeton-nlp_Llama-3-Base-8B-SFT-ORPO,47.266099635479954,31.3758389261745,45.165383404921165,3.927492447129909,30.826130319148938,37.03703703703704
princeton-nlp_Llama-3-Base-8B-SFT-RDPO,46.43291095295955,30.620805369127517,44.80068440626427,3.7009063444108756,30.144614361702125,40.21164021164021
princeton-nlp_Llama-3-Base-8B-SFT-RRHF,44.99218885610137,30.536912751677853,33.57247658435174,2.8700906344410875,28.88962765957447,37.16931216931217
princeton-nlp_Llama-3-Base-8B-SFT-SLiC-HF,46.936295781982295,28.691275167785236,48.90479483326463,4.45619335347432,30.634973404255316,40.87301587301587
princeton-nlp_Llama-3-Instruct-8B-CPO-v0.2,50.164901926748826,26.090604026845636,75.05817896514581,9.894259818731117,37.0595079787234,36.11111111111111
princeton-nlp_Llama-3-Instruct-8B-DPO,49.78302378059365,27.181208053691275,67.57436934001781,3.3232628398791544,36.652260638297875,37.301587301587304
princeton-nlp_Llama-3-Instruct-8B-RDPO,50.234334316958865,28.27181208053691,66.60017642078574,2.1148036253776437,36.07047872340425,37.43386243386244
princeton-nlp_Llama-3-Instruct-8B-RRHF-v0.2,49.8871723659087,26.006711409395972,71.24884196155091,7.930513595166164,34.82380319148936,37.301587301587304
