id,domain,fineweb_edu,fluency_en,modernbert_cleanliness,modernbert_readability,modernbert_reasoning,modernbert_professionalism,dsir_books,dsir_wiki,dsir_math,qurater,ad_en,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length
BkiUcu44uBhhxQOlm_F8,arxiv,3.0816750526428223,-0.14892578125,-0.4053548177083333,-0.4625651041666667,-0.25830078125,0.054850260416666664,-78178.0923591,-77988.61730292,-47752.88693089,5.7265625,0.0556640625,5324.0,296.0,5.89463167,20.041322314049587,45.568544102019125,1.1590570913932179,0.8457984180436995,22.37925593523937,51.50684931506849,9.103108462691202,4.796769346356124
BkiUey05qoTAhv86idzN,arxiv,2.378678798675537,-0.060546875,-0.5336507161458334,-0.4886067708333333,-0.4140625,-0.06803385416666667,-44822.59412848,-44589.26521616,-25084.01173426,5.28955078125,0.296875,7361.0,433.0,6.38673779,26.287189240592312,28.78554766985954,0.5905735377626349,0.17490062464508802,16.660271684756555,42.857142857142854,2.191829083973747,5.9808449938867
BkiUa2XxK7Ehm9ic-W31,arxiv,1.895731806755066,-0.1669921875,-0.461669921875,-0.6321614583333334,-0.3880208333333333,-0.01318359375,-137228.44449512,-135659.05055977,-81621.60242792,6.4873046875,0.3076171875,8198.0,708.0,6.01346374,21.785801414979264,42.00624296604592,0.6632872239883151,0.525818369275711,15.751244145734763,28.776185226019845,7.352992386944866,7.09868260551354
BkiUa4jxK4sA-9F9iXIk,arxiv,2.5920844078063965,-0.015625,-0.3265787760416667,-0.294189453125,-0.23876953125,-0.15836588541666666,-26386.77762573,-26006.85541706,-20917.73951123,4.162109375,0.00634765625,4779.0,477.0,6.1227887,27.034944549068847,26.89217015719953,1.3972985561248252,0.9049171601570297,15.291481048802574,24.891774891774894,4.707322932710724,6.289600334798075
BkiUdhQ25V5irJ1XxVCU,arxiv,2.698253870010376,-0.1533203125,-1.0494791666666667,-0.7893880208333334,-0.4314778645833333,-0.3955078125,-8967.35815099,-8705.91275365,-7792.42806425,5.232421875,0.064453125,2298.0,106.0,5.68846752,34.46475195822455,22.640814823904776,0.9192584648383637,0.42132679638425,35.835682467524386,78.29457364341084,2.4143854036518273,5.68059181897302
BkiUeKzxK6Ot9Pm3wMCx,arxiv,2.9840240478515625,-0.107421875,-0.4556477864583333,-0.4788411458333333,-0.46484375,-0.13053385416666666,-32390.72601799,-31673.48858065,-24759.87654641,5.11376953125,0.283203125,8051.0,556.0,5.85530718,18.072289156626507,22.165435991039573,2.1745073710332066,0.693991714159534,34.16113238406728,50.96618357487923,1.3969582569982053,5.906222829462179
BkiUaZzxK6-gDz87NWB1,arxiv,2.5425093173980713,-0.0224609375,-0.708251953125,-0.5485026041666666,-0.4344075520833333,-0.19921875,-13348.36926376,-13078.50035008,-9946.29140788,5.05810546875,0.14453125,2060.0,194.0,5.55686133,32.13592233009709,25.507555082207276,1.3481777855092631,0.9132817256675654,37.78085661972107,47.183098591549296,9.057459690520247,5.581067961165049
BkiUdos5qsBDHTHZ3aro,arxiv,1.7563605308532715,-0.134765625,-0.4630126953125,-0.48046875,-0.353515625,-0.15006510416666666,-23957.15260401,-23276.14687548,-18874.25808965,3.451904296875,0.2841796875,6799.0,459.0,5.71320481,17.73790263274011,25.353936653570102,2.3253159861907613,1.0956090045365061,17.581145037066666,27.18954248366013,2.625556917216127,5.155022797470216
BkiUfqHxK6Ot9UjEDpqe,arxiv,1.51285982131958,0.028564453125,-0.19600423177083334,-0.4463704427083333,-0.4060872395833333,-0.01904296875,-44459.68868232,-44176.0561613,-29380.60206429,1.93646240234375,0.044921875,3380.0,158.0,6.05119285,31.390532544378697,35.80003429943406,0.5912089795218919,2.2620169651272386,12.61366302909127,21.6338880484115,3.3492144368204873,6.905917159763313
BkiUdZ05qoaAwrv3Wn_L,arxiv,1.640444278717041,-0.0751953125,-0.651123046875,-0.54345703125,-0.4212239583333333,-0.07877604166666667,-45855.81800449,-45564.4580077,-31368.77001725,3.02734375,0.2880859375,15334.0,817.0,6.38530437,18.364418938307033,23.0607582574727,0.5629940133111853,0.2820544264707522,34.434333029044126,55.01138952164008,1.769187029715109,5.8496804486761445
BkiUfn3xK1Thg9qFfwaB,arxiv,2.188918113708496,-0.212890625,-1.2734781901041667,-0.7415364583333334,-0.4381510416666667,0.034993489583333336,-11732.92958196,-11712.82956096,-8060.49255127,5.12890625,0.2412109375,999.0,71.0,5.38629765,39.33933933933934,36.23373309517734,1.3458950201884252,1.0767160161507403,17.2840002265991,44.14414414414414,8.344083968023472,5.206206206206206
BkiUbKXxaJiQnsTQxGrr,arxiv,1.2070108652114868,-0.1484375,-0.4589436848958333,-0.5723470052083334,-0.4208984375,-0.009765625,-16801.37151399,-16640.0570505,-11396.92012733,5.2059326171875,0.2529296875,1729.0,117.0,5.57900059,34.6443030653557,35.635792778649915,1.1995887124414486,1.508054381354964,18.155858488844192,35.8974358974359,1.2114309253307876,5.062463851937536
BkiUbis4ubnjoqNEqoX_,arxiv,1.9264335632324219,-0.2138671875,-1.495849609375,-0.6477864583333334,-0.557861328125,-0.3017578125,-5244.80938988,-5181.8788932,-3865.45278824,2.606292724609375,0.2939453125,515.0,28.0,5.03480646,48.349514563106794,29.080194722008713,1.0638297872340425,0.7446808510638299,29.71190558596184,35.13513513513514,1.4773719132064904,5.475728155339806
BkiUdIU4uzlhdExj6g7T,arxiv,1.7755355834960938,-0.123046875,-0.3452962239583333,-0.47021484375,-0.3763020833333333,-0.0008138020833333334,-23150.45208926,-22866.98030583,-15769.56927789,3.4798583984375,0.2734375,2909.0,112.0,5.62350303,25.300790649707807,30.70237672933665,3.291921548842782,2.6486725105631583,27.662003003715913,41.42857142857143,2.358202238642945,5.451014094190444
BkiUe6vxK7FjYEB4XEtC,arxiv,1.860562801361084,-0.15234375,-0.42529296875,-0.4347330729166667,-0.4059244791666667,0.08154296875,-128344.88677772,-126398.82640536,-86112.43536555,5.669921875,0.345703125,9111.0,676.0,6.18002648,23.016134343101747,37.69508634766689,0.36201279111861956,0.4796669482321709,30.612692040721218,43.92876416621694,12.179605641925873,7.276478981450993
BkiUa1_xK4tBVgEFS2lv,arxiv,2.992276191711426,-0.2060546875,-0.5126953125,-0.4892578125,-0.4690755208333333,-0.0830078125,-49572.24009943,-48173.80499892,-32983.41360653,6.12890625,0.19140625,12001.0,743.0,6.01216548,17.5568702608116,26.8074599673986,1.146040588937525,0.42976522085157187,23.842307481697343,41.269841269841265,3.6180108736644594,5.234980418298475
BkiUfJa6NNjgB1scaVu-,arxiv,2.6966724395751953,-0.109375,-0.5805765787760416,-0.4988606770833333,-0.5055338541666666,-0.08626302083333333,-29120.29061591,-28596.25387912,-19998.24564366,3.3382568359375,0.28125,4646.0,423.0,5.76219719,24.257425742574256,29.18033668584951,1.9804545791071295,1.3215369808247577,8.095713308785534,19.223985890652557,3.674083076388912,5.814464055101162
BkiUdNM5qhDBcOf_cTmo,arxiv,2.397233486175537,-0.1044921875,-0.4490966796875,-0.4840494791666667,-0.4098307291666667,-0.0634765625,-20136.53773824,-19780.58024537,-15375.1014732,4.007080078125,0.1259765625,3153.0,312.0,5.39807875,24.770060260069776,25.344745601521637,1.3038118717997345,0.6258296984638726,17.08335887857297,27.00729927007299,3.660556372288311,6.689502061528703
BkiUeaXxK7Dgs_aSVTLM,arxiv,2.292372465133667,-0.0966796875,-0.393798828125,-0.4700520833333333,-0.3562825520833333,-0.09407552083333333,-10867.82588517,-10642.23055739,-9798.90893005,5.64599609375,-0.068359375,2744.0,148.0,5.61341571,29.190962099125368,23.23081037710618,1.177895941307128,1.225011778959413,12.177449548214407,32.288401253918494,3.0682240062658033,5.414358600583091
BkiUgBPxK7IADzpkVqp9,arxiv,2.3243775367736816,-0.0625,-0.798583984375,-0.6471354166666666,-0.4755859375,-0.3157552083333333,-9325.5784343,-8917.87632407,-8234.33590736,5.73046875,-0.083984375,2726.0,146.0,5.74242432,33.492296404989,21.14803625377644,1.6161616161616161,0.3232323232323232,19.87276617657025,80.76923076923077,1.5654073680176257,5.4475421863536315
BkiUdPk5qX_BrrvEBINx,arxiv,2.1222496032714844,-0.1357421875,-0.4693196614583333,-0.5402018229166666,-0.4659830729166667,-0.0341796875,-36096.89398549,-35448.81916894,-21372.75486825,3.89697265625,0.3583984375,5194.0,250.0,6.0369106,26.742395071236043,31.044552782738805,1.21547707475184,0.567222634884192,8.406786979039843,23.370025402201524,4.277403797854866,5.702348864073931
BkiUfSA5qhDCykklLSaI,arxiv,3.369570255279541,-0.16015625,-0.5491739908854166,-0.5641276041666666,-0.39013671875,-0.14973958333333334,-35206.0920196,-34179.35168491,-24124.80487705,6.0751953125,0.16796875,12344.0,810.0,6.24123028,19.93681140635126,24.36335207348901,1.1615597247544551,0.2426042463094748,33.77415333301037,54.880694143167034,7.1784309846518095,5.509721322099805
BkiUa244ubnjoqgDUVPe,arxiv,2.1105294227600098,0.015625,-0.4573771158854167,-0.5257161458333334,-0.2574869791666667,-0.1201171875,-62336.7166474,-59956.72058705,-44679.19300581,4.1689453125,0.1376953125,15055.0,1296.0,6.18817428,17.51461211477152,24.330207770637998,0.9036707730020567,0.3084945052662193,24.57859828389968,44.79830148619958,4.218213557173329,6.39481899701096
BkiUdQ45qYVBVLDkl0oI,arxiv,2.6414201259613037,-0.1171875,-0.360595703125,-0.4892578125,-0.31982421875,-0.14713541666666666,-26972.65418609,-26105.54377314,-21233.03481914,5.482421875,0.2421875,7224.0,447.0,5.74076939,20.069204152249135,23.486224046735614,2.0323673315769666,0.8430560782837788,38.25708342485358,55.88235294117647,1.863511049616119,5.517026578073089
BkiUbKg4eIXgu2VZm2jJ,arxiv,1.989600658416748,-0.0966796875,-0.4969889322916667,-0.5511067708333334,-0.3146158854166667,-0.0615234375,-22625.38239927,-22100.95929129,-16325.63350763,3.05889892578125,0.3642578125,3989.0,320.0,5.97084038,26.57307595888694,25.5611515264565,0.4049402713099818,0.7126948775055679,24.621599099434217,36.93931398416886,4.303153143791004,6.1907746302331415
BkiUbSc5qg5A5-klCUd6,arxiv,1.7070600986480713,-0.119140625,-0.5154215494791666,-0.5224609375,-0.3759765625,-0.054361979166666664,-45872.34190813,-45809.42553629,-26722.45230465,4.2264404296875,0.373046875,7374.0,488.0,6.10329643,22.009764035801467,29.339857619813102,0.7227734901384295,1.019233125076565,23.38655357185986,35.37549407114625,1.6379168718785906,5.534987794955248
BkiUdf85qsNCPlpOkzP2,arxiv,1.7065905332565308,-0.154296875,-0.70849609375,-0.6256510416666666,-0.5540364583333334,-0.08919270833333333,-23460.73730886,-22945.0591836,-15460.01390417,3.892578125,0.29296875,2692.0,210.0,5.74276346,30.943536404160476,30.332053499852336,0.5823433496389472,0.6114605171208944,25.047862572431196,43.06930693069307,4.231861387004714,6.378900445765231
BkiUbErxK02iP4Y2s6OT,arxiv,2.0555031299591064,-0.052734375,-0.4215494791666667,-0.5693359375,-0.4462890625,-0.042643229166666664,-28633.87849059,-28072.85545171,-19259.99322043,6.1953125,0.064453125,5507.0,323.0,5.77185361,23.24314508806973,25.290182265194673,1.4543429154933936,0.40226506173221527,15.782114949911827,34.43877551020408,3.5217753543100354,5.868349373524605
BkiUd5k4uBhhxIH74L1e,arxiv,2.065844774246216,-0.099609375,-1.17919921875,-0.43359375,-0.5172526041666666,-0.1259765625,-11667.44004675,-11727.09671099,-8651.97785873,3.470458984375,0.3564453125,1613.0,71.0,5.34128876,31.866088034717915,25.480077827594954,1.6371231794061196,2.0322908434007,11.91025325783716,59.55882352941176,0.6616924194843428,5.491010539367638
BkiUdPg25V5hdn6rRBd_,arxiv,1.705412745475769,-0.154296875,-0.570068359375,-0.52880859375,-0.40234375,-0.0006510416666666666,-47355.77132769,-46859.92741089,-29934.81679027,4.417236328125,0.06787109375,5171.0,346.0,6.22456177,29.085283310771608,30.069157425215863,0.40151428243661813,2.2943673282092463,12.854856502809694,33.92156862745098,2.391804688440471,6.742989750531812
BkiUfWTxK5YsWPOohEat,arxiv,1.924574851989746,-0.17822265625,-0.3904622395833333,-0.64453125,-0.3720703125,-0.008951822916666666,-58151.62529218,-57213.50295949,-37403.04528491,4.3446044921875,0.220703125,7333.0,453.0,5.97174806,20.673666984862948,32.212456382908684,0.8794447613614755,0.7986309184255562,14.881640535365978,23.335943617854348,2.4178059567287993,5.737351697804446
BkiUda44dbghQuQSbp55,arxiv,2.1440281867980957,-0.08203125,-0.6248779296875,-0.5120442708333334,-0.4208984375,-0.06412760416666667,-77944.57594019,-77775.38864254,-47169.83370221,4.85302734375,-0.0185546875,8306.0,530.0,6.28908369,21.610883698531183,40.15927667674393,0.4061916785596663,0.7838401580854101,25.44234489729141,37.546933667083856,8.833470524931544,5.483385504454611
BkiUfSc241xiER2ZIMWW,arxiv,1.2968173027038574,-0.091796875,-0.5810750325520834,-0.3817545572916667,-0.24560546875,0.055013020833333336,-137121.080537,-136384.40395675,-86979.23527022,4.541259765625,0.2373046875,9365.0,718.0,6.28728032,24.602242391884676,37.34291794149719,0.6835611870623541,0.4334778259419807,12.438121344825966,20.088566827697264,1.324202424302922,6.404698344901228
BkiUbHjxK6nrxqmoxd__,arxiv,2.375004291534424,-0.0546875,-0.326416015625,-0.4147135416666667,-0.3395182291666667,-0.0107421875,-42616.68645418,-41845.60450902,-34950.48420886,4.3125,0.27734375,12766.0,889.0,5.79627611,9.94046686511045,24.344976953407,1.1329413451885846,2.0134805679047756,30.509799084121287,56.1525129982669,3.2704902706847436,5.462165126116246
BkiUcDjxK2li-F6Jxshu,arxiv,2.8178043365478516,-0.1015625,-0.146484375,-0.4026692708333333,-0.5105794270833334,-0.07975260416666667,-33934.52044982,-32869.27342373,-27078.54185535,4.4112548828125,0.30859375,5614.0,284.0,5.48784331,17.509796936230853,29.233665784652956,2.520669489816495,1.40485312899106,22.964023972444828,17.63157894736842,26.911278532498223,5.299964374777343
BkiUbhXxK3YB9m8SVP6n,arxiv,3.0711631774902344,-0.1484375,-0.5709228515625,-0.6448567708333334,-0.4951171875,-0.095703125,-34162.77553183,-33657.35913841,-20534.54894485,5.03125,0.08203125,3936.0,231.0,6.03932648,30.15752032520325,36.600134559318235,0.8362402637740718,0.3440531370956181,10.500930869570196,33.89830508474576,4.915651683571168,5.3168191056910565
BkiUbY84eILhQAtyZNfl,arxiv,2.646088123321533,-0.068359375,-0.5030110677083334,-0.5441080729166666,-0.4534505208333333,-0.13671875,-48352.55324398,-46707.75209094,-30533.72761128,5.08984375,0.20703125,5986.0,479.0,5.83231816,22.986969595723355,33.266980825479365,2.0478012022203687,1.0382812275302713,18.511586650769367,32.900432900432904,4.40665848711782,5.808386234547277
BkiUebbxK0zjCsHeb6Cg,arxiv,2.9617152214050293,0.04296875,-0.4416097005208333,-0.3567708333333333,-0.2972005208333333,-0.107421875,-18327.07778377,-17806.16011119,-12824.63186048,4.29150390625,-0.09912109375,4228.0,291.0,6.00818285,30.368968779564803,24.976558104644624,0.7531040097699979,0.4477915733767555,13.367439854471971,26.337448559670783,3.4489898493407223,5.8100756859035005
BkiUdlY4ubng_M3aRPX4,arxiv,1.632694959640503,-0.06396484375,-0.5390625,-0.5589192708333334,-0.4619140625,-0.0322265625,-152896.17642817,-152170.19294439,-99185.11055776,2.670013427734375,0.30859375,18777.0,947.0,6.34505182,14.294083186877563,30.464525525680514,0.9188187081246342,0.6732583100240681,18.272120981535245,32.061579651941095,1.257831013289431,6.5497150769558505
BkiUe4E4uzliCsUqqr85,arxiv,2.427616834640503,-0.2080078125,-0.569580078125,-0.4837239583333333,-0.4059244791666667,-0.07389322916666667,-81522.11174044,-80605.60749046,-51174.07729733,3.750244140625,0.3779296875,10003.0,615.0,6.03818014,17.464760571828453,29.08388328270307,0.7589703840067177,0.6200949520395311,6.886420433740087,12.70718232044199,1.788656327491645,6.19074277716685
BkiUdIg4dbjiU7z3ZKzn,arxiv,2.228593349456787,0.0732421875,-0.537506103515625,-0.44921875,-0.4586588541666667,-0.0625,-79558.32016291,-79221.28436663,-43681.64887949,6.10595703125,0.0478515625,22796.0,1068.0,6.28191667,14.533251447622389,25.956789940915897,1.0971316715866577,0.26047010908172447,20.692024230049846,39.590942293645,2.354993941541576,5.557729426215126
BkiUdyg4uzlhipPcwGwP,arxiv,2.1835672855377197,-0.15625,-1.3525390625,-0.5602213541666666,-0.6171875,-0.20540364583333334,-6796.75780905,-6785.38285706,-5418.45490277,5.20458984375,0.2666015625,1062.0,63.0,5.2458632,41.05461393596987,23.526363518590486,1.9409282700421944,1.350210970464135,17.1554693108183,32.98969072164948,0.5581326839355906,5.5790960451977405
BkiUdlk5qWTD6hAatoYw,arxiv,2.7603659629821777,-0.134765625,-0.3912760416666667,-0.4534505208333333,-0.4485677083333333,-0.056315104166666664,-23049.22205446,-22803.49341069,-17218.71077235,4.72314453125,-0.02001953125,5176.0,424.0,5.86015343,23.512364760432767,25.683971201212586,0.6403099757010573,0.7355355618309581,21.884270703675078,47.524752475247524,5.320744582771486,5.883693972179289
BkiUfAnxK1UJ-2RwXsj-,arxiv,2.1843080520629883,-0.1357421875,-0.5709635416666666,-0.4959309895833333,-0.3909505208333333,-0.07161458333333333,-56797.41252687,-55826.26244997,-36598.32225769,4.517578125,0.328125,7975.0,566.0,5.87999952,18.081504702194355,29.164872665805547,1.3351576810186923,0.5826142608081566,9.501090120936304,19.834710743801654,1.7655102842344537,5.681880877742946
BkiUdis5qX_BteM6O-Qg,arxiv,2.0012454986572266,0.1689453125,-0.4215087890625,-0.5813802083333334,-0.3092447916666667,-0.14095052083333334,-13229.86040936,-12938.39734374,-10969.57032165,6.2353515625,0.17578125,3277.0,249.0,5.90012362,30.302105584375955,26.450324106160053,0.9640619141984895,0.7873172299287665,25.269373179219173,40.55555555555556,9.348710139188771,5.697589258468111
BkiUbhg5qsNCPXodjWMS,arxiv,1.6703678369522095,-0.1005859375,-0.3671061197916667,-0.3426920572916667,-0.5086263020833334,-0.042643229166666664,-67373.0101597,-66360.49906631,-40855.80562106,5.236572265625,0.2001953125,8869.0,465.0,6.27653597,23.249520802796255,33.03095828279099,1.6075961267274608,0.3102378490175801,9.502854094637865,20.044709388971686,4.367400266383832,5.996730183786221
BkiUdiY5qhLA7iWj6_X0,arxiv,1.6812503337860107,-0.1025390625,-0.19742838541666666,-0.42724609375,-0.3937174479166667,-0.12337239583333333,-13066.99658887,-12726.94483428,-10490.13763318,2.1127395629882812,0.234375,2142.0,133.0,5.3723567,29.411764705882355,23.18786753327143,1.6986647704827367,3.839772457928419,25.904320184768046,50.0,2.754400298023165,5.908963585434174
BkiUfgY5qhLBxoxlByBy,arxiv,1.8024091720581055,-0.0947265625,-0.6316935221354166,-0.47412109375,-0.484375,-0.040364583333333336,-34356.04700462,-34189.35492793,-19956.38263773,5.48974609375,0.30078125,6331.0,264.0,6.13689532,25.114515874269465,27.687131673849947,0.897182845863987,0.32298582451103536,16.37360066989471,27.953890489913547,2.1874482527930343,5.281630074237877
BkiUd145qWTBLNsCq_O1,arxiv,2.6809983253479004,0.204833984375,-0.4654947916666667,-0.4990234375,-0.3981119791666667,-0.09212239583333333,-30753.7022006,-30106.20729987,-21932.93079924,3.55712890625,0.0712890625,6900.0,457.0,5.80360687,19.07246376811594,25.384134915677706,0.891192278161676,1.02555665240759,32.94055805709397,48.627450980392155,2.150609744783371,5.285217391304347
BkiUdz825V5heEVpEF0l,arxiv,2.203856945037842,-0.0341796875,-0.2803548177083333,-0.4942220052083333,-0.33154296875,0.08072916666666667,-90603.97115161,-89750.20079519,-55778.78068339,5.7724609375,0.3984375,9583.0,645.0,5.79671873,15.600542627569656,36.95381734703038,1.3608351639806373,0.4082505491941912,23.089687651024036,37.4351371386212,4.265384252759301,5.367734529896692
BkiUcks4ubnjopEPu5mt,arxiv,1.3486354351043701,-0.076171875,-0.4901529947916667,-0.4373372395833333,-0.3299153645833333,0.048665364583333336,-55049.5078931,-54517.01570564,-29505.34815476,5.31494140625,0.048828125,8136.0,505.0,6.25897269,24.48377581120944,36.782276399168,0.7127583749109052,0.41290829994838646,16.125357918005726,33.33333333333333,4.394134106633358,5.000860373647984
BkiUb5rxK4sA-5Y3rSON,arxiv,1.9476332664489746,-0.0029296875,-0.4453125,-0.48193359375,-0.4117838541666667,-0.12434895833333333,-32154.1916701,-31668.08532905,-19769.52027573,4.5595703125,0.091796875,5216.0,419.0,6.40088424,31.844325153374232,30.780235736248713,0.5019783854012874,0.3779601960668517,15.545188611565134,45.79256360078278,3.6842166809284103,6.4927147239263805
BkiUdhY4dbghaWXTeIFp,arxiv,2.1254074573516846,-0.2021484375,-0.3396809895833333,-0.4503580729166667,-0.466796875,0.041829427083333336,-65713.38094125,-64445.80433346,-43081.6824246,5.76123046875,0.2216796875,5188.0,735.0,5.79720916,21.703932151117964,39.29803711087256,0.5737508964857757,1.583791537174277,7.1097525965012505,10.099573257467995,9.68291509084739,6.450269853508096
BkiUadfxK03BfL1dS81-,arxiv,1.0909652709960938,0.15234375,-0.4750162760416667,-0.5862630208333334,-0.4479166666666667,-0.041341145833333336,-140522.70391898,-138825.27865719,-77987.2969254,1.7175750732421875,0.2109375,15070.0,971.0,6.35367555,17.664233576642335,31.28292859138898,0.5248782574041855,0.3421428640856912,15.780217920048583,32.25602027883397,1.4577759113077868,6.826874585268746
BkiUdHw25V5irJ1XxAsP,arxiv,1.4462138414382935,-0.08984375,-0.5222981770833334,-0.6310221354166666,-0.4910481770833333,-0.07047526041666667,-71510.52981458,-71224.73596993,-44811.3269908,4.376220703125,0.3310546875,4477.0,213.0,5.99630236,27.942818851909763,35.22255423182894,0.3770629695159092,0.5104852510369231,4.106656549677836,6.889763779527559,2.9337444722160546,7.700915791824883
BkiUbhs5qhLACDi6A8k7,arxiv,3.4554972648620605,0.141845703125,-0.468017578125,-0.379638671875,-0.4638671875,0.005533854166666667,-51595.90289432,-50602.4244473,-32252.28448194,3.901123046875,0.259765625,5443.0,311.0,5.9605167,24.710637516075693,30.611118189153615,1.2408060754649286,0.4036357112958201,12.10802937184811,20.727673649393605,2.4827218981380605,6.144773103068161
BkiUbDY5qsBB3TGfZ5Vr,arxiv,1.7260828018188477,0.0849609375,-0.31201171875,-0.3463541666666667,-0.330078125,-0.0400390625,-60471.88274068,-58625.17381592,-44771.47204772,4.4512939453125,-0.0107421875,11463.0,1288.0,6.41151945,19.982486865148864,33.19061683275609,0.40455454866423446,0.07061315758503,18.94620653107087,26.365054602184085,15.093203278461106,5.930035767251156
BkiUdmA5qsBDAJXqEtln,arxiv,1.024456262588501,-0.13134765625,-0.500244140625,-0.53076171875,-0.31298828125,0.010416666666666666,-47658.1132746,-47379.4377606,-29101.82218508,2.75048828125,0.3056640625,6300.0,362.0,6.28313108,25.73015873015873,32.46602459172408,1.5348773468548718,0.6578045772235165,27.436291475008385,44.14414414414414,3.0462726253259778,5.791269841269841
BkiUbdXxK03BfHDu265W,arxiv,1.9525576829910278,-0.091796875,-0.5672200520833334,-0.5458984375,-0.4352213541666667,-0.0537109375,-68748.72219131,-67773.19719202,-45834.47977674,5.51806640625,0.0703125,9220.0,508.0,5.98528906,16.843817787418654,31.718166256419224,0.5507194883638301,0.3837271273760881,20.311438460351855,39.45454545454545,6.382386293744793,6.105206073752711
BkiUdbA4uzlhrI4X8N2X,arxiv,0.9495558142662048,-0.189453125,-0.5941162109375,-0.6232096354166666,-0.5047200520833334,-0.022786458333333332,-249960.68011936,-253419.26346465,-167932.79310436,3.9677734375,0.283203125,20604.0,775.0,5.9422223,10.536788973014948,42.73779296303664,0.646757272293753,1.9760371959942777,10.772612266030631,21.504645365964198,3.1347815890843616,4.885264997087944
BkiUc4k5qoTAjdlTMGbC,arxiv,2.0869593620300293,-0.1953125,-0.4298095703125,-0.5885416666666666,-0.3722330729166667,-0.1259765625,-27031.56822095,-26422.43832368,-21624.35100304,4.180908203125,0.2919921875,6581.0,664.0,5.92020194,20.8175049384592,25.33402258628918,1.2861982018694444,0.9780200188472609,11.637533935609179,33.130699088145896,4.659740795921514,5.966114572253457
BkiUeJ05qhLACA4PwWo0,arxiv,1.4996591806411743,-0.1748046875,-0.4370930989583333,-0.453857421875,-0.3525390625,0.01513671875,-112334.76579521,-112001.84268288,-67749.23160781,4.15478515625,0.33984375,7629.0,491.0,6.37500203,26.68763927120199,39.078132010719955,0.2809935933460717,0.4627027837098648,21.953670932187183,33.15548780487805,4.196986235646459,6.997247345654738
BkiUeP84dbghdUvaxe6Q,arxiv,2.5081968307495117,-0.0927734375,-0.6319173177083334,-0.4806315104166667,-0.4147135416666667,-0.08658854166666667,-70672.24223447,-69982.41913969,-45863.67490268,3.773193359375,0.25,6358.0,253.0,5.5420841,15.287826360490719,30.59924078091106,2.4625969203887736,0.8872993338429617,9.333175366167271,13.428280773143438,3.171182597105852,5.760931110412079
BkiUc805qoYAlE7mUThj,arxiv,1.8217189311981201,0.07373046875,-1.139404296875,-0.6201171875,-0.4459635416666667,-0.3033854166666667,-11887.51272369,-11611.95266058,-8567.22048844,4.89892578125,0.1650390625,1248.0,162.0,5.68602457,44.31089743589743,37.27645119392547,0.9536384976525822,1.8485915492957745,8.839211882941386,14.732142857142858,12.557653905839395,5.461538461538462
BkiUfbI5qhDCOpZYMNTB,arxiv,1.5893477201461792,-0.0625,-0.4080403645833333,-0.4851888020833333,-0.4020182291666667,-0.04296875,-20741.22646647,-20345.08983861,-13717.89402782,5.6484375,0.0029296875,4014.0,256.0,5.94752635,27.404085700049823,25.34020820415755,0.7223321007825264,1.3973686473471494,14.481716665095856,29.865125240847785,1.6591881460789673,5.7942202291978075
BkiUcOrxK3YB9raXzRKZ,arxiv,2.124009609222412,-0.1337890625,-0.5182291666666666,-0.4327799479166667,-0.4202473958333333,0.017903645833333332,-18369.0770716,-18119.10901796,-13457.79157139,5.26318359375,0.3017578125,1695.0,85.0,5.63166519,37.99410029498525,35.66055930568949,1.0992030777686177,0.9526426673994688,25.99096776977304,36.324786324786324,9.40567539836151,6.44070796460177
BkiUdtU4ukPiEYUYdS3F,arxiv,2.2555713653564453,-0.169921875,-0.3391927083333333,-0.4271647135416667,-0.3116861979166667,0.04296875,-21842.62034703,-21818.85431414,-17296.04714299,4.4287109375,0.0771484375,4756.0,351.0,5.43612997,14.949537426408746,27.698726864234516,1.7064184603451618,0.6980802792321117,22.065212936728727,36.62207357859531,2.500447528466461,4.3372582001682085
BkiUfhw5qhLB2E5MOfgs,arxiv,1.7916193008422852,-0.03369140625,-1.259765625,-0.697265625,-0.5426432291666666,-0.2893880208333333,-8060.72344373,-7965.29527471,-6474.70247625,4.30078125,0.06640625,1157.0,78.0,5.59407538,44.165946413137426,25.797010557123443,1.1026878015161956,1.047553411440386,10.676653368468685,18.5,1.9407298115434481,6.270527225583406
BkiUcGXxK3YB9ohkLUvg,arxiv,1.6464881896972656,-0.11328125,-0.6248372395833334,-0.62939453125,-0.4931640625,-0.08203125,-47204.48708809,-47106.80574597,-33346.27544103,4.48193359375,0.3388671875,3604.0,201.0,5.6591734,27.413984461709212,29.925883396836994,1.7257839465374163,0.8739076154806492,12.361189251996331,19.11764705882353,1.26274347865081,7.556603773584905
BkiUd5s5qdmDNotg_07l,arxiv,1.766641616821289,0.0927734375,-0.4568684895833333,-0.51953125,-0.30859375,-0.16080729166666666,-23157.99988625,-23049.30402122,-18550.07525336,5.33642578125,-0.130859375,7028.0,392.0,6.43842646,28.727945361411493,24.100178148295484,1.2553139397716397,0.7567495381602083,27.44320669704657,39.268292682926834,17.095144010564674,6.392857142857143
