_dir,_model,leaderboard,leaderboard_bbh,leaderboard_bbh_boolean_expressions,leaderboard_bbh_causal_judgement,leaderboard_bbh_date_understanding,leaderboard_bbh_disambiguation_qa,leaderboard_bbh_formal_fallacies,leaderboard_bbh_geometric_shapes,leaderboard_bbh_hyperbaton,leaderboard_bbh_logical_deduction_five_objects,leaderboard_bbh_logical_deduction_seven_objects,leaderboard_bbh_logical_deduction_three_objects,leaderboard_bbh_movie_recommendation,leaderboard_bbh_navigate,leaderboard_bbh_object_counting,leaderboard_bbh_penguins_in_a_table,leaderboard_bbh_reasoning_about_colored_objects,leaderboard_bbh_ruin_names,leaderboard_bbh_salient_translation_error_detection,leaderboard_bbh_snarks,leaderboard_bbh_sports_understanding,leaderboard_bbh_temporal_sequences,leaderboard_bbh_tracking_shuffled_objects_five_objects,leaderboard_bbh_tracking_shuffled_objects_seven_objects,leaderboard_bbh_tracking_shuffled_objects_three_objects,leaderboard_bbh_web_of_lies,leaderboard_gpqa,leaderboard_gpqa_diamond,leaderboard_gpqa_extended,leaderboard_gpqa_main,leaderboard_ifeval,leaderboard_math_hard,leaderboard_math_algebra_hard,leaderboard_math_counting_and_prob_hard,leaderboard_math_geometry_hard,leaderboard_math_intermediate_algebra_hard,leaderboard_math_num_theory_hard,leaderboard_math_prealgebra_hard,leaderboard_math_precalculus_hard,leaderboard_mmlu_pro,leaderboard_musr,leaderboard_musr_murder_mysteries,leaderboard_musr_object_placements,leaderboard_musr_team_allocation,G_leaderboard_bbh,G_leaderboard_math_hard,G_leaderboard_gpqa,G_leaderboard_musr,G_leaderboard,leaderboard_arc_challenge
iFaz_llama32_3B_en_emo_v3,iFaz/llama32_3B_en_emo_v3,39.62900505902192,42.83978475959035,73.2,62.03208556149733,44.0,38.4,47.199999999999996,21.2,66.4,37.6,30.8,47.599999999999994,54.0,58.4,42.4,33.56164383561644,39.2,51.6,29.599999999999998,53.93258426966292,72.0,20.8,12.8,13.600000000000001,32.4,49.6,26.76174496644295,26.767676767676768,28.388278388278387,24.776785714285715,59.053921373067894,6.797583081570997,13.029315960912053,3.2520325203252036,3.0303030303030303,1.7857142857142856,5.844155844155844,13.471502590673575,1.4814814814814816,27.102726063829785,35.44973544973545,52.0,25.78125,28.799999999999997,43.01359640278236,5.98492938765221,26.644246956746958,35.52708333333333,33.00091594903957,
ifable_gemma-2-Ifable-9B,ifable/gemma-2-Ifable-9B,53.06784278116488,58.63565353237286,82.8,60.42780748663101,59.599999999999994,61.199999999999996,61.199999999999996,56.8,69.6,57.199999999999996,54.400000000000006,83.2,59.199999999999996,70.39999999999999,30.4,54.109589041095894,66.4,81.6,58.4,65.73033707865169,84.0,49.6,30.4,33.6,26.8,50.8,34.144295302013425,34.84848484848485,33.6996336996337,34.375,30.406211075501886,8.91238670694864,19.54397394136808,4.878048780487805,2.272727272727273,2.142857142857143,7.792207792207792,13.989637305699482,2.9629629629629632,42.262300531914896,40.476190476190474,53.6,34.375,33.6,58.66115556693244,7.654630742615791,34.30770618270618,40.525,35.806172937490366,
jayasuryajsk_Qwen2.5-3B-reasoner,jayasuryajsk/Qwen2.5-3B-reasoner,43.27409521338695,46.25932997743447,80.80000000000001,58.288770053475936,45.2,54.400000000000006,51.2,39.6,59.199999999999996,42.4,35.6,60.8,73.6,65.2,34.4,45.89041095890411,43.6,37.6,40.8,57.30337078651685,67.2,9.6,16.400000000000002,12.4,30.4,54.400000000000006,30.201342281879196,31.313131313131315,30.21978021978022,29.6875,43.78654193096539,20.84592145015106,37.13355048859935,15.447154471544716,7.575757575757576,8.214285714285714,19.480519480519483,37.82383419689119,5.185185185185185,34.82380319148936,41.13756613756614,55.60000000000001,29.6875,38.4,46.51177299162071,18.694326730397602,30.40680384430384,41.229166666666664,36.1757508282476,
jebish7_Llama-3-Nanda-10B-Chat,jebish7/Llama-3-Nanda-10B-Chat,45.829549876767416,49.38378753688596,78.0,63.101604278074866,54.0,68.0,57.99999999999999,34.0,70.8,37.2,36.8,56.00000000000001,79.2,62.0,46.0,47.26027397260274,50.8,54.0,40.400000000000006,57.30337078651685,75.6,11.200000000000001,19.2,15.6,26.400000000000002,49.2,30.11744966442953,27.27272727272727,28.57142857142857,33.25892857142857,30.559969769101542,5.589123867069486,6.840390879478828,3.2520325203252036,3.0303030303030303,1.7857142857142856,2.5974025974025974,16.580310880829018,2.9629629629629632,31.565824468085108,43.51851851851852,54.400000000000006,38.28125,38.0,49.586052043216434,5.2927310224308455,29.701028138528134,43.56041666666667,31.78911230401503,
jebish7_Llama-3.1-8B-Instruct,jebish7/Llama-3.1-8B-Instruct,46.880269814502526,50.84186773129665,81.6,56.14973262032086,46.800000000000004,54.0,56.8,36.4,62.0,42.0,44.4,67.2,64.4,54.400000000000006,46.800000000000004,42.465753424657535,60.4,65.60000000000001,51.2,61.79775280898876,66.4,34.8,22.0,16.400000000000002,36.4,50.8,32.13087248322148,31.313131313131315,29.48717948717949,35.714285714285715,52.60802448614121,15.256797583081571,33.876221498371336,8.130081300813007,4.545454545454546,2.5,9.740259740259742,26.42487046632124,6.666666666666667,37.77426861702128,39.94708994708995,52.800000000000004,35.9375,31.2,50.88388495224863,13.126222031126648,32.17153217153217,39.97916666666667,38.09315347464202,
jebish7_gemma-2-9b-it,jebish7/gemma-2-9b-it,54.170450123232584,59.32997743447318,84.39999999999999,63.63636363636363,60.4,59.199999999999996,60.8,50.8,74.4,56.8,54.0,80.80000000000001,60.0,69.19999999999999,36.8,61.64383561643836,70.0,82.0,57.99999999999999,65.73033707865169,84.8,46.800000000000004,28.799999999999997,30.8,28.799999999999997,59.199999999999996,34.73154362416108,36.36363636363637,33.33333333333333,35.714285714285715,15.84944613625181,4.833836858006042,11.726384364820847,0.0,0.0,0.7142857142857143,2.5974025974025974,10.880829015544041,0.7407407407407408,41.4311835106383,45.5026455026455,57.599999999999994,40.234375,38.800000000000004,59.49210568047724,3.808520347541991,35.13708513708514,45.54479166666667,33.61310551102931,
jeffmeloy_Qwen2.5-7B-minperplexity-2,jeffmeloy/Qwen2.5-7B-minperplexity-2,50.39564145803607,54.938378753688596,86.0,59.893048128342244,63.2,66.8,57.599999999999994,51.2,80.0,50.4,46.800000000000004,80.0,68.4,62.0,41.199999999999996,57.534246575342465,62.0,53.2,48.8,71.91011235955057,73.6,28.000000000000004,21.2,16.400000000000002,25.6,54.0,31.1241610738255,32.82828282828283,32.6007326007326,28.57142857142857,51.97725368688414,0.0755287009063444,0.0,0.0,0.0,0.0,0.0,0.5181347150259068,0.0,43.45910904255319,46.164021164021165,53.2,35.9375,49.6,55.2390586276348,0.07401924500370097,31.333481333481334,46.24583333333334,37.956408736979824,
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v0.9,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v0.9,50.4864444156181,54.55650060753341,80.4,57.21925133689839,56.8,68.0,58.4,52.800000000000004,58.8,48.4,48.0,74.0,68.0,64.0,42.8,51.369863013698634,59.199999999999996,59.599999999999994,53.6,68.53932584269663,69.6,51.6,22.400000000000002,17.599999999999998,30.8,50.8,32.29865771812081,36.36363636363637,30.76923076923077,32.36607142857143,62.82580220481655,25.075528700906347,48.534201954397396,25.203252032520325,16.666666666666664,6.785714285714286,20.77922077922078,34.196891191709845,9.62962962962963,43.63364361702128,48.148148148148145,54.400000000000006,41.796875,48.4,54.697018341387235,23.113653791408417,33.166312853812855,48.19895833333334,44.423046832757755,
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.0,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.0,49.24114671163575,53.93160909564312,82.8,55.080213903743314,57.199999999999996,65.60000000000001,60.4,54.400000000000006,56.39999999999999,52.0,46.0,75.2,61.6,67.60000000000001,38.800000000000004,56.849315068493155,60.8,50.0,53.2,69.10112359550563,73.2,50.4,21.6,15.2,25.2,51.6,29.026845637583893,27.27272727272727,30.4029304029304,28.125,77.72720825188277,0.1510574018126888,0.32573289902280134,0.0,0.0,0.0,0.0,0.5181347150259068,0.0,42.536569148936174,45.370370370370374,55.2,27.734375,53.6,54.176277190322594,0.12055251629267259,28.600219225219224,45.51145833333334,41.45727665103817,
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.1,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.1,44.36373070437151,48.394375976392986,79.2,55.61497326203209,44.4,62.8,53.2,42.4,55.60000000000001,42.4,37.2,62.0,68.8,62.4,34.0,49.31506849315068,49.6,39.6,49.6,61.23595505617978,68.8,31.6,20.4,17.2,30.8,49.2,28.691275167785236,30.303030303030305,27.472527472527474,29.464285714285715,67.37329175476624,7.401812688821751,16.612377850162865,3.2520325203252036,1.5151515151515151,1.7857142857142856,4.545454545454546,13.989637305699482,1.4814814814814816,38.49734042553192,38.35978835978836,50.8,29.6875,34.8,48.640249867140106,6.168835643427054,29.07994782994783,38.42916666666667,38.11964739551441,
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.2,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.2,45.49228174860553,49.123416073598335,76.0,57.75401069518716,49.2,65.2,52.400000000000006,47.599999999999994,56.8,44.4,38.800000000000004,65.60000000000001,68.0,65.2,37.2,54.109589041095894,45.6,37.6,48.0,62.35955056179775,64.8,33.6,19.2,16.0,32.0,49.6,30.369127516778523,34.84848484848485,29.120879120879124,29.910714285714285,51.98728263230451,10.574018126888216,22.149837133550488,10.569105691056912,3.787878787878788,0.7142857142857143,7.792207792207792,19.689119170984455,1.4814814814814816,39.68583776595745,41.66666666666667,56.8,34.375,34.0,49.45929792908671,9.454845110206518,31.29335941835942,41.725,37.234391463698955,
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.3,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.3,46.28356466467765,49.97396285367124,75.6,60.962566844919785,50.8,65.2,53.6,49.2,58.4,48.4,39.2,66.8,70.0,65.2,36.4,52.054794520547944,47.199999999999996,43.2,46.800000000000004,61.23595505617978,68.0,32.4,19.2,15.2,31.6,49.6,31.29194630872483,31.313131313131315,30.586080586080588,32.142857142857146,53.19252915597282,11.178247734138973,19.218241042345277,9.75609756097561,7.575757575757576,2.5,6.493506493506493,22.279792746113987,5.185185185185185,40.159574468085104,41.7989417989418,57.199999999999996,32.421875,36.0,50.260554850901975,10.429797229126306,31.34735634735635,41.87395833333333,37.93253371992246,
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.5,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.5,51.03126216111039,54.99045304634612,81.6,59.35828877005348,59.199999999999996,66.0,58.4,55.2,58.4,48.8,44.0,78.0,65.2,65.2,44.0,56.16438356164384,61.6,52.400000000000006,53.2,69.10112359550563,73.2,59.199999999999996,20.8,17.599999999999998,27.6,51.2,32.718120805369125,37.37373737373738,31.318681318681318,32.36607142857143,58.89279334388312,22.280966767371602,41.36807817589577,18.69918699186992,10.606060606060606,9.285714285714286,20.12987012987013,32.64248704663213,8.148148148148149,44.4813829787234,49.735449735449734,55.60000000000001,39.0625,54.800000000000004,55.22599149696679,20.12564934059871,33.686163373663376,49.82083333333333,43.849861112857184,
jeffmeloy_Qwen2.5-7B-olm-v1.2,jeffmeloy/Qwen2.5-7B-olm-v1.2,50.6680503307822,55.09460163166116,82.39999999999999,60.42780748663101,57.99999999999999,61.6,66.0,54.400000000000006,58.8,51.6,54.400000000000006,75.2,69.19999999999999,64.0,43.6,52.054794520547944,61.6,61.199999999999996,53.6,74.71910112359551,74.4,29.2,15.2,17.599999999999998,32.800000000000004,56.00000000000001,31.711409395973156,33.83838383838384,30.952380952380953,31.69642857142857,45.356487453290605,27.719033232628398,51.14006514657981,23.577235772357724,12.878787878787879,8.571428571428571,27.92207792207792,44.04145077720207,8.88888888888889,43.874667553191486,46.82539682539682,54.400000000000006,40.234375,46.0,55.33340429711561,25.288562136760408,32.162397787397786,46.878125000000004,41.76359934869027,
jeffmeloy_Qwen2.5-7B-olm-v1.3,jeffmeloy/Qwen2.5-7B-olm-v1.3,50.719937735114804,55.05988543655616,83.6,62.03208556149733,57.599999999999994,64.0,64.0,52.800000000000004,65.2,52.800000000000004,47.599999999999994,74.8,71.6,62.4,44.800000000000004,51.369863013698634,61.199999999999996,61.199999999999996,51.6,75.84269662921348,72.39999999999999,32.4,22.8,16.8,29.2,49.6,32.13087248322148,36.36363636363637,30.952380952380953,31.69642857142857,44.713305141469085,29.38066465256798,48.534201954397396,29.268292682926827,13.636363636363635,12.5,29.87012987012987,48.704663212435236,8.148148148148149,44.69747340425532,46.95767195767196,56.00000000000001,41.015625,44.0,55.31852688351705,27.237399929200162,33.00414862914863,47.005208333333336,42.15664551262367,
jeffmeloy_Qwen2.5-7B-olm-v1.5,jeffmeloy/Qwen2.5-7B-olm-v1.5,50.99234660786094,55.250824509633745,85.6,60.42780748663101,58.8,64.0,64.8,58.4,73.2,51.6,44.4,73.6,72.0,62.8,42.8,50.68493150684932,60.0,61.6,50.8,73.03370786516854,70.8,34.0,18.4,15.6,34.4,48.8,33.9765100671141,38.38383838383838,32.417582417582416,33.92857142857143,47.168734513313574,28.172205438066467,50.814332247557005,23.577235772357724,11.363636363636363,10.714285714285714,22.727272727272727,49.22279792746114,9.62962962962963,43.991023936170215,45.370370370370374,55.2,42.578125,38.4,55.43943528577703,25.43559862602861,34.90999740999741,45.39270833333333,42.32161147244475,
jiangxinyang-shanda_Homer-LLama3-8B,jiangxinyang-shanda/Homer-LLama3-8B,47.00998832533402,51.44940114563445,76.4,62.03208556149733,44.0,68.0,56.8,30.8,71.2,46.0,48.4,65.60000000000001,74.4,60.4,50.0,53.42465753424658,56.8,57.199999999999996,41.199999999999996,62.92134831460674,73.6,31.6,18.0,18.8,25.2,48.8,29.697986577181208,28.78787878787879,32.05128205128205,27.232142857142854,41.890572569670695,2.492447129909366,4.5602605863192185,0.8130081300813009,1.5151515151515151,0.7142857142857143,0.6493506493506493,5.699481865284974,1.4814814814814816,31.39128989361702,40.476190476190474,55.2,29.6875,36.8,51.732420475431276,2.204717134564979,29.35710123210123,40.5625,32.8996479653672,
jlzhou_Qwen2.5-3B-Infinity-Instruct-0625,jlzhou/Qwen2.5-3B-Infinity-Instruct-0625,43.65027889479829,47.630619684082625,78.8,62.03208556149733,50.4,56.39999999999999,55.60000000000001,43.2,72.39999999999999,43.6,36.0,57.599999999999994,72.8,64.8,30.0,43.83561643835616,44.0,50.8,43.6,49.43820224719101,62.0,7.199999999999999,16.0,14.799999999999999,35.6,54.800000000000004,26.929530201342285,29.797979797979796,26.55677655677656,26.11607142857143,36.547527227755694,2.039274924471299,3.908794788273615,0.0,0.7575757575757576,1.0714285714285714,2.5974025974025974,3.6269430051813467,0.0,31.98969414893617,39.682539682539684,52.400000000000006,23.828125,43.2,47.73774601029353,1.7088778171231265,27.49027592777593,39.809375,30.803197644854624,
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.01,46.98404462316773,50.13018573164382,79.60000000000001,61.49732620320856,54.800000000000004,65.60000000000001,56.8,34.4,60.0,37.2,34.8,55.60000000000001,54.0,63.2,44.0,49.31506849315068,55.60000000000001,56.00000000000001,48.8,60.1123595505618,79.60000000000001,42.4,20.0,16.400000000000002,28.799999999999997,50.0,32.21476510067114,32.82828282828283,31.684981684981683,32.589285714285715,46.20955730794293,3.7009063444108756,4.88599348534202,1.6260162601626018,1.5151515151515151,1.4285714285714286,4.545454545454546,7.253886010362693,3.7037037037037033,37.39195478723404,46.2962962962963,57.599999999999994,36.328125,45.2,50.35519809362171,3.56553956410693,32.36751674251675,46.37604166666667,35.990610928033185,
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1,46.076015047347255,49.99132095122374,77.2,61.49732620320856,47.199999999999996,64.4,56.8,33.2,56.8,41.199999999999996,42.0,57.599999999999994,57.599999999999994,52.400000000000006,44.4,52.054794520547944,57.99999999999999,55.60000000000001,47.199999999999996,53.37078651685393,78.0,43.2,22.400000000000002,18.4,30.0,54.0,30.11744966442953,26.767676767676768,29.67032967032967,32.142857142857146,45.74118893425001,8.534743202416918,14.983713355048861,5.691056910569105,2.272727272727273,2.857142857142857,5.194805194805195,18.65284974093264,3.7037037037037033,37.24235372340425,41.4021164021164,55.60000000000001,28.90625,40.0,50.18845446835877,7.62228557641852,29.52695452695453,41.50208333333334,35.50486214630681,
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.01,45.97224023868206,48.58531504947058,78.0,60.962566844919785,47.599999999999994,65.2,57.599999999999994,32.0,67.60000000000001,39.6,30.0,59.199999999999996,61.199999999999996,64.0,36.0,47.94520547945205,39.2,47.599999999999994,45.2,59.55056179775281,70.39999999999999,42.4,24.0,14.000000000000002,33.2,49.6,30.201342281879196,31.313131313131315,29.853479853479854,30.13392857142857,34.04206394588581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.444148936170215,50.92592592592593,55.2,44.53125,53.2,48.83576392175519,0.0,30.433513246013245,50.97708333333333,32.86646602322195,
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.1,47.308340900246456,51.189029682346806,78.4,59.35828877005348,49.2,66.0,57.199999999999996,30.4,62.0,38.800000000000004,39.2,56.39999999999999,57.199999999999996,63.6,46.400000000000006,53.42465753424658,59.199999999999996,55.2,48.4,58.42696629213483,80.80000000000001,46.0,21.6,21.6,30.4,54.400000000000006,30.70469798657718,28.28282828282828,29.48717948717949,33.25892857142857,46.579243075040885,6.873111782477341,10.749185667752444,6.504065040650407,4.545454545454546,1.7857142857142856,7.792207792207792,12.435233160621761,2.2222222222222223,36.959773936170215,43.91534391534391,55.2,35.9375,40.8,51.40041302485145,6.5762975306604945,30.342978780478777,43.979166666666664,36.03686672965939,
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.01,45.64794396160332,48.307585488630444,78.0,60.42780748663101,47.199999999999996,64.8,57.99999999999999,32.4,68.4,40.8,30.4,59.199999999999996,60.8,63.2,35.6,47.94520547945205,38.800000000000004,44.4,45.6,57.865168539325836,68.0,43.2,22.0,14.000000000000002,33.6,50.4,29.026845637583893,29.292929292929294,28.93772893772894,29.017857142857146,29.891742797998198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.95378989361702,51.587301587301596,55.2,46.09375,53.6,48.543257562725366,0.0,29.08283845783846,51.63125,31.961210900855193,
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1,47.36022830457905,51.32789446276688,78.4,59.35828877005348,49.6,66.0,56.8,31.6,62.0,38.0,40.8,56.39999999999999,57.199999999999996,63.6,46.0,54.794520547945204,59.199999999999996,55.2,49.6,59.55056179775281,80.80000000000001,46.400000000000006,21.2,20.0,29.599999999999998,55.60000000000001,30.788590604026844,28.28282828282828,29.853479853479854,33.035714285714285,45.30279657974175,6.042296072507553,8.794788273615636,1.6260162601626018,4.545454545454546,1.7857142857142856,4.545454545454546,13.989637305699482,4.444444444444445,36.627327127659576,43.25396825396825,55.2,35.546875,39.2,51.570973796489646,5.675929951506506,30.39067414067414,43.315625000000004,35.557145516778476,
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.01,46.73757945258789,50.18226002430134,79.60000000000001,60.42780748663101,54.0,66.0,56.00000000000001,34.0,59.199999999999996,37.2,34.8,52.800000000000004,54.400000000000006,65.2,46.0,51.369863013698634,56.00000000000001,55.60000000000001,47.599999999999994,58.42696629213483,80.4,43.6,20.4,18.0,28.799999999999997,50.0,31.04026845637584,31.313131313131315,30.4029304029304,31.69642857142857,46.95020323851824,4.305135951661631,7.166123778501629,3.2520325203252036,3.787878787878788,1.7857142857142856,3.896103896103896,6.7357512953367875,1.4814814814814816,37.624667553191486,45.23809523809524,57.99999999999999,35.546875,42.4,50.409359866352695,4.015012292191725,31.137496762496763,45.31562499999999,35.89010507702397,
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.01,46.426255026592294,49.54001041485853,78.8,60.42780748663101,52.0,65.2,57.199999999999996,30.4,68.0,35.199999999999996,32.0,57.599999999999994,61.199999999999996,63.6,42.0,52.054794520547944,47.199999999999996,49.6,44.800000000000004,61.23595505617978,78.0,44.800000000000004,16.8,17.2,32.800000000000004,48.0,29.697986577181208,28.78787878787879,28.754578754578752,31.25,36.65368998701224,1.0574018126888218,0.9771986970684038,0.8130081300813009,0.0,0.0,1.948051948051948,3.6269430051813467,0.0,35.31416223404255,49.074074074074076,56.39999999999999,44.140625,46.800000000000004,49.838273210973284,1.052171682911857,29.597485847485846,49.11354166666666,33.556220849976235,
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.1,47.061875729666625,51.1543134872418,77.60000000000001,58.82352941176471,49.6,66.0,57.99999999999999,30.4,60.4,39.6,40.400000000000006,55.2,57.599999999999994,62.8,46.400000000000006,54.109589041095894,60.4,55.2,47.199999999999996,57.865168539325836,80.4,45.2,22.400000000000002,22.400000000000002,30.0,54.800000000000004,29.53020134228188,27.27272727272727,28.93772893772894,31.25,43.86649645163721,6.873111782477341,11.074918566775244,4.878048780487805,2.272727272727273,1.0714285714285714,5.194805194805195,16.06217616580311,4.444444444444445,36.6938164893617,43.51851851851852,56.00000000000001,37.109375,37.6,51.3665952913411,6.428364142353091,29.153485403485405,43.569791666666674,35.272743011919744,
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.01,46.41328317550914,49.366429439333444,78.4,58.82352941176471,51.6,64.0,56.00000000000001,31.6,66.8,34.4,32.0,56.39999999999999,62.4,61.6,42.8,52.73972602739726,44.800000000000004,49.2,46.0,61.79775280898876,77.60000000000001,44.4,19.6,16.400000000000002,34.8,48.0,29.949664429530205,29.292929292929294,28.754578754578752,31.69642857142857,31.577880025000333,0.5287009063444109,0.6514657980456027,0.0,0.0,0.0,0.0,1.5544041450777202,1.4814814814814816,34.89860372340425,49.86772486772487,56.8,44.921875,48.0,49.673375343672944,0.5267644892292578,29.914645539645537,49.90729166666667,32.698167231889585,
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01,46.05007134518096,48.88040270786322,78.4,58.82352941176471,50.8,62.0,56.00000000000001,32.0,67.60000000000001,34.0,30.8,55.60000000000001,62.4,62.0,42.8,51.369863013698634,41.199999999999996,48.8,44.4,61.79775280898876,75.6,48.0,18.8,14.399999999999999,35.6,47.199999999999996,30.033557046979865,30.303030303030305,28.93772893772894,31.25,31.319343785599983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.54122340425532,49.735449735449734,56.8,45.703125,46.800000000000004,49.18296438476884,0.0,30.163586413586415,49.76770833333333,32.41832944669135,
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.1,47.08781943183292,51.20638777989932,78.8,58.82352941176471,49.2,66.4,57.599999999999994,32.0,62.8,39.6,40.400000000000006,55.60000000000001,57.99999999999999,64.4,47.199999999999996,52.73972602739726,59.199999999999996,54.800000000000004,47.599999999999994,57.30337078651685,80.80000000000001,44.4,20.8,20.8,30.0,54.0,29.697986577181208,26.767676767676768,29.304029304029307,31.473214285714285,44.37481438139692,6.948640483383686,9.77198697068404,5.691056910569105,4.545454545454546,2.857142857142857,2.5974025974025974,16.580310880829018,3.7037037037037033,36.24501329787234,43.12169312169312,54.800000000000004,36.71875,38.0,51.38610942606996,6.535294066540838,29.181640119140116,43.17291666666667,35.26575594023777,
johnsutor_Llama-3-8B-Instruct_linear,johnsutor/Llama-3-8B-Instruct_linear,46.0889868984304,50.19961812185384,78.0,62.56684491978609,48.0,64.8,56.00000000000001,33.2,56.00000000000001,40.8,41.199999999999996,59.599999999999994,56.39999999999999,54.400000000000006,44.800000000000004,47.94520547945205,58.4,60.8,48.4,52.24719101123596,78.4,40.0,24.0,19.6,29.599999999999998,52.400000000000006,29.53020134228188,27.27272727272727,29.67032967032967,30.357142857142854,46.85152063192329,9.06344410876133,16.612377850162865,3.2520325203252036,2.272727272727273,2.142857142857143,5.844155844155844,19.689119170984455,6.666666666666667,37.117686170212764,40.87301587301587,56.39999999999999,28.515625,38.0,50.31496839210309,8.068562352554206,29.100066600066597,40.971875,35.60591437467483,
johnsutor_Llama-3-8B-Instruct_ties-density-0.1,johnsutor/Llama-3-8B-Instruct_ties-density-0.1,45.90738098326631,49.99132095122374,78.0,60.42780748663101,48.4,67.60000000000001,56.00000000000001,34.4,58.8,38.0,40.0,56.39999999999999,59.599999999999994,59.199999999999996,48.0,53.42465753424658,58.4,60.4,47.199999999999996,54.49438202247191,76.4,28.4,22.8,17.599999999999998,29.2,52.0,28.859060402684566,26.767676767676768,29.67032967032967,28.794642857142854,43.561749491349616,7.099697885196375,12.052117263843648,1.6260162601626018,3.0303030303030303,1.0714285714285714,5.844155844155844,16.580310880829018,5.185185185185185,36.003989361702125,41.66666666666667,54.800000000000004,32.8125,37.6,50.21445196013956,6.484216719415414,28.410883098383096,41.737500000000004,34.53041412647051,
johnsutor_Llama-3-8B-Instruct_ties-density-0.7,johnsutor/Llama-3-8B-Instruct_ties-density-0.7,43.779997405629786,47.09251865995487,75.6,62.03208556149733,47.599999999999994,53.6,53.6,38.0,56.00000000000001,34.4,39.6,51.6,74.0,55.2,44.4,50.0,45.6,61.6,46.0,53.93258426966292,70.39999999999999,8.799999999999999,19.2,16.0,33.2,46.800000000000004,30.956375838926174,31.313131313131315,28.754578754578752,33.482142857142854,40.01842887981667,5.740181268882175,7.81758957654723,3.2520325203252036,5.303030303030303,0.7142857142857143,3.896103896103896,15.544041450777202,2.2222222222222223,31.524268617021278,38.75661375661375,53.6,32.421875,30.4,47.38186124296501,5.5356150976131095,31.18328430828431,38.807291666666664,32.34806450353582,
kayfour_T3Q-Qwen2.5-7B-it-KOR-Safe,kayfour/T3Q-Qwen2.5-7B-it-KOR-Safe,50.46050071345181,55.268182607186255,84.0,56.14973262032086,55.60000000000001,69.6,63.6,52.0,53.6,52.400000000000006,50.0,74.8,66.8,68.4,39.6,56.16438356164384,62.0,60.4,53.6,72.47191011235955,68.4,54.0,20.8,17.599999999999998,26.400000000000002,53.6,32.13087248322148,36.36363636363637,30.952380952380953,31.69642857142857,63.62889355798171,37.61329305135951,64.49511400651465,40.65040650406504,25.0,14.642857142857144,34.41558441558442,52.84974093264248,15.555555555555555,44.63929521276596,42.72486772486773,53.2,36.71875,38.4,55.49941776226351,35.3727512224599,33.00414862914863,42.77291666666667,46.000900772897104,
