model_dir,n_tasks,mean_all,ifeval,bbh,math,gpqa,musr,mmlu_pro
meta-llama_Meta-Llama-3-70B,45,50.5056149910003,16.987371285965683,64.61267269440661,15.420722093361071,39.99633295721802,45.163173776455025,47.09109042553192
meta-llama_Meta-Llama-3-70B-Instruct,45,52.39332688431361,83.92958461327056,65.45827809876683,21.937653353413513,28.490260031262547,41.5028728505291,52.06948138297872
meta-llama_Meta-Llama-3-8B-Instruct,45,39.51868918413439,77.29507706219498,49.88017034633809,7.806877609147711,25.835048271080147,35.657221395502646,36.643949468085104
microsoft_Phi-3-medium-128k-instruct,44,49.56104441658221,62.11762567764643,63.81499339755498,15.03255463746743,33.504324837168795,41.25548528439153,47.116023936170215
microsoft_Phi-3-medium-4k-instruct,45,50.56982163382193,65.71591155910761,64.11199761345407,15.781666135482238,33.82622515906912,42.54632936507936,46.75864361702128
microsoft_Phi-3-mini-128k-instruct,45,43.502335186379725,61.32827564196332,55.739424668153944,8.139831019435174,32.47837581415602,39.347991071428574,37.34208776595745
microsoft_Phi-4-mini-instruct,44,45.29179317849984,75.64894479979787,56.877809348876355,15.628664958569017,31.288201102588687,38.70374090608466,39.32014627659575
microsoft_phi-1,45,24.918374967281164,21.25510312637136,31.383888416470217,0.7357661714954403,26.101012033268745,35.2345775462963,11.619015957446809
microsoft_phi-1_5,45,27.016178463213343,20.510744823734363,33.586087451647316,1.1550416136447728,26.642879631554127,34.02992724867725,16.913231382978726
microsoft_phi-4,44,53.61572441977863,5.259433857719739,67.02779608643397,25.29630939641587,40.11209474716186,50.31770006613756,52.95046542553191
migtissera_Tess-3-Mistral-Nemo-12B,44,37.320182758081884,34.81268589564578,48.98828849600264,4.453092403826482,24.59409968061394,44.544704861111114,25.648271276595747
minghaowu_Qwen1.5-1.8B-OpenHermes-2.5,44,26.79650026360812,28.675248341068365,33.73797470807322,0.15439934473843664,28.454973321793787,35.262702546296296,17.918882978723406
mistral-community_Mixtral-8x22B-v0.1,45,33.603772917131316,32.47239263803681,37.99999999999999,15.42857142857143,33.0,35.333333333333336,36.0
mistralai_Codestral-22B-v0.1,44,40.28808430477323,59.60096987105325,51.37077779868646,8.215647939377495,29.343394126846313,41.85286044973545,31.55751329787234
mistralai_Mistral-7B-Instruct-v0.1,45,30.246486066231554,46.509262091251216,37.790496278457695,1.5363269182456099,22.843257134364514,38.18318452380952,23.8031914893617
mistralai_Mistral-7B-Instruct-v0.3,45,36.935524823346135,56.565967189279995,47.21107557103015,3.076092786838036,27.376168294792457,37.36836557539683,30.751329787234045
mistralai_Mistral-7B-v0.3,25,45.16635226441556,,45.16635226441556,,,,
mistralai_Mistral-Large-Instruct-2411,44,51.16820233950686,85.71185565410889,67.44790852458794,1.1400248103119546,43.01215917983955,45.35952380952381,55.618351063829785
mistralai_Mistral-Nemo-Instruct-2407,44,37.48285507005437,64.66303851558311,48.84568480813316,0.20063079996457286,31.63429306990549,39.105291005291,33.73503989361702
mistralai_Mistral-Small-Instruct-2409,44,41.80313304226235,68.71966382531683,52.10835725534376,13.238335251788374,32.52329326154829,36.30147156084656,39.602726063829785
mistralai_Mixtral-8x22B-Instruct-v0.1,45,49.670170824834074,73.50945491296427,61.24329942760453,17.194839582257128,37.9804913230878,43.08094824735449,44.830452127659576
mistralai_Mixtral-8x22B-v0.1,45,48.87665503878903,26.389646138911427,62.39546887504006,15.875197665263352,37.81880899907326,40.36332258597884,46.392952127659576
mistralai_Mixtral-8x7B-v0.1,45,40.066390157492535,23.78926803104651,50.4375928486656,8.125169483784218,31.646196248754975,43.19292328042328,38.347739361702125
mkurman_llama-3.2-MEDIT-3B-o1,44,35.12716342059657,45.52010886669592,43.99752683136953,10.475684726732688,26.46964100403698,35.63612764550265,27.410239361702125
mkurman_phi-4-MedIT-11B-exp-1,44,41.49714944689868,61.511899537671155,54.129041597446616,6.659715269495678,29.28256580993578,38.44932208994709,38.24800531914894
mkxu_llama-3-8b-po1,44,38.46961824069701,45.69370381698339,49.74785513133824,6.47177316800494,29.632627055550714,38.02199074074075,35.621675531914896
mlabonne_BigQwen2.5-52B-Instruct,44,54.44931753775304,80.91458441379983,71.19726373168379,16.872538648716517,29.671226831986058,41.098979001322746,55.19448138297872
mlabonne_ChimeraLlama-3-8B-v2,44,39.040015474238686,47.379841043985515,50.45196831473804,7.923226223418204,28.17506266803666,37.88892195767196,35.68816489361702
mlabonne_OrpoLlama-3-8B,45,34.50513474077503,38.318550335332475,44.229881453649426,3.4314055191816615,28.17124994924911,35.77388392857143,27.05285904255319
mlabonne_phixtral-2x2_8,45,36.830033772722885,35.14740887511802,48.88155436305509,2.5450225579909795,26.281647370154083,36.42047784391534,25.506981382978722
mlx-community_Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1-float32,44,26.00240529755245,34.75395284511762,32.91713903428297,0.7984087078775577,25.520544658548015,32.470601851851846,16.3813164893617
mlx-community_Mistral-Small-24B-Instruct-2501-bf16,44,55.16785104412093,66.31166416220073,67.12542724481844,28.07788040167901,39.74597072856301,46.17850529100529,53.94780585106383
mmnga_Llama-3-70B-japanese-suzume-vector-v0.1,44,51.21322456723028,47.06633953465693,65.4088116386714,22.80946930991814,28.423499331112584,41.372147817460316,52.24401595744681
mobiuslabsgmbh_DeepSeek-R1-ReDistill-Llama3-8B-v1.1,44,33.10196927985853,37.861429894901086,34.71378569893631,31.23200120067492,27.51435272408427,33.93201471560847,21.98304521276596
mobiuslabsgmbh_DeepSeek-R1-ReDistill-Qwen-7B-v1.1,44,35.291472995989295,35.09621138578971,36.9722129834825,33.74285078427144,26.14142301117972,40.05317873677249,23.262965425531913
monsterapi_Llama-3_1-8B-Instruct-orca-ORPO,44,23.07636871315507,22.72891483486039,28.64061735582083,0.0,24.702003521739258,34.4338210978836,11.67719414893617
monsterapi_gemma-2-2b-LoRA-MonsterInstruct,44,28.816529726745777,39.73861576173442,36.48604143408213,0.8795427608784392,27.15539290361019,36.422821593915344,19.872007978723406
mukaj_Llama-3.1-Hawkish-8B,44,38.03954640762962,68.58978621169607,48.83019472648209,3.8901334468006277,29.1700411352257,39.642253637566135,33.31117021276596
natong19_Mistral-Nemo-Instruct-2407-abliterated,44,39.23805122098996,66.06686924028246,50.47169437747845,5.228801353960457,28.63083126558378,40.30291005291004,35.1811835106383
natong19_Qwen2-7B-Instruct-abliterated,44,42.94899445907362,60.07305061680784,55.51501112404213,9.153762180216205,29.77577919377416,40.309941302910055,38.42253989361702
nazimali_Mistral-Nemo-Kurdish-Instruct,44,35.769290907373325,50.140017376117584,46.9842232320984,0.40092263416237806,28.256963662269868,39.76125992063492,30.626662234042552
nbeerbower_Dumpling-Qwen2.5-1.5B,44,32.76612594962416,37.91761415267047,41.58116429668351,5.3114201074740155,26.61949610093486,37.249359292328045,27.71775265957447
nbeerbower_Dumpling-Qwen2.5-14B,44,52.42280962609834,61.431945016999336,64.49657200843987,28.97200210161547,29.584780955900918,43.50124834656084,51.70378989361703
nbeerbower_Gemma2-Gutenberg-Doppel-9B,44,44.889179880460375,72.73135281054269,58.696439428742366,3.096603055241189,32.81930510065996,46.06653025793651,41.27327127659575
nbeerbower_Gutensuppe-mistral-nemo-12B,44,42.73942839810655,33.09657264945899,54.857237821848855,10.231795035422051,33.8926389838722,42.891629464285714,36.80186170212766
nbeerbower_Hermes2-Gutenberg2-Mistral-7B,44,38.65656928362494,38.338552817634984,49.80144184438464,4.911062994068158,29.364390852436152,46.213661541005294,29.928523936170215
nbeerbower_Llama-3.1-Nemotron-lorablated-70B,44,50.60460852985057,76.05985451934203,63.78767024727645,21.260588859349916,25.886207437696534,44.297317294973546,49.11070478723404
nbeerbower_Mahou-1.5-mistral-nemo-12B-lorablated,44,42.26380989065227,70.18095320416495,54.945636320868154,5.056355623999366,27.325394415893577,45.18895502645503,35.73803191489361
nbeerbower_Mistral-Gutenberg-Doppel-7B-FFT,44,32.65952849933606,59.143849430621856,40.76022880507098,2.2678871313326425,28.10267804762352,40.56436011904761,27.28557180851064
nbeerbower_Mistral-Nemo-Moderne-12B-FFT-experimental,44,38.69262400429807,33.704847582193025,52.326061883566055,1.9726701161530853,28.747210854488536,37.120978009259254,34.54953457446808
nbeerbower_Mistral-Nemo-Prism-12B,44,42.59481884001753,70.37704402097546,54.73849441508282,5.004941278185451,31.14431680130086,46.237099041005294,35.812832446808514
nbeerbower_Mistral-Nemo-Prism-12B-v2,44,42.756424416509006,71.32126092102288,54.903571819224965,5.627046801376104,30.702609459425734,45.97330522486772,35.671542553191486
nbeerbower_Mistral-Small-Drummer-22B,44,46.12308630204423,64.74421202409606,57.92475432439548,15.319439161893817,34.521260921218975,40.6294601521164,40.949135638297875
nbeerbower_Mistral-Small-Gutenberg-Doppel-22B,44,46.603537725783006,51.12047146017012,58.580067318344376,17.910262151836825,34.687449714714816,39.70032242063492,41.24002659574468
nbeerbower_Qwen2.5-Gutenberg-Doppel-14B,44,47.26637127066961,81.95620952406281,63.81074899876177,0.0,33.166822981734896,40.972941468253964,49.210438829787236
nbeerbower_Stella-mistral-nemo-12B-v2,44,42.677635315102684,36.387618186412055,54.827657854459545,9.532330907247616,33.84437005714271,43.0270419973545,36.843417553191486
nbeerbower_gemma2-gutenberg-27B,44,29.355979461905495,30.246412851234727,37.96068226989227,0.0,26.86246162022169,37.24701554232804,19.822140957446805
nbeerbower_gemma2-gutenberg-9B,44,44.10136146391499,28.26422780444775,59.50396048339244,1.2631617302987126,33.677910340032824,45.93814897486772,41.921542553191486
nbeerbower_mistral-nemo-cc-12B,44,40.16209509955073,15.613461171912746,53.98812439059542,1.5647424591134786,31.74516310265052,44.22231729497354,35.979055851063826
nbeerbower_mistral-nemo-gutenberg-12B-v3,44,41.11258097968532,24.880816234258436,54.40216187467456,4.183727210482452,31.58791129638445,44.4884548611111,36.44448138297872
nbeerbower_mistral-nemo-gutenberg2-12B-test,44,40.984042280662706,37.08576576816181,52.539265793336966,9.41112239169756,31.888700528591468,41.563285383597886,35.546875
nbeerbower_mistral-nemo-kartoffel-12B,44,42.714225595030065,71.83833339982358,54.82323419178097,5.259134572834498,30.776766868943884,46.50323660714285,35.846077127659576
nbeerbower_mistral-nemo-wissenschaft-12B,44,39.53747756311595,66.4777789598266,50.39075754299609,6.10973203456352,29.03771313744049,41.75026041666666,35.32247340425532
necva_IE-cont-Llama3.1-8B,44,23.537944669909045,20.490742341431844,29.103564494469225,0.0,25.98228405170519,35.74341517857143,11.668882978723403
neopolita_jessi-v0.1-bf16-falcon3-7b-instruct,44,48.2365769586448,76.3046494412603,55.146123993961396,32.94110007689222,30.361756124654615,48.223755787037035,39.23703457446808
neopolita_jessi-v0.1-qwen2.5-7b-instruct,44,45.65393416398233,65.1563961400196,54.247699965581766,23.775526837775423,33.241712554317424,42.87287946428572,43.118351063829785
neopolita_jessi-v0.2-falcon3-10b-instruct,44,49.61458088000931,79.43079916842865,62.03901545999716,18.850582325465982,32.91384143680704,42.791373181216926,43.54222074468085
neopolita_jessi-v0.2-falcon3-7b-instruct,44,43.814378071272344,59.593489718391645,53.60949702983604,16.875732570068045,31.47665597592192,44.768654927248676,39.045877659574465
netcat420_DeepSeek-R1-MFANN-TIES-unretrained-7b,44,24.75786189945683,27.387553912507702,30.849600308492107,0.8044273980245789,25.39072161293219,35.250983796296296,11.45279255319149
netcat420_MFANN-Llama3.1-Abliterated-SLERP-TIES-V3,44,38.2015086663631,44.34234497799173,49.13676665189979,7.20861184618167,30.277121450045108,37.38008432539682,34.89860372340425
netcat420_MFANN-Llama3.1-Abliterated-Slerp-TIES,44,38.06625511081171,45.13917516633643,49.67318896049364,5.630472021969464,28.749906122494213,36.8454654431217,35.31416223404255
netcat420_MFANN-Llama3.1-Abliterated-Slerp-V3.2,44,38.15014232530371,43.36316529031858,49.77908338708558,5.909026570558811,28.225104383871162,37.51549685846561,35.27260638297872
netcat420_MFANN-llama3.1-abliterated-v2,44,38.18779026324318,47.760774744345,49.4059282906191,6.187175829980224,28.5147985520259,38.43057208994709,34.90691489361702
netcat420_MFANN-phigments-slerp-V3.3,44,36.76475817244019,37.94387779979344,48.93824504706455,2.2863681391289115,27.475482024034882,38.91362847222222,28.02526595744681
netcat420_Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,44,39.31947882589673,58.105936692420556,50.695973593090486,5.727360186713562,29.721924759152106,40.557328869047616,31.565824468085108
netcat420_Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b,44,28.650712479269313,28.059493255672724,37.87851547088251,0.20249979873921295,22.76339985285036,35.2556712962963,16.7719414893617
netcat420_qwen2.5-MFANN-7b-SLERPv1.1,44,41.23985898889986,66.65636067855512,50.7305601301505,14.717350445129599,29.088872304056867,41.23204778439153,34.48304521276596
newsbang_Homer-v1.0-Qwen2.5-72B,44,62.699428525043984,79.39832976502346,73.09093040212025,46.30257417509155,41.927539916738745,46.75296792328042,61.45279255319149
newsbang_Homer-v1.0-Qwen2.5-7B,44,47.701205284566974,66.11806672961077,56.5421325172655,27.584833117867984,32.71167218314869,42.767935681216926,45.34574468085106
nhyha_N3N_gemma-2-9b-it_20241110_2026,44,45.868579937846796,63.633880326422776,58.66797942540063,11.790199426445449,34.3995667480357,40.6997726521164,40.20113031914894
nhyha_merge_Qwen2.5-7B-Instruct_20241023_0314,44,45.77503032433097,59.895743294458704,55.57677396763743,20.97655479126857,32.765450666037914,42.49476686507937,45.42054521276596
nisten_franqwenstein-35b,44,54.72506543446425,40.10082137617078,66.45183985237314,28.518409245370435,40.75516322789813,49.386218584656085,57.30551861702128
nisten_tqwendo-36b,44,54.27794952507759,70.45699854164728,64.31249145959217,37.195681118183145,33.52651496527335,44.26684854497354,43.80817819148936
nlpguy_Mistral-NeMo-Minitron-Upscale-v3,44,24.702848357408485,14.31706760284933,30.512359612358008,0.0,25.915523351555226,40.95653521825396,11.710438829787234
noname0202_gemma-2-2b-it-ties,44,31.666535105067933,12.961830166181286,42.04217862682208,0.12436562698267462,26.632131442848728,39.25476603835979,25.606715425531917
noname0202_gemma-2-9b-sft-jp-en-zh-v1,44,34.95941975807375,30.42754336272202,45.1904312421974,2.282674430336667,30.725260826980627,40.78596643518518,31.25
noname0202_gemma-2-9b-sft-jp-en-zh-v2,44,34.663932949366604,40.495496394012335,45.139222658219595,2.2083157847940944,28.959396133787912,36.11449652777778,36.75199468085106
noname0202_llama-math-1b-r16-0to512tokens-test,44,28.560427590377756,56.615945690767155,34.873975566387514,5.796209143467573,26.455926623711857,31.410739087301586,17.278922872340424
noname0202_llama-math-1b-r32-0to512tokens-test,44,28.705744068036616,58.51562742412355,34.940322971791886,5.802060640379877,26.39286427824599,32.0737392526455,17.6030585106383
noname0202_llama-math-1b-r32-test,44,28.520962150136164,59.59099633417111,34.85108773513614,5.448035756065409,25.86436418493885,31.543807870370372,17.810837765957448
notbdq_Qwen2.5-14B-Instruct-1M-GRPO-Reasoning,44,46.51421035409781,85.04739646360545,61.97403526068296,0.5235699809214533,34.22940867624173,41.766666666666666,48.49567819148936
nvidia_Mistral-NeMo-Minitron-8B-Base,44,39.75342729446542,20.287171371959733,52.76763682579983,4.026479266598195,31.416945109793264,41.4349041005291,37.824135638297875
oopere_Llama-FinSent-S,44,25.514442776852963,22.06694902857751,31.552133417297618,1.7457558746381414,25.544275064514153,38.29984705687831,11.303191489361703
oopere_pruned20-llama-1b,44,24.224635465128227,20.619400967211444,30.30226306836672,0.2895166756122805,24.77878024753025,36.29678406084656,11.228390957446809
oopere_pruned20-llama-3.2-3b,44,25.5460671181144,19.085637220353107,32.47356430990838,0.5118072537309244,26.97252353816951,34.17002728174604,12.799202127659576
oopere_pruned40-llama-1b,44,24.452284421041316,23.480808698697235,29.676614320010593,0.10413805731026277,24.416007708268612,42.83121693121693,10.821143617021276
oopere_pruned40-llama-3.2-1B,44,24.787685791268743,23.467067381215173,29.810168911227393,0.7126423080157158,25.233469806666115,43.48952959656085,11.14527925531915
oopere_pruned60-llama-1b,44,24.47096580113074,18.6772208850295,30.142056900869285,0.0,24.842921631407368,40.84456018518519,11.727061170212766
orai-nlp_Llama-eus-8B,44,34.12297813323889,22.5078347673063,44.17943374680846,4.036643683825594,28.387980110400413,39.179766038359794,30.576795212765955
pankajmathur_orca_mini_phi-4,44,55.48572013822761,78.8999853721459,68.55917895029053,24.25915231917224,38.06693719917293,47.01207423941799,52.55152925531915
princeton-nlp_Llama-3-8B-ProLong-64k-Base,44,35.79024478424432,12.933183951914254,47.02210428116583,5.353656790014436,27.648796603284858,39.168047288359794,32.8623670212766
princeton-nlp_Llama-3-8B-ProLong-64k-Instruct,44,38.223908986932905,42.16163113871195,49.93104344531672,5.238654463100712,26.4233735946194,41.563285383597886,32.13098404255319
princeton-nlp_Llama-3-Base-8B-SFT-DPO,44,35.92103938619716,43.02716791446694,46.65434252775009,2.516659347600456,30.549517247294094,38.66155340608466,30.784574468085108
princeton-nlp_Llama-3-Base-8B-SFT-IPO,44,35.86036910229984,46.659142187174474,46.89586130641702,1.1090955884162264,29.658976777789697,39.18445353835979,31.15026595744681
princeton-nlp_Llama-3-Base-8B-SFT-KTO,44,35.9014855463634,47.732017713001504,46.919807630677596,1.076778257508881,30.692593433784708,38.4047908399471,30.543550531914892
princeton-nlp_Llama-3-Base-8B-SFT-ORPO,44,36.58030243019611,48.175396835950835,47.33759408908695,3.791292376337669,31.17887134770524,37.06004050925926,30.826130319148938
princeton-nlp_Llama-3-Base-8B-SFT-RDPO,44,36.24407266368912,46.71410745710271,46.61265126892059,3.401054716764566,30.23609267317321,40.25837880291006,30.144614361702125
princeton-nlp_Llama-3-Base-8B-SFT-RRHF,44,34.719667113958415,34.408037340922085,45.1951451632269,2.711849765806516,30.491579170270445,37.20951554232804,28.88962765957447
princeton-nlp_Llama-3-Base-8B-SFT-SLiC-HF,44,36.640989040211934,50.6083857498105,47.036573057941695,4.371280419292066,28.238471888849404,40.90028521825397,30.634973404255316
princeton-nlp_Llama-3-Instruct-8B-CPO-v0.2,44,39.54146491197566,78.28550468312966,50.262626840754386,9.241291570282382,26.059060777496178,36.17074652777778,37.0595079787234
princeton-nlp_Llama-3-Instruct-8B-DPO,44,38.272591501413764,70.93534045222232,49.90783051096296,2.974913416734089,27.600451724822527,37.361334325396825,36.652260638297875
princeton-nlp_Llama-3-Instruct-8B-RDPO,44,38.387366135421864,69.89870211040041,50.33218371953529,1.9350696377835608,28.42758297351418,37.499090608465615,36.07047872340425
princeton-nlp_Llama-3-Instruct-8B-RRHF-v0.2,44,38.88756444080314,74.2013967384318,49.840881364646776,7.456268189902741,25.48976441856056,37.35899057539683,34.82380319148936
princeton-nlp_Llama-3-Instruct-8B-SimPO,44,37.514132791264366,67.62434784150499,48.43919503174807,2.090546329222523,29.516865265606878,39.46699735449736,34.890292553191486
princeton-nlp_Mistral-7B-Base-SFT-CPO,44,34.259731608114976,48.00806305048383,43.81418229627726,2.374409357587551,28.67910019231328,40.6833664021164,26.512632978723406
princeton-nlp_Mistral-7B-Base-SFT-DPO,44,33.78690681072333,47.54468144523199,43.48577959324541,1.548746398235169,26.9529527263378,41.201579034391536,26.454454787234045
princeton-nlp_Mistral-7B-Base-SFT-RDPO,44,34.03375206364479,50.04887033072249,44.37684927806317,1.837219582423291,27.95655971778035,35.77388392857143,27.767619680851062
princeton-nlp_Mistral-7B-Base-SFT-SLiC-HF,44,34.92581853467876,53.080105231895814,44.21514330661043,2.7184807346154556,29.181982726445817,42.60439814814816,27.809175531914892
princeton-nlp_Mistral-7B-Base-SFT-SimPO,44,33.97745627716543,50.261195849235584,43.97306619307014,0.5824221388133991,28.483980772676244,39.70032242063492,27.019614361702125
princeton-nlp_Mistral-7B-Instruct-DPO,44,32.21414486532242,54.19293031378963,40.600687524502206,2.6831073801812364,26.961428474117234,38.30687830687831,27.48503989361702
princeton-nlp_Mistral-7B-Instruct-IPO,44,34.030497735091465,51.73871992978629,43.21904624315507,1.810826790525072,27.502563909338235,43.21167328042328,27.077792553191486
princeton-nlp_Mistral-7B-Instruct-KTO,44,32.74674943777772,52.272027110289585,41.39529836354631,2.303559205265465,27.532611986261312,39.49980985449735,28.125
princeton-nlp_Mistral-7B-Instruct-SLiC-HF,44,32.028294044515214,54.36153849563602,40.39912835265437,1.4916596516808327,27.79811450899958,39.10294725529101,27.152593085106385
princeton-nlp_Sheared-LLaMA-1.3B,44,25.299529561084256,22.38543730634716,31.96434440931575,0.7860274589236143,23.534865465444323,37.10691550925925,11.710438829787234
princeton-nlp_gemma-2-9b-it-DPO,44,42.965903535990044,28.675137523991896,59.41106805376275,0.0,33.33671012991483,38.17615327380952,37.234042553191486
princeton-nlp_gemma-2-9b-it-SimPO,44,42.8120857392311,32.539439797515044,58.38905557341349,0.0,33.517692342147036,41.20861028439153,39.752327127659576
prithivMLmods_Galactic-Qwen-14B-Exp2,44,59.61830970962389,69.96114753299024,72.02610416502047,31.866670604689833,40.38164249993109,53.51369460978837,56.90658244680851
prithivMLmods_Llama-3.1-8B-Open-SFT,44,39.37522236381225,43.248247982021034,49.671452574810374,10.572749637749157,31.48921536610295,39.03263475529101,35.222739361702125
prithivMLmods_Llama-3.2-6B-AlgoCode,44,29.481659789851854,22.16313825095192,37.4718181850028,1.0925617275360593,28.691274294776814,40.12062251984126,17.977061170212767
prithivMLmods_Llama-Express.1-Math,44,27.44670677215732,52.6804434456132,33.62710502665469,4.433831646893262,26.248979976958164,31.413082837301587,16.09873670212766
prithivMLmods_Magellanic-Qwen-25B-R999,44,22.007443040505283,19.24427186531736,26.0609559149737,0.45605856452035265,25.22788429877356,38.29047205687831,12.998670212765958
prithivMLmods_Phi-4-Empathetic,44,53.213363337592455,5.118308310837466,67.25965078618451,23.74788440918962,38.413376041836614,49.902087466931214,50.65658244680851
prithivMLmods_Phi-4-Math-IO,44,50.31451604278708,6.080034308966874,66.67520370036917,9.119746555603585,40.093141734291066,48.716187169312164,52.05285904255319
prithivMLmods_Phi-4-o1,44,55.47764542454762,2.8976449154908974,66.87868114563429,37.569716794057776,38.54319908745244,49.76667493386243,51.73703457446809
prithivMLmods_Phi4-Super,44,54.978527709089875,4.813561350549874,67.19390258781853,32.488067769203724,39.74932220790023,50.42733134920635,52.659574468085104
prithivMLmods_Primal-Opus-14B-Optimus-v1,44,53.56428180168095,52.3519816309614,64.18921745890262,30.868228973041166,36.998109785442004,48.4570808531746,52.59308510638297
prithivMLmods_Primal-Opus-14B-Optimus-v2,44,56.64789315147538,68.45115404903433,65.43095398882163,40.17746800029691,39.267550763461,48.98466848544973,54.222074468085104
prithivMLmods_Qwen2.5-14B-DeepSeek-R1-1M,44,53.50230058627954,37.170762465812935,61.41420182995512,38.5310293322785,39.03136415458143,52.719969411375665,49.1938164893617
qingy2019_LLaMa_3.2_3B_Catalysts,44,36.03044888937266,51.93231736237627,44.675653179786046,10.184736240524497,28.010028864684905,37.86548445767196,30.078125
qingy2019_OpenMath2-Llama3.1-8B,44,31.322167735860823,24.321356223708648,40.94591561995411,3.9591984365226818,26.94582694058365,34.33122106481481,15.533577127659576
qingy2019_Qwen2.5-Ultimate-14B-Instruct,44,48.16100351713171,41.08376884444385,58.40567068685898,25.892177170947335,35.769720585156826,41.32996031746031,49.293550531914896
qingy2024_QwEnlarge-16B-Instruct,44,52.486420093619934,79.03612415058711,59.4813248078069,43.8476019209685,32.623529469691384,40.97762896825397,44.75565159574468
qingy2024_Qwen2.5-4B,44,33.59803993874767,22.10191181620323,42.684348083418854,2.7982444514347686,29.095536850360677,46.0852802579365,25.24933510638298
qingy2024_Qwen2.5-Coder-Draft-1.5B-Instruct,44,29.777183241786346,42.8760134221643,38.35727779428436,0.39920435393877884,25.91078437083051,35.77857142857143,22.440159574468087
qingy2024_Qwen2.5-Math-14B-Instruct-Preview,44,46.78058434472817,79.10981750643849,62.93252079096533,0.0,33.83812833791861,41.11069775132275,49.933510638297875
qingy2024_Qwen2.6-14B-Instruct,44,52.21883137685727,61.33703019100432,63.934022999451315,24.34809072929954,37.40129330261461,45.679042658730154,52.85073138297872
qq8933_OpenLongCoT-Base-Gemma2-2B,44,24.394976991509147,20.11978217795449,31.052119838997704,0.0,26.192582177796105,32.20446428571429,13.15658244680851
rasyosef_Phi-1_5-Instruct-v0.1,44,24.792214933319475,26.358395723347382,31.169107021634566,0.0,25.599246949918086,34.19346478174604,15.616688829787234
rasyosef_phi-2-instruct-apo,44,32.92094966360226,34.45048028120941,44.43650875618154,0.0,26.90360476119704,33.39973958333333,21.550864361702125
recoilme_Gemma-2-Ataraxy-Gemmasutra-9B-slerp,44,44.968854625830254,77.73596280092376,59.74329008903182,1.3864811345903802,32.64464055938468,42.41794808201058,42.07114361702128
rhysjones_phi-2-orange-v2,44,35.200520573995234,39.28276971768242,47.69447757428425,0.0,25.904428287502952,36.28272156084656,25.324135638297875
riaz_FineLlama-3.1-8B,44,35.44627846393219,45.802359960460464,45.84491055720421,4.6587991475939745,27.09313867294153,37.61340939153439,29.637632978723406
rombodawg_Rombos-Coder-V2.5-Qwen-14b,44,49.83831158463172,72.13183242684966,61.646677340143654,25.858067212528212,30.593512215785708,39.11466600529101,39.39494680851064
rombodawg_Rombos-LLM-V2.5-Qwen-0.5b,44,26.20905090240928,30.061625376223976,32.93155393314843,2.103128178338254,25.80176307892331,32.33753306878307,18.658577127659576
rombodawg_Rombos-LLM-V2.5-Qwen-14b,44,51.3197242409772,61.85787045040493,64.8033959995482,15.997422467479453,36.780414949982905,47.15217427248677,53.756648936170215
rombodawg_Rombos-LLM-V2.5-Qwen-32b,44,59.411683965136156,71.6897277002797,70.4429187686415,37.202535159540105,39.94960430835012,50.32238756613757,59.15890957446809
rombodawg_Rombos-LLM-V2.5.1-Qwen-3b,44,31.596268534215007,27.257676298886953,38.819185888639325,7.357864173897427,27.529260506924096,39.88729745370371,27.194148936170215
rombodawg_rombos_Replete-Coder-Llama3-8B,44,27.280025178066996,48.79613868978755,32.76244938751949,2.622958768992341,26.7774800702653,39.63522238756614,13.347739361702127
rsh345_mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B,44,40.39648243998622,39.7398901581138,51.86905719110253,6.744083800450966,30.47227928205277,46.71312417328043,30.535239361702125
sabersaleh_Llama2-7B-SimPO,44,27.539005897605477,16.994851438627286,34.87898419022633,0.7143388182240059,26.628433088164634,40.039116236772486,16.414561170212767
sabersaleh_Llama3,44,37.00930311728694,33.877223544639335,47.817025887459,5.126026604002535,31.223712843364694,39.32220982142857,31.6156914893617
sabersalehk_Llama3-001-300,44,36.61639403179128,32.21358218416025,47.44066806034138,4.389151883600182,29.923400262116708,40.6318039021164,31.58244680851064
sabersalehk_Llama3_01_300,44,36.26580019895756,30.195270770444644,46.908519456332364,4.100615247153068,30.620708465192525,40.63883515211641,31.241688829787233
sequelbox_Llama3.1-70B-PlumChat,44,55.05630102183731,58.501886106641486,67.53046706625706,26.822090537760413,39.237155811191045,47.840955687830686,51.66223404255319
sequelbox_Llama3.1-8B-MOTH,44,38.0930962903215,55.67422217494027,48.252304064589076,10.945064735097795,26.70628885236687,35.78091517857143,32.92885638297872
sequelbox_Llama3.1-8B-PlumCode,44,27.238744761208935,20.524486141216418,33.67090170512923,2.480186831146792,27.290454581771694,37.72538442460318,23.35438829787234
sequelbox_Llama3.1-8B-PlumMath,44,32.025782695412005,23.03116841092745,40.30774146517908,3.768347264807555,30.798762025167225,39.17742228835979,29.753989361702125
sethuiyer_Llama-3.1-8B-Experimental-1208-Instruct,44,38.89395758091283,63.541458884648286,49.63956278209136,7.322811499315991,29.062636945921337,37.881890707671964,35.1063829787234
sethuiyer_Llamaverse-3.1-8B-Instruct,44,43.246619779253834,64.62430794735745,54.138750757379924,16.77204598136295,29.08552082471965,37.60403439153439,35.231050531914896
